iter	RMSE
449	50.34896628
450	50.31676189
451	50.3035737
452	50.27554526
453	50.25209624
454	50.2130336
455	50.16401861
456	50.07409048
457	50.05165817
458	50.03096014
459	50.02636988
460	50.00936328
461	49.97620736
462	49.93190904
463	49.87705774
464	49.87387496
465	49.85723814
466	49.83263482
467	49.79236358
468	49.76083229
469	49.69865214
470	49.66360169
471	49.65842304
472	49.63906957
473	49.62048771
474	49.54631649
475	49.51605838
476	49.51302412
477	49.47335002
478	49.41545868
479	49.38976553
480	49.34648446
481	49.32757668
482	49.27375924
483	49.26895424
484	49.231967
485	49.18160692
486	49.16833219
487	49.14650534
488	49.10571231
489	49.10328798
490	49.06828243
491	49.04536593
492	48.9889926
493	48.96253684
494	48.92674762
495	48.84678395
496	48.80217817
497	48.7848692
498	48.76603356
499	48.72492242
500	48.69971929
501	48.65247805
502	48.60793071
503	48.59305533
504	48.57147196
505	48.56536769
506	48.52746995
507	48.47442903
508	48.46955242
509	48.46672984
510	48.46373592
511	48.45479369
512	48.43118597
513	48.41844718
514	48.4086717
515	48.385534
516	48.34807561
517	48.34241979
518	48.33888397
519	48.27396277
520	48.25150874
521	48.2366852
522	48.21820066
523	48.18922969
524	48.17458736
525	48.14893814
526	48.12800787
527	48.12547077
528	48.08969096
529	48.06638308
530	48.05280545
531	48.04772564
532	48.02041599
533	48.00470667
534	47.97005566
535	47.95430156
536	47.89248135
537	47.86156332
538	47.84600089
539	47.80515019
540	47.77920208
541	47.76796846
542	47.76515778
543	47.74431223
544	47.686087
545	47.65771299
546	47.64470574
547	47.62757863
548	47.59424291
549	47.55074249
550	47.52467558
551	47.51566354
552	47.47645823
553	47.46756082
554	47.45042391
555	47.42834652
556	47.40563399
557	47.36693532
558	47.34492953
559	47.32992139
560	47.31485111
561	47.28157196
562	47.2566254
563	47.25401416
564	47.20606396
565	47.17609213
566	47.12583537
567	47.11665801
568	47.10451763
569	47.07681853
570	47.02395903
571	46.98762477
572	46.97338914
573	46.97065278
574	46.95569859
575	46.94107835
576	46.92697848
577	46.88541273
578	46.87111098
579	46.85908096
580	46.82005638
581	46.80642355
582	46.78638105
583	46.76093132
584	46.73412352
585	46.72393081
586	46.7212587
587	46.69231506
588	46.65294103
589	46.61781514
590	46.59353381
591	46.57796861
592	46.56622746
593	46.55027141
594	46.53794759
595	46.52627539
596	46.51481218
597	46.45447051
598	46.38717799
599	46.34402873
600	46.2960079
601	46.29196938
602	46.25541223
603	46.21882653
604	46.21212548
605	46.1877501
606	46.17241686
607	46.16079068
608	46.1401102
609	46.12060308
610	46.10756435
611	46.07303077
612	46.06039365
613	46.03271872
614	46.01942292
615	45.97902097
616	45.95182845
617	45.92628715
618	45.88183701
619	45.8577823
620	45.84532413
621	45.82361992
622	45.82136738
623	45.81024954
624	45.78114293
625	45.77029003
626	45.73816439
627	45.71426007
628	45.67762773
629	45.6637214
630	45.65650791
631	45.64493331
632	45.6334944
633	45.60595493
634	45.59711382
635	45.58940649
636	45.58806883
637	45.53642348
638	45.52337252
639	45.5043291
640	45.47904659
641	45.46478231
642	45.4520927
643	45.44541915
644	45.40863968
645	45.35690213
646	45.34768853
647	45.31382314
648	45.28848034
649	45.26751058
650	45.26523358
651	45.22721356
652	45.19867741
653	45.17915788
654	45.16893673
655	45.16195892
656	45.13172489
657	45.09862902
658	45.09227593
659	45.0698039
660	45.05778831
661	45.00614672
662	44.96963834
663	44.94788746
664	44.94358224
665	44.91981053
666	44.87538781
667	44.82623573
668	44.79847365
669	44.75633578
670	44.73901312
671	44.72701341
672	44.7193728
673	44.70421395
674	44.67558098
675	44.66628007
676	44.66266246
677	44.649462
678	44.64770676
679	44.64588486
680	44.64346778
681	44.63159399
682	44.61963883
683	44.54930324
684	44.50581977
685	44.46373498
686	44.445592
687	44.43298186
688	44.41439224
689	44.40880889
690	44.3912777
691	44.38313632
692	44.35733447
693	44.3483711
694	44.34072798
695	44.31895014
696	44.29619923
697	44.25184489
698	44.21843399
699	44.18469919
700	44.16511121
701	44.12801348
702	44.09822124
703	44.07698916
704	44.04774251
705	44.04615687
706	44.017124
707	44.00659785
708	43.99662801
709	43.98467865
710	43.96465191
711	43.94118315
712	43.91009228
713	43.8807193
714	43.86668895
715	43.85836169
716	43.82632779
717	43.81492707
718	43.7957597
719	43.79469395
720	43.76521046
721	43.75448737
722	43.70325919
723	43.67952374
724	43.65472768
725	43.61630576
726	43.59768425
727	43.58044198
728	43.56454989
729	43.55631646
730	43.53241748
731	43.52001344
732	43.50933726
733	43.49788717
734	43.46944992
735	43.42915276
736	43.41736002
737	43.37306164
738	43.36053082
739	43.3390961
740	43.32404508
741	43.31365146
742	43.30347903
743	43.28906817
744	43.28805398
745	43.26969793
746	43.26587941
747	43.2389232
748	43.20051185
749	43.17870831
750	43.16166545
751	43.13815039
752	43.12193851
753	43.11214765
754	43.08151262
755	43.06355397
756	43.04028831
757	43.02726376
758	42.99787227
759	42.98777333
760	42.9726938
761	42.96291641
762	42.95179618
763	42.94300127
764	42.90898209
765	42.85768841
766	42.8413952
767	42.81992217
768	42.80999109
769	42.77776263
770	42.75572607
771	42.72999576
772	42.72132112
773	42.70060904
774	42.68706314
775	42.6715945
776	42.66611864
777	42.63721743
778	42.6208656
779	42.57881209
780	42.50662737
781	42.49717467
782	42.48354846
783	42.44863664
784	42.40526672
785	42.38431719
786	42.35817879
787	42.34342526
788	42.33273257
789	42.31001136
790	42.29327736
791	42.28638713
792	42.28468068
793	42.27622717
794	42.26490299
795	42.24145324
796	42.21361443
797	42.18325613
798	42.17350134
799	42.15695045
800	42.13243715
801	42.1046418
802	42.09816052
803	42.08777104
804	42.07764668
805	42.05051815
806	42.03382637
807	42.0122624
808	41.99845055
809	41.96961317
810	41.92648757
811	41.91520455
812	41.88640513
813	41.87077839
814	41.85570658
815	41.83799109
816	41.82602838
817	41.78901411
818	41.76174088
819	41.74418395
820	41.71967525
821	41.71096918
822	41.70104378
823	41.69198006
824	41.67978484
825	41.66634022
826	41.6366482
827	41.63094042
828	41.61573243
829	41.59677902
830	41.57131481
831	41.55516974
832	41.52480183
833	41.51385455
834	41.4932892
835	41.4850717
836	41.46132246
837	41.45151132
838	41.42954762
839	41.42230791
840	41.40333132
841	41.38636502
842	41.37501652
843	41.3673166
844	41.35204504
845	41.32338463
846	41.31404892
847	41.284645
848	41.26671377
849	41.25563508
850	41.23730363
851	41.22913229
852	41.21952765
853	41.21022488
854	41.19959842
855	41.18837534
856	41.17741396
857	41.13412166
858	41.10413576
859	41.06556458
860	41.04731728
861	41.02273593
862	41.00469619
863	40.99366259
864	40.96393308
865	40.92521934
866	40.90413457
867	40.87015192
868	40.85906806
869	40.85110039
870	40.83079831
871	40.81664355
872	40.78565448
873	40.77711837
874	40.77064441
875	40.75293082
876	40.74143999
877	40.73206932
878	40.7173681
879	40.70511886
880	40.70359916
881	40.6721389
882	40.65767116
883	40.62569194
884	40.61273793
885	40.60353917
886	40.58225166
887	40.56337388
888	40.55563627
889	40.52891335
890	40.51554471
891	40.50265493
892	40.47586883
893	40.45492465
894	40.41021477
895	40.39900059
896	40.38822849
897	40.35943754
898	40.33403296
899	40.32458422
900	40.31984395
901	40.30683106
902	40.28165209
903	40.25496428
904	40.22053078
905	40.20623687
906	40.19418098
907	40.18259301
908	40.17123262
909	40.14618359
910	40.13228827
911	40.1185884
912	40.10320754
913	40.09043341
914	40.0882339
915	40.07899497
916	40.03186764
917	40.0118763
918	39.98552835
919	39.96324484
920	39.95580516
921	39.94189935
922	39.93299459
923	39.91108402
924	39.90630591
925	39.88224276
926	39.86954049
927	39.84507598
928	39.82080865
929	39.8070689
930	39.79314522
931	39.77167662
932	39.76935802
933	39.74419745
934	39.72123326
935	39.68897256
936	39.66200292
937	39.64932383
938	39.6412824
939	39.61427738
940	39.60699984
941	39.58746042
942	39.57604902
943	39.57025634
944	39.55829414
945	39.5244503
946	39.50669295
947	39.48763987
948	39.4830362
949	39.46537089
950	39.45844127
951	39.43642326
952	39.41418635
953	39.40254296
954	39.40038651
955	39.38268145
956	39.35970182
957	39.34291421
958	39.33546131
959	39.31209295
960	39.29583783
961	39.28337785
962	39.26058102
963	39.24581852
964	39.2373769
965	39.22020856
966	39.2094785
967	39.18414679
968	39.15357071
969	39.13293572
970	39.13032405
971	39.11648963
972	39.09762148
973	39.0707418
974	39.0370962
975	39.03051135
976	39.02440736
977	39.01100503
978	39.00814258
979	38.99900226
980	38.98265382
981	38.97384372
982	38.94879363
983	38.9479934
984	38.93409093
985	38.91765551
986	38.89546282
987	38.87762516
988	38.87187047
989	38.85690301
990	38.84453548
991	38.81017051
992	38.79192783
993	38.78802728
994	38.77914808
995	38.7633944
996	38.74750795
997	38.72963718
998	38.71234454
999	38.7026903
