iter	RMSE
1666	13087070.22
1667	13083420.63
1668	13072699.97
1669	13071732.96
1670	13068471.84
1671	13061478.07
1672	13057975.9
1673	13056917.65
1674	13052594.99
1675	13051926.59
1676	13049152.66
1677	13043565.49
1678	13035117.72
1679	13027602.58
1680	13023152.51
1681	13020265.73
1682	13010556.22
1683	13008513.3
1684	13005611.69
1685	13001310.99
1686	12996150.44
1687	12994795.93
1688	12993857.01
1689	12989881.84
1690	12988952.76
1691	12987199.19
1692	12985439.48
1693	12982984.9
1694	12979607.35
1695	12974924.95
1696	12971763.66
1697	12967488.32
1698	12963747.72
1699	12962704.34
1700	12961391.86
1701	12960165.27
1702	12954566.97
1703	12952718.23
1704	12948122.85
1705	12947278.63
1706	12943578.82
1707	12940194.53
1708	12931964.19
1709	12927945.83
1710	12923600.61
1711	12921734.57
1712	12915437.98
1713	12910700.73
1714	12907431.59
1715	12901688.74
1716	12898544.4
1717	12893787.53
1718	12890863.49
1719	12886051.82
1720	12882242.58
1721	12876886.45
1722	12875816.04
1723	12867328.52
1724	12862853.82
1725	12857546.49
1726	12854489.77
1727	12851920.75
1728	12849174.25
1729	12846326.38
1730	12844787.27
1731	12838979.75
1732	12837942.12
1733	12836126.18
1734	12834275.31
1735	12829463.38
1736	12821262.97
1737	12817612.03
1738	12815891.18
1739	12813304.85
1740	12809861.49
1741	12808347.42
1742	12806488.82
1743	12804731
1744	12803661.37
1745	12799991.16
1746	12793578.65
1747	12791331.98
1748	12786396.97
1749	12781569.57
1750	12778072.96
1751	12774186.4
1752	12770788.26
1753	12766758.35
1754	12762991.55
1755	12761496.53
1756	12755172.19
1757	12753065.62
1758	12748495.77
1759	12745260.41
1760	12740300.14
1761	12736088
1762	12732516.49
1763	12729183.97
1764	12726057.9
1765	12714093.01
1766	12709101.55
1767	12705542.32
1768	12702904.81
1769	12699313.92
1770	12696979.61
1771	12690775.43
1772	12689776.28
1773	12688044.94
1774	12685477.06
1775	12682021.96
1776	12679511.63
1777	12675616.39
1778	12670973.16
1779	12669205.94
1780	12667173.63
1781	12665937.44
1782	12663987.73
1783	12659122.75
1784	12654217.55
1785	12652062.92
1786	12646298
1787	12645036.24
1788	12643741.61
1789	12639970.29
1790	12635203.73
1791	12631193.12
1792	12628352.75
1793	12626664.43
1794	12625676.66
1795	12623323.31
1796	12622816.11
1797	12618475.5
1798	12611948.62
1799	12607834.69
1800	12605876.43
1801	12600788.08
1802	12594480.09
1803	12591151.35
1804	12587567.91
1805	12584168.56
1806	12577820.11
1807	12572340.16
1808	12569722.24
1809	12567967.07
1810	12565115.55
1811	12561100.66
1812	12556737.87
1813	12554670.26
1814	12552471.87
1815	12537645.83
1816	12532377.91
1817	12530186.26
1818	12527508.03
1819	12526293.74
1820	12522874.91
1821	12519537.44
1822	12516630.9
1823	12512507.21
1824	12509199.52
1825	12502479.63
1826	12497881.56
1827	12496694.06
1828	12493680.95
1829	12491114.69
1830	12487756.63
1831	12485243.56
1832	12483508.14
1833	12479964.81
1834	12478548.58
1835	12475901.61
1836	12471921.4
1837	12470352.7
1838	12468344.79
1839	12464115.47
1840	12459689.52
1841	12458634.26
1842	12454961.35
1843	12452644.15
1844	12450993.1
1845	12446639.15
1846	12444781.32
1847	12443504.13
1848	12442664.79
1849	12440953.75
1850	12439293.08
1851	12435925.91
1852	12430527.95
1853	12424345.7
1854	12422260.99
1855	12418137.93
1856	12415760.61
1857	12412822.7
1858	12408634.88
1859	12407185.98
1860	12404177.87
1861	12402162.89
1862	12399822.22
1863	12398385.3
1864	12391623.14
1865	12390635.1
1866	12388899.77
1867	12383350.67
1868	12379050.22
1869	12375969.05
1870	12375038.17
1871	12372023.48
1872	12369612.71
1873	12367954.48
1874	12364996.64
1875	12361677.3
1876	12360086.16
1877	12354855.33
1878	12352519.38
1879	12350769.4
1880	12345072.61
1881	12343392.49
1882	12341994.64
1883	12340645.3
1884	12333540.87
1885	12332400.12
1886	12328024.95
1887	12323756.2
1888	12322091.35
1889	12316720.22
1890	12313679.5
1891	12312358.95
1892	12310340.95
1893	12305812.04
1894	12304987.67
1895	12299842.45
1896	12296849.45
1897	12295074.38
1898	12292333.23
1899	12286624.84
1900	12285624.39
1901	12282426.47
1902	12280360.27
1903	12278967.25
1904	12275216.85
1905	12272603.82
1906	12270136.68
1907	12267247.98
1908	12262667.18
1909	12258600.6
1910	12251689.29
1911	12246411.71
1912	12244323.89
1913	12243557.23
1914	12240888.18
1915	12240197.42
1916	12237800.36
1917	12236113.91
1918	12233269.33
1919	12230466.86
1920	12228687.58
1921	12225486.97
1922	12224002.33
1923	12222258.29
1924	12221124.32
1925	12213715.84
1926	12206250.22
1927	12202557.48
1928	12198680.41
1929	12196194.69
1930	12189632.12
1931	12184905.27
1932	12178311.39
1933	12171345.38
1934	12168669.08
1935	12167480.1
1936	12162536.05
1937	12158866.15
1938	12158148.57
1939	12153741.1
1940	12152916.93
1941	12151444.6
1942	12150163.37
1943	12148951.52
1944	12147278.06
1945	12144002.52
1946	12142928.44
1947	12137674.4
1948	12133165.4
1949	12129716.25
1950	12128140.66
1951	12124401.3
1952	12120863.97
1953	12119696.9
1954	12118913.85
1955	12111993.71
1956	12105149.2
1957	12102455.48
1958	12099647.57
1959	12097547.38
1960	12093675.26
1961	12089225.37
1962	12086717.62
1963	12082951.65
1964	12080549.66
1965	12077644.61
1966	12077023.31
1967	12076151.18
1968	12071938.82
1969	12071069.05
1970	12070166.5
1971	12067240.26
1972	12065030.26
1973	12064261.35
1974	12061323.2
1975	12060310.42
1976	12057689.53
1977	12050531.06
1978	12048040.81
1979	12044121.56
1980	12040497.21
1981	12039329.54
1982	12033654.64
1983	12030133.37
1984	12027567.81
1985	12026161.29
1986	12025481.49
1987	12021034.77
1988	12019341.19
1989	12015033.06
1990	12012737.11
1991	12002742.69
1992	11999541.35
1993	11997773.95
1994	11996221.35
1995	11993734.83
1996	11991036.21
1997	11980175.09
1998	11976700.34
1999	11975325.85
