iter	RMSE
631	670272.9355
632	670035.2731
633	669663.9875
634	669415.5522
635	668792.0758
636	668530.1764
637	668340.2048
638	667961.0911
639	667749.4829
640	667513.2754
641	667193.854
642	667047.5287
643	666489.589
644	666307.9866
645	666097.0227
646	665886.9029
647	665648.1236
648	665450.596
649	664843.984
650	664603.1231
651	664481.9709
652	664347.7212
653	664108.8075
654	663787.1466
655	663626.4372
656	663418.5807
657	663227.7337
658	662887.0692
659	662600.1208
660	662350.545
661	662077.5159
662	661627.935
663	661256.6278
664	661043.9224
665	660897.0956
666	660687.2715
667	660526.7938
668	660381.7472
669	659856.0647
670	659680.8928
671	659495.6067
672	659069.9893
673	658529.6002
674	658249.9779
675	657778.4639
676	657493.2469
677	657334.8673
678	657060.0336
679	656855.5853
680	656628.1975
681	656482.6332
682	656197.2883
683	655993.1028
684	655625.2241
685	655296.0888
686	655104.5321
687	654790.0547
688	654594.0747
689	654353.9131
690	654062.7848
691	653830.9202
692	653520.5793
693	653387.7432
694	653219.7574
695	653067.9465
696	652878.0752
697	652656.4274
698	652374.4378
699	652058.7378
700	651787.5148
701	651589.5148
702	651394.1678
703	651108.8445
704	650833.8086
705	650442.6208
706	650246.8411
707	650092.0144
708	649817.5772
709	649675.0896
710	649386.215
711	649124.3027
712	648837.7371
713	648432.0527
714	648206.4055
715	648011.8072
716	647800.9487
717	647632.3071
718	647306.5367
719	647158.1984
720	646898.0301
721	646760.175
722	646524.4557
723	646348.9861
724	646157.9075
725	645993.5134
726	645847.4831
727	645549.4317
728	645391.8656
729	645238.3297
730	645050.1549
731	644793.0399
732	644540.822
733	644363.248
734	644223.3067
735	644063.3315
736	643658.2485
737	643475.5576
738	643234.3569
739	643039.7211
740	642913.6591
741	642613.3878
742	642445.4144
743	642219.5858
744	641988.6943
745	641848.7782
746	641638.517
747	641318.1609
748	641175.1913
749	640888.1444
750	640421.6949
751	640241.3413
752	640142.7715
753	639770.9045
754	639521.358
755	639271.0654
756	638923.0507
757	638681.2307
758	638381.4914
759	638199.7571
760	638054.3398
761	637931.934
762	637816.0667
763	637569.8364
764	637336.4629
765	637181.2028
766	637075.7527
767	636737.9059
768	636594.3096
769	636462.6751
770	636324.7425
771	636191.3164
772	635949.7037
773	635844.4333
774	635722.3005
775	635509.8318
776	635257.5985
777	635042.9085
778	634894.5627
779	634715.2631
780	634549.9163
781	634442.5905
782	634267.2978
783	633947.736
784	633525.651
785	633357.5055
786	633200.848
787	632998.9782
788	632729.3504
789	632514.0115
790	632167.0111
791	631966.1774
792	631627.8161
793	631371.1283
794	631198.2542
795	631072.9016
796	630881.2981
797	630648.6135
798	630517.1393
799	630403.6801
800	630192.1626
801	629998.8719
802	629513.4036
803	629336.4961
804	629004.6287
805	628599.2541
806	628441.7784
807	628169.7532
808	627858.7273
809	627465.7009
810	627267.404
811	627078.132
812	626786.4816
813	626602.5231
814	626407.8203
815	626220.2033
816	626003.4394
817	625853.4418
818	625583.3312
819	625441.5792
820	625272.2714
821	625132.8002
822	624904.9007
823	624498.9655
824	623981.0247
825	623797.0355
826	623630.5648
827	623439.1377
828	623167.9517
829	622887.3681
830	622773.1439
831	622595.3509
832	622421.3205
833	622199.8889
834	621838.9814
835	621628.325
836	621451.3961
837	621295.6467
838	621165.1875
839	620789.0811
840	620679.2051
841	620404.9589
842	620186.0464
843	619922.2325
844	619526.292
845	619296.1581
846	619158.9623
847	618969.7903
848	618746.2524
849	618636.8405
850	618522.5004
851	618317.7656
852	618052.8066
853	617785.3653
854	617499.8811
855	617400.1288
856	617136.0909
857	617019.5307
858	616903.7678
859	616575.7291
860	616288.1752
861	616187.6907
862	616029.7805
863	615765.869
864	615536.9986
865	615375.5836
866	615167.3619
867	615049.5528
868	614601.0776
869	614468.8593
870	614220.5732
871	614071.8595
872	613908.8356
873	613731.7315
874	613410.4929
875	613297.3654
876	613156.958
877	613004.7648
878	612844.2302
879	612667.6382
880	612446.461
881	612263.3745
882	612109.7216
883	611906.553
884	611759.7043
885	611297.6139
886	611113.8072
887	610970.0866
888	610797.0218
889	610552.1396
890	610296.8133
891	609956.4788
892	609771.7758
893	609703.7834
894	609603.5829
895	609412.5172
896	609248.5056
897	609136.1641
898	609035.371
899	608793.9353
900	608618.4477
901	608447.2659
902	608284.3208
903	608137.1185
904	607920.4891
905	607772.373
906	607655.4119
907	607334.5847
908	607115.1092
909	606971.6074
910	606773.4446
911	606637.0566
912	606499.4035
913	606358.1579
914	606116.5071
915	605893.1692
916	605704.3244
917	605581.8132
918	605460.2394
919	605375.1981
920	605194.8318
921	604958.4448
922	604669.9439
923	604500.5027
924	604133.9887
925	603958.8481
926	603755.9218
927	603609.7845
928	603501.6792
929	603358.011
930	603249.5587
931	603145.0799
932	602900.6816
933	602791.0919
934	602718.7704
935	602544.4421
936	602235.1056
937	602061.3877
938	601952.8933
939	601670.8897
940	601545.6604
941	601390.4748
942	601239.6072
943	601105.8694
944	600905.8721
945	600789.7333
946	600384.1448
947	600186.635
948	599998.3804
949	599806.3904
950	599585.6946
951	599281.6194
952	599160.9193
953	598858.6386
954	598698.3858
955	598451.1834
956	598345.1293
957	598165.3755
958	598082.8465
959	597918.2358
960	597682.4684
961	597506.5003
962	597393.4173
963	597250.6641
964	597019.2086
965	596804.6082
966	596570.743
967	596371.8047
968	596222.5775
969	596091.8949
970	595814.7328
971	595678.3531
972	595537.388
973	595274.9587
974	595132.2263
975	594753.543
976	594611.9475
977	594431.3695
978	594311.6236
979	594071.9361
980	593935.4926
981	593782.8242
982	593537.4019
983	593448.3245
984	593196.2307
985	593048.7794
986	592833.5027
987	592546.7762
988	592328.735
989	592032.5277
990	591950.2838
991	591769.5611
992	591632.2032
993	591479.4854
994	591346.8721
995	591191.9693
996	590941.1406
997	590720.0119
998	590602.9987
999	590311.5541
