licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C21846721,47.474194,19.046467,47,Városház tér,Deák Ferenc tér M
V2112,CAF 9 modulos szerelvény,TRAM,BKK_C3489317837,47.536346,19.058928,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV871,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950382,47.46582,19.124763,123A,Szentlőrinci úti ltp.,Határ út M
V4334,Tátra T5C5K,TRAM,BKK_C3474319983,47.47461,19.046654,56,Városház tér,Hűvösvölgy
V4337,Tátra T5C5K,TRAM,BKK_C3474319993,47.488934,19.024618,61,Móricz Zs. körtér M,Hűvösvölgy
LOV873,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690320,47.452873,19.155739,50,Lajosmizsei sorompó,Határ út M
V4331,Tátra T5C5K,TRAM,BKK_C3474369343,47.508987,19.016388,56,Városház tér,Hűvösvölgy
BPO221,Ikarus 412-es típusú autóbusz,BUS,BKK_C356201571,47.453083,19.19629,284E,"Pestszentimre, Benjámin u.",Kőbánya-Kispest M
BPO220,Ikarus 412-es típusú autóbusz,BUS,BKK_C35157185,47.486107,19.20382,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C365811854,47.475086,19.069958,54,"Péterimajor, Víztorony tér",Boráros tér H
V4333,Tátra T5C5K,TRAM,BKK_C34931552,47.524456,19.036892,19,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV869,VanHool AG318 csuklós autóbusz,BUS,,47.424763,19.154213,,,
V1448,Ganz csuklós,TRAM,BKK_C36350361,47.4831,19.052994,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C34954939,47.44385,19.096312,3,Mexikói út M,Gubacsi út / Határ út
V2208,CAF 5 modulos szerelvény,TRAM,BKK_C349541050,47.446785,19.101307,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690341,47.46472,19.127745,50,Lajosmizsei sorompó,Határ út M
V1444,Ganz csuklós,TRAM,BKK_C377832664,47.50585,19.047773,2,Jászai Mari tér,Közvágóhíd H
LOV875,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950409,47.42485,19.129713,123A,Szentlőrinci úti ltp.,Határ út M
V1443,Ganz csuklós,TRAM,BKK_C36350349,47.465977,19.021969,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2204,CAF 5 modulos szerelvény,TRAM,BKK_C349541032,47.49016,19.137228,3,Mexikói út M,Gubacsi út / Határ út
V2207,CAF 5 modulos szerelvény,TRAM,BKK_C349543680,47.51692,19.116516,3,Mexikói út M,Gubacsi út / Határ út
LOV877,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950413,47.45245,19.10995,123A,Szentlőrinci úti ltp.,Határ út M
V1445,Ganz csuklós,TRAM,BKK_C21846700,47.47863,19.04972,47,Városház tér,Deák Ferenc tér M
947,MXA,SUBURBAN_RAILWAY,BKK_H21364_419,47.46608,19.077215,H6,Ráckeve,Közvágóhíd
LOV881,VanHool AG318 csuklós autóbusz,BUS,BKK_LOV881-0kfOED8ITC-6jpIxzZ1Qmg,47.38928,19.162016,,,
V1451,Ganz csuklós,TRAM,BKK_C377832665,47.49861,19.04705,2,Jászai Mari tér,Közvágóhíd H
V2212,CAF 5 modulos szerelvény,TRAM,BKK_C34954957,47.471874,19.112017,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,BKK_C21846733,47.486904,19.057049,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,BKK_C34954969,47.502697,19.136768,3,Mexikói út M,Gubacsi út / Határ út
V2214,CAF 5 modulos szerelvény,TRAM,BKK_C349541044,47.46813,19.10771,3,Mexikói út M,Gubacsi út / Határ út
V2213,CAF 5 modulos szerelvény,TRAM,BKK_C34954987,47.52217,19.102945,3,Mexikói út M,Gubacsi út / Határ út
LRV480,Renault ND Master mozgáskorl. száll.,BUS,,47.539093,19.03949,,,
