licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C21846917,47.467026,19.044043,47,Városház tér,Deák Ferenc tér M
V4335,Tátra T5C5,TRAM,,47.491165,19.088545,,,
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C36119154,47.477364,19.138653,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
LOV873,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950547,47.45537,19.114511,123,"Soroksár, IKEA áruház",Határ út M
V1441,Ganz csuklós,TRAM,,47.47006,19.024755,,,
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426914,19.15901,,,
BPO221,Ikarus 412-es típusú autóbusz,BUS,BKK_BPO221-O22FaRP_SoC6KBFoJsl5Xw,47.428898,19.156134,,,
V4061,Tátra T5C5K,TRAM,BKK_C3474324821,47.509876,19.00877,56A,Móricz Zs. körtér M,Hűvösvölgy
V1448,Ganz csuklós,TRAM,BKK_C36350535,47.475372,19.040495,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C349541278,47.503048,19.136782,3,Mexikói út M,Gubacsi út / Határ út
V2208,CAF 5 modulos szerelvény,TRAM,BKK_C349541290,47.465473,19.108782,3,Mexikói út M,Gubacsi út / Határ út
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C36119159,47.479893,19.134905,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427937,19.158434,,,
V2205,CAF 5 modulos szerelvény,TRAM,BKK_C349541263,47.519226,19.091055,3,Mexikói út M,Gubacsi út / Határ út
V4339,Tátra T5C5,TRAM,,47.54616,19.033192,,,
LOV875,VanHool AG318 csuklós autóbusz,BUS,BKK_LOV875--aqQ8GlYR2W01FsYZR__NA,47.42813,19.159237,,,
V2207,CAF 5 modulos szerelvény,TRAM,BKK_C349541272,47.51702,19.116404,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,BKK_C21846929,47.480053,19.051716,47,Városház tér,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,BKK_C349541284,47.48276,19.130669,3,Mexikói út M,Gubacsi út / Határ út
LOV877,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950557,47.41442,19.155928,123,"Soroksár, IKEA áruház",Határ út M
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427887,19.158026,,,
LOV881,VanHool AG318 csuklós autóbusz,BUS,BKK_LOV881-aPOAA6BnQ_SMxEgrMjizqA,47.428844,19.155746,,,
V2212,CAF 5 modulos szerelvény,TRAM,BKK_C349541233,47.443882,19.095705,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,BKK_C218461299,47.49751,19.055258,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,BKK_C349541245,47.482517,19.127872,3,Mexikói út M,Gubacsi út / Határ út
V4073,Tátra T5C5K,TRAM,BKK_C348097356,47.48394,19.005377,59A,Márton Áron tér,Széll Kálmán tér M
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42708,19.158934,,,
MPW623,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427624,19.157509,,,
BPO231,Ikarus 412-es típusú autóbusz,BUS,BKK_C35335374,47.40814,19.119186,135,"Soroksár, IKEA áruház",Millenniumtelep H
