licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C21846105,47.477417,19.047318,47,Városház tér,Deák Ferenc tér M
V2112,CAF 9 modulos szerelvény,TRAM,BKK_C3489317699,47.51131,19.09927,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV871,VanHool AG318 csuklós autóbusz,BUS,,47.4169,19.13053,,,
V4337,Tátra T5C5K,TRAM,BKK_C347432507,47.489098,19.024618,61,Móricz Zs. körtér M,Hűvösvölgy
LOV873,VanHool AG318 csuklós autóbusz,BUS,,47.42832,19.156063,,,
V1441,Ganz csuklós,TRAM,BKK_C3635075,47.483047,19.052967,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V4331,Tátra T5C5K,TRAM,BKK_C34743304,47.48723,19.024624,61,Móricz Zs. körtér M,Hűvösvölgy
BPO221,Ikarus 412-es típusú autóbusz,BUS,BKK_C35620360,47.450428,19.19383,282E,Alacskai úti lakótelep,Kőbánya-Kispest M
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C36581126,47.4532,19.116905,54,"Péterimajor, Víztorony tér",Boráros tér H
BPO220,Ikarus 412-es típusú autóbusz,BUS,BKK_C3515740,47.473087,19.178013,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
V4333,Tátra T5C5K,TRAM,BKK_C34931111,47.51515,19.038918,19,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_C35519778,47.473083,19.07184,23E,Boráros tér H,Pesterzsébeti lakótelep
V1448,Ganz csuklós,TRAM,BKK_C3635079,47.473103,19.034311,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C34954155,47.470337,19.108505,3,Mexikói út M,Gubacsi út / Határ út
V2208,CAF 5 modulos szerelvény,TRAM,BKK_C34954209,47.479614,19.124834,3,Mexikói út M,Gubacsi út / Határ út
V2205,CAF 5 modulos szerelvény,TRAM,BKK_C34954284,47.479774,19.12516,3,Mexikói út M,Gubacsi út / Határ út
