licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C218461276,47.426712,19.039402,47,Városház tér,Deák Ferenc tér M
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C36119154,47.426243,19.158834,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
LOV873,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950565,47.425865,19.128057,123A,Szentlőrinci úti ltp.,Határ út M
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW613-zRcqty5bS3-ADY9XgSObPg,47.42782,19.157337,,,
BPO220,Ikarus 412-es típusú autóbusz,BUS,,47.42696,19.159462,,,
V1448,Ganz csuklós,TRAM,BKK_C36350535,47.47947,19.051239,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C349541278,47.51922,19.091038,3,Mexikói út M,Gubacsi út / Határ út
V2208,CAF 5 modulos szerelvény,TRAM,BKK_C349541290,47.507515,19.132452,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42807,19.158531,,,
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C36119160,47.4531,19.19596,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
V2205,CAF 5 modulos szerelvény,TRAM,BKK_C349541263,47.49909,19.137606,3,Mexikói út M,Gubacsi út / Határ út
V4339,Tátra T5C5,TRAM,BKK_C34893975,47.520172,19.08628,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4067,Tátra T5C5K,TRAM,BKK_C3474324877,47.491615,19.043589,56A,Móricz Zs. körtér M,Hűvösvölgy
V2207,CAF 5 modulos szerelvény,TRAM,BKK_C349541275,47.522358,19.102413,3,Mexikói út M,Gubacsi út / Határ út
V4069,Tátra T5C5K,TRAM,BKK_C348095487,47.4817,18.999022,59A,Márton Áron tér,Széll Kálmán tér M
V1445,Ganz csuklós,TRAM,BKK_C21846929,47.425682,19.039907,47,Városház tér,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,BKK_C349541284,47.520107,19.09794,3,Mexikói út M,Gubacsi út / Határ út
LOV877,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950559,47.418537,19.13851,123,"Soroksár, IKEA áruház",Határ út M
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427757,19.158209,,,
V2212,CAF 5 modulos szerelvény,TRAM,,47.465237,19.125896,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,BKK_C218461299,47.454655,19.039392,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,BKK_C349541245,47.44389,19.095865,3,Mexikói út M,Gubacsi út / Határ út
V4073,Tátra T5C5K,TRAM,BKK_C348097358,47.507317,19.023315,59A,Márton Áron tér,Széll Kálmán tér M
BPO231,Ikarus 412-es típusú autóbusz,BUS,BKK_C35335322,47.37955,19.104197,135,"Soroksár, IKEA áruház",Millenniumtelep H
V2210,CAF 5 modulos szerelvény,TRAM,BKK_C349541296,47.48902,19.135908,3,Mexikói út M,Gubacsi út / Határ út
V2219,CAF 5 modulos szerelvény,TRAM,BKK_C349541308,47.456192,19.114946,3,Mexikói út M,Gubacsi út / Határ út
BPO234,Ikarus 412-es típusú autóbusz,BUS,BKK_C369922605,47.490837,19.120907,95,Felsőcsatári köz,Puskás Ferenc Stadion M
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C35157268,47.487076,19.182114,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
V2215,CAF 5 modulos szerelvény,TRAM,BKK_C349541251,47.46476,19.126303,3,Mexikói út M,Gubacsi út / Határ út
V4077,Tátra T5C5K,TRAM,BKK_C35245296,47.529003,19.079906,14,"Káp.megyer, Megyeri út",Lehel tér M
V2218,CAF 5 modulos szerelvény,TRAM,BKK_C349541269,47.511948,19.125002,3,Mexikói út M,Gubacsi út / Határ út
V4313,Tátra T5C5K,TRAM,BKK_C348931069,47.5488,19.029526,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV851,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950561,47.428165,19.15642,123A,Szentlőrinci úti ltp.,Határ út M
LOV857,VanHool AG318 csuklós autóbusz,BUS,,47.426693,19.158184,,,
V2101,CAF 9 modulos szerelvény,TRAM,BKK_C348931079,47.546658,19.0327,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MXJ002,MB515 minibusz,BUS,,47.500458,19.236382,,,
BPO552,Ikarus 435-ös típusú autóbusz,BUS,BKK_BPO552-Zn-2V0EyRjKA9ul0G27qkg,47.50128,19.2363,,,
BPO551,Ikarus 435-ös típusú autóbusz,BUS,,47.50038,19.237291,,,
925,MXA,SUBURBAN_RAILWAY,BKK_H15786_271,47.504707,19.147888,H9,Csömör,Örs vezér tere
V4052,Tátra T5C5K,TRAM,,47.552925,19.093098,14,"Káp.megyer, Megyeri út",Lehel tér M
LOV860,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950569,47.464478,19.126295,123,"Soroksár, IKEA áruház",Határ út M
V4323,Tátra T5C5K,TRAM,BKK_C3489328987,47.47,19.086086,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV861,VanHool AG318 csuklós autóbusz,BUS,,47.45622,19.113295,,,
V2103,CAF 9 modulos szerelvény,TRAM,BKK_C348931078,47.51392,19.095678,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
BPO846,Ikarus 280-as típusú autóbusz,BUS,BKK_C360871011,47.57518,19.090889,30,Keleti pályaudvar M,"Káp.megyer, Mogyoródi-p."
LOV858,VanHool AG318 csuklós autóbusz,BUS,BKK_C365811982,47.451256,19.119686,54,"Péterimajor, Víztorony tér",Boráros tér H
