licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C218468,47.434822,19.036491,47,Városház tér,Deák Ferenc tér M
V4063,Tátra T5C5K,TRAM,BKK_C3480931,47.492294,19.016474,59,Márton Áron tér,Szent János Kórház
V2112,CAF 9 modulos szerelvény,TRAM,BKK_C3489331929,47.47269,19.096113,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV871,VanHool AG318 csuklós autóbusz,BUS,BKK_C3592411,47.415947,19.134241,223M,Boráros tér H,Szentlőrinci úti ltp.
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C38559106,47.4959,19.072395,99,Mátyás király tér,Blaha Lujza tér M
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW613-fOUAfx51SwiDP5X-1lUMkQ,47.428688,19.155397,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,,47.427162,19.159876,,,
V1441,Ganz csuklós,TRAM,BKK_C3635021,47.46872,19.024073,49,Kelenföld vasútállomás M,Deák Ferenc tér M
BPO221,Ikarus 412-es típusú autóbusz,BUS,BKK_C3562059,47.44719,19.19156,282E,Alacskai úti lakótelep,Kőbánya-Kispest M
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C3658194,47.435974,19.143747,54,"Péterimajor, Víztorony tér",Boráros tér H
BPO220,Ikarus 412-es típusú autóbusz,BUS,BKK_C3515719,47.44174,19.140892,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_C3551376,47.447792,19.10292,923,Békásmegyer H,Dél-pesti autóbuszgarázs
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.428062,19.157076,,,
V1448,Ganz csuklós,TRAM,BKK_C36350718,47.491615,19.061468,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C3495435,47.506824,19.13359,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42708,19.160452,,,
V2208,CAF 5 modulos szerelvény,TRAM,,47.465458,19.122557,3,Mexikói út M,Gubacsi út / Határ út
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.46637,19.138489,,,
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426434,19.158762,,,
V2205,CAF 5 modulos szerelvény,TRAM,,47.465244,19.122898,3,Mexikói út M,Gubacsi út / Határ út
V4339,Tátra T5C5,TRAM,,47.49223,19.086754,,,
LOV874,VanHool AG318 csuklós autóbusz,BUS,,47.428787,19.155807,,,
V1444,Ganz csuklós,TRAM,,47.470673,19.092583,2,Jászai Mari tér,Közvágóhíd H
V2204,CAF 5 modulos szerelvény,TRAM,,47.448048,19.103064,,,
V1443,Ganz csuklós,TRAM,,47.469788,19.02588,,,
V4066,Tátra T5C5K,TRAM,BKK_C3474345,47.50691,19.024122,56A,Móricz Zs. körtér M,Hűvösvölgy
LOV875,VanHool AG318 csuklós autóbusz,BUS,,47.427032,19.159872,,,
V2207,CAF 5 modulos szerelvény,TRAM,BKK_C3495456,47.50456,19.136328,3,Mexikói út M,Gubacsi út / Határ út
MPW617,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.4284,19.155613,,,
LOV877,VanHool AG318 csuklós autóbusz,BUS,BKK_C3695030,47.428036,19.130695,123A,Szentlőrinci úti ltp.,Határ út M
V1445,Ganz csuklós,TRAM,BKK_C21846981,47.49738,19.055498,47,Városház tér,Deák Ferenc tér M
V4340,Tátra T5C5K,TRAM,,47.46984,19.025629,19,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV881,VanHool AG318 csuklós autóbusz,BUS,,47.427135,19.159834,,,
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C3629238,47.466545,19.158556,117,Mélytó utca,Kőbánya alsó vasútáll.
V2212,CAF 5 modulos szerelvény,TRAM,BKK_C3495441,47.52153,19.105532,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,BKK_C2184621,47.43704,19.037264,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,BKK_C3495474,47.52249,19.102482,3,Mexikói út M,Gubacsi út / Határ út
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C3629241,47.482418,19.146818,185,Újhegy,Kőbánya alsó vasútáll.
V2214,CAF 5 modulos szerelvény,TRAM,BKK_C349543861J,47.465004,19.126156,3,Mexikói út M,Gubacsi út / Határ út
MPW623,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C3515712,47.483395,19.178156,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
LRV480,Renault ND Master mozgáskorl. száll.,BUS,,47.568245,19.027622,,,
V2210,CAF 5 modulos szerelvény,TRAM,BKK_C34954104,47.487072,19.133492,3,Mexikói út M,Gubacsi út / Határ út
MPW630,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42628,19.15843,,,
MPW629,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427456,19.15771,,,
V2219,CAF 5 modulos szerelvény,TRAM,BKK_C3495447,47.519268,19.091133,3,Mexikói út M,Gubacsi út / Határ út
V2216,CAF 5 modulos szerelvény,TRAM,BKK_C3495411,47.4592,19.112007,3,Mexikói út M,Gubacsi út / Határ út
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C3515710,47.457684,19.14521,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.43171,19.172342,,,
V2218,CAF 5 modulos szerelvény,TRAM,BKK_C3495410040,47.48479,19.13147,3,Mexikói út M,Gubacsi út / Határ út
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C37377175,47.404495,19.18593,266,"Ganztelep, Mednyánszky u.",Pestszentimre vasútáll.
V4043,Tátra T5C5K,TRAM,,47.55258,19.092903,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV851,VanHool AG318 csuklós autóbusz,BUS,BKK_C3551912,47.47999,19.067505,23E,Boráros tér H,Pesterzsébeti lakótelep
BPO841,Ikarus 280-as típusú autóbusz,BUS,,47.597733,19.097723,,,
LOV857,VanHool AG318 csuklós autóbusz,BUS,BKK_C3695066,47.416885,19.130554,123A,Szentlőrinci úti ltp.,Határ út M
V2101,CAF 9 modulos szerelvény,TRAM,BKK_C348939,47.539722,19.045345,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MXJ002,MB515 minibusz,BUS,BKK_C247944,47.484116,19.289032,298,Zimonyi utca,Rákoscsaba vasútállomás
LOV853,VanHool AG318 csuklós autóbusz,BUS,BKK_C376908,47.465073,19.126858,50,Lajosmizsei sorompó,Határ út M
V4044,Tátra T5C5,TRAM,BKK_C3489317576,47.49188,19.108982,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
BPO552,Ikarus 435-ös típusú autóbusz,BUS,BKK_C3576324,47.50038,19.13556,161,Rákoscsaba,Örs vezér tere M H
V4046,Tátra T5C5K,TRAM,,47.474384,19.046564,,,
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,BKK_C352822,47.56451,19.110292,121,Újpest-városkapu M,R.palota-Újpest vasútáll.
925,MXA,SUBURBAN_RAILWAY,BKK_H15103_271,47.5143,19.201982,H9,Csömör,Örs vezér tere
LOV860,VanHool AG318 csuklós autóbusz,BUS,BKK_C3695022,47.461086,19.118969,123A,Szentlőrinci úti ltp.,Határ út M
LOV861,VanHool AG318 csuklós autóbusz,BUS,,47.427784,19.156364,,,
V4325,Tátra T5C5,TRAM,,47.46311,19.022999,,,
V2103,CAF 9 modulos szerelvény,TRAM,,47.455242,19.039602,,,
BPO851,Ikarus 280-as típusú autóbusz,BUS,,47.57863,19.113098,,,
V1438,Ganz csuklós,TRAM,BKK_C3778332,47.467766,19.07577,2,Jászai Mari tér,Közvágóhíd H
V2111,CAF 9 modulos szerelvény,TRAM,,47.49193,19.103836,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2106,CAF 9 modulos szerelvény,TRAM,BKK_C3489318,47.53295,19.066206,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2105,CAF 9 modulos szerelvény,TRAM,BKK_C3489320,47.548447,19.02978,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV864,VanHool AG318 csuklós autóbusz,BUS,BKK_LOV864-OdPvDfekSfuUneIqGtpTUw,47.45735,19.11739,,,
V2108,CAF 9 modulos szerelvény,TRAM,BKK_C3489313,47.462006,19.045715,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV865,VanHool AG318 csuklós autóbusz,BUS,BKK_C3769012,47.45048,19.160719,50,Lajosmizsei sorompó,Határ út M
V4058,Tátra T5C5K,TRAM,BKK_C3489312,47.463055,19.022978,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV866,VanHool AG318 csuklós autóbusz,BUS,BKK_C3551913,47.44203,19.094984,23E,Boráros tér H,Pesterzsébeti lakótelep
V1434,Ganz csuklós,TRAM,BKK_C218462984,47.476532,19.043829,47,Városház tér,Deák Ferenc tér M
V4329,Tátra T5C5K,TRAM,BKK_C3635215,47.470222,19.045107,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
MRZ400,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C29078332,47.509865,19.009333,22A,"Budakeszi, Dózsa Gy. tér",Széll Kálmán tér M
MRZ246,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C27641244,47.46116,18.961477,40,Budaörsi lakótelep,Kelenföld vasútállomás M
MRZ245,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C2764166,47.44002,18.904455,88,Budatétény vá. (Campona),Kelenföld vasútállomás M
MRZ397,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C29078139,47.507435,19.025347,222,"Budakeszi, Honfoglalás sét.",Széll Kálmán tér M
V4024,Tátra T5C5K,TRAM,BKK_C3474371,47.507416,19.022953,61,Móricz Zs. körtér M,Hűvösvölgy
1111-1147,MXA-MXA,SUBURBAN_RAILWAY,BKK_H4079_3,47.64707,19.039606,H5,Szentendre,Batthyány tér
V4304,Tátra T5C5K,TRAM,BKK_C352454,47.56023,19.089785,14,"Káp.megyer, Megyeri út",Lehel tér M
V4031,Tátra T5C5K,TRAM,,47.44182,19.021133,,,
V4310,Tátra T5C5K,TRAM,BKK_C3480912115,47.5096,19.009968,59,Márton Áron tér,Szent János Kórház
V4309,Tátra T5C5K,TRAM,BKK_C3489317575,47.513866,19.095686,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
PKD002,Ikarus 127V típusú szóló autóbusz,BUS,,47.47848,19.031841,,,
V4034,Tátra T5C5,TRAM,,47.490597,19.08852,,,
V4305,Tátra T5C5K,TRAM,BKK_C35245159,47.565887,19.111671,14,"Káp.megyer, Megyeri út",Lehel tér M
V4308,Tátra T5C5K,TRAM,BKK_C3635225,47.445305,18.99955,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4036,Tátra T5C5,TRAM,,47.491013,19.088282,,,
MRZ247,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C27641246,47.45606,18.940866,40,Budaörsi lakótelep,Kelenföld vasútállomás M
V4276,Tátra T5C5K,TRAM,BKK_C35245160,47.593002,19.120342,14,"Káp.megyer, Megyeri út",Lehel tér M
V4279,Tátra T5C5K,TRAM,BKK_C3480928,47.490498,19.015814,59,Márton Áron tér,Szent János Kórház
V4274,Tátra T5C5K,TRAM,,47.470284,19.025324,19,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4269,Tátra T5C5K,TRAM,,47.54874,19.029545,,,
V4282,Tátra T5C5K,TRAM,BKK_C3489317582,47.468685,19.070324,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4281,Tátra T5C5K,TRAM,BKK_C3635231,47.54829,19.028856,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
BPO801,Ikarus 280-as típusú autóbusz,BUS,,47.427994,19.157177,,,
