licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C21846872,47.433117,19.036842,47,Városház tér,Deák Ferenc tér M
V4062,Tátra T5C5K,TRAM,BKK_C3474324777,47.477684,19.046219,61,Móricz Zs. körtér M,Hűvösvölgy
V4334,Tátra T5C5K,TRAM,BKK_C3474324792,47.496635,19.032887,56A,Móricz Zs. körtér M,Hűvösvölgy
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C36119154,47.483646,19.127575,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
LOV873,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950545,47.43855,19.128242,123,"Soroksár, IKEA áruház",Határ út M
V4064,Tátra T5C5K,TRAM,,47.47022,19.02464,,,
V1441,Ganz csuklós,TRAM,BKK_C36350495,47.497353,19.055458,49,Kelenföld vasútállomás M,Deák Ferenc tér M
BPO221,Ikarus 412-es típusú autóbusz,BUS,BKK_C18585170,47.42936,19.218224,236,Havanna utcai lakótelep,Market Central Ferihegy
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_LOV868-pLjlH_9ERieU3jsm3sSi5g,47.428185,19.15648,,,
V1448,Ganz csuklós,TRAM,BKK_C36350503,47.47534,19.04055,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C349544206,47.4733,19.114876,3,Mexikói út M,Gubacsi út / Határ út
V2208,CAF 5 modulos szerelvény,TRAM,BKK_C349541221,47.514606,19.120483,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427677,19.158278,,,
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C36119151,47.480965,19.134432,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426292,19.158518,,,
V2205,CAF 5 modulos szerelvény,TRAM,BKK_C349541260,47.44896,19.104528,3,Mexikói út M,Gubacsi út / Határ út
V4067,Tátra T5C5K,TRAM,BKK_C3474324758,47.49174,19.043379,56A,Móricz Zs. körtér M,Hűvösvölgy
LOV875,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950534,47.43148,19.125507,123A,Szentlőrinci úti ltp.,Határ út M
V1443,Ganz csuklós,TRAM,BKK_C36350509,47.465935,19.022074,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2207,CAF 5 modulos szerelvény,TRAM,BKK_C349542594,47.457848,19.112734,3,Mexikói út M,Gubacsi út / Határ út
V4069,Tátra T5C5K,TRAM,BKK_C348097353,47.490437,19.011156,59A,Márton Áron tér,Széll Kálmán tér M
V1445,Ganz csuklós,TRAM,BKK_C21846877,47.42581,19.039942,47,Városház tér,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,BKK_C349541209,47.492626,19.141651,3,Mexikói út M,Gubacsi út / Határ út
LOV877,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950539,47.41789,19.156542,123,"Soroksár, IKEA áruház",Határ út M
LOV881,VanHool AG318 csuklós autóbusz,BUS,BKK_LOV881-aPOAA6BnQ_SMxEgrMjizqA,47.4282,19.156445,,,
V2212,CAF 5 modulos szerelvény,TRAM,,47.5191,19.091354,,,
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW622-P4CRjzWJS3ykuxlxeZ298A,47.427776,19.157394,,,
V1450,Ganz csuklós,TRAM,BKK_C21846881,47.44166,19.036507,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,BKK_C349541242,47.505444,19.13586,3,Mexikói út M,Gubacsi út / Határ út
V4073,Tátra T5C5K,TRAM,BKK_C348095024,47.498825,19.02402,59A,Márton Áron tér,Széll Kálmán tér M
BPO231,Ikarus 412-es típusú autóbusz,BUS,BKK_C35335316,47.428043,19.15879,135,"Soroksár, IKEA áruház",Millenniumtelep H
V2210,CAF 5 modulos szerelvény,TRAM,BKK_C349541227,47.520054,19.097994,3,Mexikói út M,Gubacsi út / Határ út
MPW630,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW630-tfp2PtXMQYyEgz0fJiVIVA,47.426197,19.158894,,,
V2219,CAF 5 modulos szerelvény,TRAM,BKK_C349541236,47.522404,19.102522,3,Mexikói út M,Gubacsi út / Határ út
BPO582,Ikarus 435-ös típusú autóbusz,BUS,,47.501442,19.236279,,,
BPO234,Ikarus 412-es típusú autóbusz,BUS,BKK_C369922356,47.48226,19.130426,95,Felsőcsatári köz,Puskás Ferenc Stadion M
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C35157256,47.48526,19.216858,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
V2215,CAF 5 modulos szerelvény,TRAM,BKK_C349541248,47.482433,19.128782,3,Mexikói út M,Gubacsi út / Határ út
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426426,19.158268,,,
V4077,Tátra T5C5K,TRAM,BKK_C35245288,47.533916,19.082205,14,"Káp.megyer, Megyeri út",Lehel tér M
LRV482,Renault ND Master mozgáskorl. száll.,BUS,,47.56819,19.027693,,,
V2218,CAF 5 modulos szerelvény,TRAM,BKK_C349541185,47.44392,19.096016,3,Mexikói út M,Gubacsi út / Határ út
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW628-i2NUybbwR9SoauLkeM0eDQ,47.426075,19.15847,,,
LOV851,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950542,47.416866,19.130535,123A,Szentlőrinci úti ltp.,Határ út M
LOV857,VanHool AG318 csuklós autóbusz,BUS,BKK_C355191604,47.479465,19.067366,23E,Boráros tér H,Pesterzsébeti lakótelep
MXJ001,MB515 minibusz,BUS,,47.49095,19.282913,,,
V2101,CAF 9 modulos szerelvény,TRAM,BKK_C34893942,47.47272,19.096014,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
BPO552,Ikarus 435-ös típusú autóbusz,BUS,BKK_C37178418,47.5475,19.141483,7E,"Újpalota, Nyírpalota út",Blaha Lujza tér M
LOV855,VanHool AG318 csuklós autóbusz,BUS,BKK_C367251730,47.452,19.157694,136E,Havanna utcai lakótelep,Kőbánya-Kispest M
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,BKK_C35282101,47.564423,19.110779,121,Újpest-városkapu M,R.palota-Újpest vasútáll.
925,MXA,SUBURBAN_RAILWAY,BKK_H15413_97,47.51386,19.200653,H9,Csömör,Örs vezér tere
V4052,Tátra T5C5K,TRAM,BKK_C348931072,47.4863,19.107601,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV860,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950531,47.46087,19.11869,123,"Soroksár, IKEA áruház",Határ út M
V4323,Tátra T5C5K,TRAM,BKK_C348931066-20211019-01,47.54879,19.029545,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2104,CAF 9 modulos szerelvény,TRAM,,47.441097,19.034302,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV861,VanHool AG318 csuklós autóbusz,BUS,BKK_C365811974,47.454372,19.114298,54,"Péterimajor, Víztorony tér",Boráros tér H
V2103,CAF 9 modulos szerelvény,TRAM,BKK_C34893971,47.506798,19.104404,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
BPO846,Ikarus 280-as típusú autóbusz,BUS,BKK_C36087973,47.500862,19.082176,230,Keleti pályaudvar M,"Káp.megyer, Aquaworld"
LOV858,VanHool AG318 csuklós autóbusz,BUS,BKK_C365811905,47.479492,19.067453,54,"Péterimajor, Víztorony tér",Boráros tér H
V4321,Tátra T5C5K,TRAM,,47.550938,19.092726,,,
V1437,Ganz csuklós,TRAM,,47.470238,19.027292,,,
V2111,CAF 9 modulos szerelvény,TRAM,BKK_C3489317884,47.548477,19.029789,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1433,Ganz csuklós,TRAM,BKK_C36350513,47.47477,19.038675,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2106,CAF 9 modulos szerelvény,TRAM,BKK_C348931077,47.46347,19.034864,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4056,Tátra T5C5K,TRAM,,47.470383,19.024223,,,
V2105,CAF 9 modulos szerelvény,TRAM,BKK_V2105-cvHJSa2GSsuwvoAptcLqDw,47.49206,19.103527,,,
LOV865,VanHool AG318 csuklós autóbusz,BUS,BKK_C355191601,47.47546,19.06962,23E,Boráros tér H,Pesterzsébeti lakótelep
V2108,CAF 9 modulos szerelvény,TRAM,BKK_V2108-nNiIZSw5RnCrrCmTNcQ0dg,47.533592,19.065485,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4058,Tátra T5C5K,TRAM,,47.55265,19.092676,14,"Káp.megyer, Megyeri út",Lehel tér M
LOV866,VanHool AG318 csuklós autóbusz,BUS,BKK_C367251716,47.462944,19.149645,136E,Havanna utcai lakótelep,Kőbánya-Kispest M
V1434,Ganz csuklós,TRAM,BKK_C21846856,47.489273,19.061344,47,Városház tér,Deák Ferenc tér M
BPO811,Ikarus 280-as típusú autóbusz,BUS,BKK_BPO811-H_eO7I7uR7OyumCFaZYU7A,47.428585,19.156784,,,
MRZ400,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,,47.463566,19.022425,,,
MRZ399,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,,47.503067,19.023928,,,
MRZ246,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C2764110103,47.460884,18.95903,40,Budaörsi lakótelep,Kelenföld vasútállomás M
MRZ245,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C2764110994,47.4648,19.018433,40,Budaörsi lakótelep,Kelenföld vasútállomás M
V4297,Tátra T5C5K,TRAM,BKK_C36352444,47.461372,19.041769,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4304,Tátra T5C5K,TRAM,BKK_C35245133,47.542572,19.087017,14,"Káp.megyer, Megyeri út",Lehel tér M
V4031,Tátra T5C5K,TRAM,BKK_C36352422,47.47896,19.050097,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4309,Tátra T5C5K,TRAM,BKK_V4309-ZQUkFOc5RBidDvPNPoYXWQ,47.528435,19.073425,,,
V4040,Tátra T5C5K,TRAM,BKK_C34778183,47.55478,19.090061,12,"Rákospalota, Kossuth utca",Angyalföld kocsiszín
V4306,Tátra T5C5K,TRAM,BKK_C3474324744,47.50482,19.024345,61,Móricz Zs. körtér M,Hűvösvölgy
V4034,Tátra T5C5,TRAM,,47.489475,19.090712,,,
V4305,Tátra T5C5K,TRAM,BKK_C35245131,47.588223,19.118479,14,"Káp.megyer, Megyeri út",Lehel tér M
V4308,Tátra T5C5K,TRAM,BKK_C34778187,47.56062,19.08994,12,"Rákospalota, Kossuth utca",Angyalföld kocsiszín
V4278,Tátra T5C5K,TRAM,BKK_C36352450,47.50483,19.039408,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4272,Tátra T5C5,TRAM,,47.547672,19.031313,,,
V4281,Tátra T5C5K,TRAM,BKK_C36352456,47.548298,19.02897,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
BPO801,Ikarus 280-as típusú autóbusz,BUS,,47.428555,19.156832,,,
V4288,Tátra T5C5,TRAM,BKK_V4288-DBixGNakSQSDYg35Jo0nWQ,47.468746,19.073565,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
BPO804,Ikarus 280-as típusú autóbusz,BUS,,47.60989,19.087402,,,
V4284,Tátra T5C5K,TRAM,BKK_C34778186,47.567432,19.125032,12,"Rákospalota, Kossuth utca",Angyalföld kocsiszín
BPO808,Ikarus 280-as típusú autóbusz,BUS,BKK_C36087967,47.509415,19.083029,30,Keleti pályaudvar M,"Káp.megyer, Mogyoródi-p."
V4257,Tátra T5C5K,TRAM,,47.51731,19.060707,,,
V4253,Tátra T5C5K,TRAM,BKK_C348931071,47.51526,19.09363,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
PHG656,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,BKK_C35826870,47.464104,19.31871,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
PDN684,VanHool NewA330 szóló autóbusz,BUS,BKK_C36119146,47.441643,19.186087,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
NCA439,MERCEDES Conecto csuklós,BUS,BKK_NCA439-DB79SGoIQTu3yTmHcL76Zg,47.49872,19.137444,,,
NCA440,MERCEDES Conecto csuklós,BUS,BKK_NCA440-D15lZ2tJSgmSsEUUf5lEhQ,47.45648,19.085726,,,
NCA437,MERCEDES Conecto csuklós,BUS,BKK_C365512378,47.547134,19.142118,8E,"Újpalota, Nyírpalota út",Kelenföld vasútállomás M
NCA438,MERCEDES Conecto csuklós,BUS,BKK_C36562963,47.477192,19.263792,97E,Rákoskert sugárút,Örs vezér tere M H
NCA435,MERCEDES Conecto csuklós,BUS,,47.458313,19.028313,,,
PHG660,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C35826848,47.483643,19.127413,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
NCA436,MERCEDES Conecto csuklós,BUS,,47.497387,19.055687,,,
PHG657,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C358261288,47.4894,19.163717,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
NCA434,MERCEDES Conecto csuklós,BUS,BKK_C38109423,47.432735,19.261255,100E,Liszt Ferenc Airport 2,Deák Ferenc tér M
PKN602,MERCEDES Conecto szóló (BKV),BUS,BKK_PKN602-nt4PWEl1Q2WxOVYRn7HL3w,47.498703,19.237488,,,
PKN610,MERCEDES Conecto szóló (BKV),BUS,BKK_C369643986,47.515987,19.140812,31,"Árpádföld, Bekecs utca",Örs vezér tere M H
PKN607,MERCEDES Conecto szóló (BKV),BUS,,47.501034,19.23531,55,"Gyál, Vecsési út",Boráros tér H
PKN608,MERCEDES Conecto szóló (BKV),BUS,BKK_C34397267,47.526634,19.154863,277,Bosnyák tér,Örs vezér tere M H
PKN603,MERCEDES Conecto szóló (BKV),BUS,BKK_C34397266,47.53346,19.130293,277,Bosnyák tér,Örs vezér tere M H
PKN604,MERCEDES Conecto szóló (BKV),BUS,BKK_C369911994,47.52044,19.113626,112,Bosnyák tér,Thomán István utca
PHG645,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C35826859,47.48325,19.127695,162A,"Rákoskeresztúr, városkp.",Kőbánya alsó vasútáll.
PHG643,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C0803680,47.52284,19.185368,175,Cinkota H,"Újpalota, Szentmihályi út"
NAY349,MAN Lions City A21 (ArrivaBus),BUS,BKK_C350343586,47.43105,19.07081,71,Szentmiklósi út,Szent Imre tér
PHG644,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C35826893,47.459164,19.332024,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
NAY350,MAN Lions City A21 (ArrivaBus),BUS,BKK_C369738438,47.443027,19.139812,194,Gloriett lakótelep,Határ út M
PHG641,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,,47.501305,19.23429,,,
PHG642,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C24795106,47.45732,19.295084,197,Rákoskert vasútállomás,Sáránd utca
NAY348,MAN Lions City A21 (ArrivaBus),BUS,BKK_NAY348-3klUhIQeSCyrGTxSgKuEaQ,47.44214,19.081753,,,
