licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
RIW880,MAN Lions City GL NG313 csuklós busz,BUS,,47.208088,18.380297,,,
V1440,Ganz csuklós,TRAM,BKK_C21846108,47.48364,19.053688,47,Városház tér,Deák Ferenc tér M
V2112,CAF 9 modulos szerelvény,TRAM,BKK_C3489317683,47.475574,19.09851,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV871,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950181,47.46448,19.126354,123A,Szentlőrinci úti ltp.,Határ út M
V4334,Tátra T5C5K,TRAM,BKK_C347432795,47.429947,19.037685,56,Városház tér,Hűvösvölgy
V1442,Ganz csuklós,TRAM,,47.470108,19.02603,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,BKK_LOV873-_2RGD4yGTl-iZgbyLn4xuQ,47.450066,19.160297,,,
V1441,Ganz csuklós,TRAM,BKK_C36350195,47.484554,19.053087,49,Kelenföld vasútállomás M,Deák Ferenc tér M
BPO221,Ikarus 412-es típusú autóbusz,BUS,BKK_C35620360,47.463,19.14937,282E,Alacskai úti lakótelep,Kőbánya-Kispest M
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C36581154,47.45136,19.119164,54,"Péterimajor, Víztorony tér",Boráros tér H
BPO220,Ikarus 412-es típusú autóbusz,BUS,BKK_C3515759,47.487034,19.181433,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_LOV869-FM9xBIWuTPOko5gTa5athw,47.456276,19.109835,,,
V1448,Ganz csuklós,TRAM,BKK_C36350103,47.4778,19.047596,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C34954326,47.49225,19.141544,3,Mexikói út M,Gubacsi út / Határ út
V2208,CAF 5 modulos szerelvény,TRAM,BKK_C349543938J,47.466366,19.12274,3,Mexikói út M,Gubacsi út / Határ út
V2205,CAF 5 modulos szerelvény,TRAM,BKK_C34954287,47.50728,19.132864,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690128,47.45043,19.160734,50,Lajosmizsei sorompó,Határ út M
V1444,Ganz csuklós,TRAM,BKK_C37783123,47.47623,19.069122,2,Jászai Mari tér,Közvágóhíd H
V2204,CAF 5 modulos szerelvény,TRAM,BKK_C34954299,47.5195,19.11174,3,Mexikói út M,Gubacsi út / Határ út
V1443,Ganz csuklós,TRAM,BKK_C36350121,47.489433,19.061293,49,Kelenföld vasútállomás M,Deák Ferenc tér M
LOV875,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950147,47.43643,19.131348,123,"Soroksár, IKEA áruház",Határ út M
V2207,CAF 5 modulos szerelvény,TRAM,BKK_C34954239,47.44361,19.095474,3,Mexikói út M,Gubacsi út / Határ út
LOV877,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950158,47.46433,19.126616,123A,Szentlőrinci úti ltp.,Határ út M
V1445,Ganz csuklós,TRAM,BKK_C21846130,47.43095,19.037407,47,Városház tér,Deák Ferenc tér M
V4340,Tátra T5C5K,TRAM,,47.43971,19.035923,,,
947,MXA,SUBURBAN_RAILWAY,BKK_H21429_390,47.360207,19.086628,H6,Ráckeve,Közvágóhíd
LOV881,VanHool AG318 csuklós autóbusz,BUS,BKK_C36581148,47.389,19.162327,54,"Péterimajor, Víztorony tér",Boráros tér H
V2212,CAF 5 modulos szerelvény,TRAM,BKK_C349543820J,47.466362,19.1232,3,Mexikói út M,Gubacsi út / Határ út
V1451,Ganz csuklós,TRAM,BKK_C37783126,47.500343,19.04633,2,Jászai Mari tér,Közvágóhíd H
V1450,Ganz csuklós,TRAM,BKK_C21846121,47.463055,19.042572,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,BKK_C34954374,47.443703,19.096785,3,Mexikói út M,Gubacsi út / Határ út
V2214,CAF 5 modulos szerelvény,TRAM,BKK_C34954314,47.521786,19.10061,3,Mexikói út M,Gubacsi út / Határ út
LRV480,Renault ND Master mozgáskorl. száll.,BUS,,47.57877,19.111876,,,
V2213,CAF 5 modulos szerelvény,TRAM,BKK_C349543928J,47.44863,19.104086,3,Mexikói út M,Gubacsi út / Határ út
V2210,CAF 5 modulos szerelvény,TRAM,BKK_C34954257,47.466225,19.108404,3,Mexikói út M,Gubacsi út / Határ út
V2219,CAF 5 modulos szerelvény,TRAM,BKK_C34954356,47.474644,19.11699,3,Mexikói út M,Gubacsi út / Határ út
V2216,CAF 5 modulos szerelvény,TRAM,BKK_C34954305,47.519093,19.09129,3,Mexikói út M,Gubacsi út / Határ út
LRV481,Renault ND Master mozgáskorl. száll.,BUS,BKK_LRV481-yuJpmmhVSI2VXtN3yYNuUA,47.568176,19.027716,MOZG,Különjárat,Különjárat
V2215,CAF 5 modulos szerelvény,TRAM,BKK_V2215-l1503biPTUuCrSZWQuECFQ,47.46504,19.12295,,,
LRV482,Renault ND Master mozgáskorl. száll.,BUS,,47.519817,19.090712,,,
