licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C21846872,47.47814,19.04835,47,Városház tér,Deák Ferenc tér M
V4334,Tátra T5C5K,TRAM,,47.47008,19.025837,,,
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C36119153,47.48355,19.133581,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
LOV873,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950547,47.41277,19.161335,123,"Soroksár, IKEA áruház",Határ út M
V1441,Ganz csuklós,TRAM,BKK_C36350525,47.475025,19.03938,49,Kelenföld vasútállomás M,Deák Ferenc tér M
BPO221,Ikarus 412-es típusú autóbusz,BUS,,47.447464,19.167068,,,
V1448,Ganz csuklós,TRAM,BKK_C36350533,47.49735,19.05556,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C349544206,47.44343,19.096188,3,Mexikói út M,Gubacsi út / Határ út
V2208,CAF 5 modulos szerelvény,TRAM,BKK_C349541221,47.473522,19.115158,3,Mexikói út M,Gubacsi út / Határ út
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C36119152,47.44165,19.18609,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW620-jVPH3RbZQ5qq5WPqDRXZkw,47.428413,19.158146,,,
V2205,CAF 5 modulos szerelvény,TRAM,BKK_C349541260,47.486248,19.132559,3,Mexikói út M,Gubacsi út / Határ út
LOV875,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950553,47.456142,19.115442,123A,Szentlőrinci úti ltp.,Határ út M
V4066,Tátra T5C5K,TRAM,BKK_C3474324779,47.49871,19.028345,56A,Móricz Zs. körtér M,Hűvösvölgy
V2207,CAF 5 modulos szerelvény,TRAM,BKK_C349541272,47.444218,19.097404,3,Mexikói út M,Gubacsi út / Határ út
V4069,Tátra T5C5K,TRAM,BKK_C348095034,47.50108,19.024166,59A,Márton Áron tér,Széll Kálmán tér M
V1445,Ganz csuklós,TRAM,BKK_C21846880,47.460945,19.041689,47,Városház tér,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,BKK_C349541209,47.45552,19.114098,3,Mexikói út M,Gubacsi út / Határ út
LOV877,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950539,47.440197,19.125975,123,"Soroksár, IKEA áruház",Határ út M
LOV881,VanHool AG318 csuklós autóbusz,BUS,BKK_LOV881-aPOAA6BnQ_SMxEgrMjizqA,47.427223,19.157335,,,
V2212,CAF 5 modulos szerelvény,TRAM,BKK_C349541233,47.509563,19.12894,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,BKK_C21846884,47.43577,19.036669,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,BKK_C349541242,47.51929,19.091093,3,Mexikói út M,Gubacsi út / Határ út
BPO231,Ikarus 412-es típusú autóbusz,BUS,,47.427036,19.159828,,,
V2210,CAF 5 modulos szerelvény,TRAM,BKK_C349541227,47.492172,19.13976,3,Mexikói út M,Gubacsi út / Határ út
V4071,Tátra T5C5K,TRAM,BKK_C363526160J,47.535854,19.083399,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MPW630,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW630-tfp2PtXMQYyEgz0fJiVIVA,47.426178,19.158894,,,
V2219,CAF 5 modulos szerelvény,TRAM,BKK_C349541239,47.51781,19.093037,3,Mexikói út M,Gubacsi út / Határ út
BPO582,Ikarus 435-ös típusú autóbusz,BUS,,47.501522,19.236254,,,
BPO234,Ikarus 412-es típusú autóbusz,BUS,BKK_C369922593,47.499866,19.106539,95,Felsőcsatári köz,Puskás Ferenc Stadion M
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C35157256,47.456135,19.143139,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
V2215,CAF 5 modulos szerelvény,TRAM,BKK_C349541248,47.52012,19.11018,3,Mexikói út M,Gubacsi út / Határ út
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.4264,19.158278,,,
V2218,CAF 5 modulos szerelvény,TRAM,BKK_C349541266,47.465466,19.108791,3,Mexikói út M,Gubacsi út / Határ út
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW628-i2NUybbwR9SoauLkeM0eDQ,47.42622,19.158278,,,
V4313,Tátra T5C5K,TRAM,BKK_C348931069,47.468796,19.073511,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV851,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950542,47.416878,19.130516,123A,Szentlőrinci úti ltp.,Határ út M
LOV857,VanHool AG318 csuklós autóbusz,BUS,BKK_C355191604,47.464798,19.078562,23E,Boráros tér H,Pesterzsébeti lakótelep
MXJ001,MB515 minibusz,BUS,,47.479073,19.258583,,,
V2101,CAF 9 modulos szerelvény,TRAM,BKK_C34893942,47.463375,19.023087,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4317,Tátra T5C5K,TRAM,BKK_C3474324833,47.50979,19.009865,56A,Móricz Zs. körtér M,Hűvösvölgy
BPO552,Ikarus 435-ös típusú autóbusz,BUS,BKK_C37178418,47.530945,19.12697,7E,"Újpalota, Nyírpalota út",Blaha Lujza tér M
LOV855,VanHool AG318 csuklós autóbusz,BUS,,47.428223,19.15644,,,
BPO551,Ikarus 435-ös típusú autóbusz,BUS,,47.501286,19.236341,,,
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,BKK_C35282102,47.56539,19.110207,121,Újpest-városkapu M,R.palota-Újpest vasútáll.
925,MXA,SUBURBAN_RAILWAY,BKK_H15586_271,47.504482,19.145842,H9,Csömör,Örs vezér tere
V4052,Tátra T5C5K,TRAM,BKK_C348931072,47.538914,19.048239,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV860,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950549,47.422935,19.132425,123A,Szentlőrinci úti ltp.,Határ út M
LOV861,VanHool AG318 csuklós autóbusz,BUS,BKK_C365811974,47.404037,19.18586,54,"Péterimajor, Víztorony tér",Boráros tér H
V2103,CAF 9 modulos szerelvény,TRAM,BKK_C34893971,47.469864,19.053709,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
BPO846,Ikarus 280-as típusú autóbusz,BUS,BKK_C36087973,47.49977,19.083963,230,Keleti pályaudvar M,"Káp.megyer, Aquaworld"
LOV858,VanHool AG318 csuklós autóbusz,BUS,BKK_C365811980,47.469868,19.07431,54,"Péterimajor, Víztorony tér",Boráros tér H
V2111,CAF 9 modulos szerelvény,TRAM,BKK_C34893974,47.548473,19.0298,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1433,Ganz csuklós,TRAM,BKK_C36350515,47.47752,19.046564,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2106,CAF 9 modulos szerelvény,TRAM,BKK_C348931077,47.48577,19.107264,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV865,VanHool AG318 csuklós autóbusz,BUS,BKK_C355191611,47.467686,19.07651,23E,Boráros tér H,Pesterzsébeti lakótelep
V2108,CAF 9 modulos szerelvény,TRAM,,47.548885,19.029474,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV866,VanHool AG318 csuklós autóbusz,BUS,BKK_C367251716,47.463226,19.148266,136E,Havanna utcai lakótelep,Kőbánya-Kispest M
