iter	RMSE
439	1074.201765
440	1073.67148
441	1073.247749
442	1072.884283
443	1072.628872
444	1072.317603
445	1071.678053
446	1071.1602
447	1070.909403
448	1070.272244
449	1069.959491
450	1069.95948
451	1069.533617
452	1069.299823
453	1069.045396
454	1068.578278
455	1068.282758
456	1067.76264
457	1067.388584
458	1067.231683
459	1066.954573
460	1066.591801
461	1066.03618
462	1065.878835
463	1065.735551
464	1065.568214
465	1065.348286
466	1064.755766
467	1064.576539
468	1064.372549
469	1064.082152
470	1063.588219
471	1063.507298
472	1063.35203
473	1062.754743
474	1062.316743
475	1061.74379
476	1061.322821
477	1061.160388
478	1060.892048
479	1060.347772
480	1059.931785
481	1059.400655
482	1059.133857
483	1058.733672
484	1058.457917
485	1057.821761
486	1057.427257
487	1057.207649
488	1057.001803
489	1056.696343
490	1056.470104
491	1056.03154
492	1055.543233
493	1055.135751
494	1054.637629
495	1054.47975
496	1054.216698
497	1053.654264
498	1053.531412
499	1053.274611
500	1053.005104
501	1052.715391
502	1052.203018
503	1051.871616
504	1051.553583
505	1051.37171
506	1051.17071
507	1050.62995
508	1050.258955
509	1049.821095
510	1049.538938
511	1049.294779
512	1048.959353
513	1048.620992
514	1048.184954
515	1047.694589
516	1047.431664
517	1047.247128
518	1046.966404
519	1046.682254
520	1046.619635
521	1046.414594
522	1046.189845
523	1045.689978
524	1044.94499
525	1044.788954
526	1044.290458
527	1043.763695
528	1043.62619
529	1043.391318
530	1042.892074
531	1042.513858
532	1042.287218
533	1041.844317
534	1041.579118
535	1041.078202
536	1040.65659
537	1040.324338
538	1039.824302
539	1039.436384
540	1038.86903
541	1038.649655
542	1038.557429
543	1038.204591
544	1037.887282
545	1037.180296
546	1036.970247
547	1036.704187
548	1036.262815
549	1036.262808
550	1036.124396
551	1035.731422
552	1035.186797
553	1034.906465
554	1034.629429
555	1034.164538
556	1033.77352
557	1033.425301
558	1032.850601
559	1032.721569
560	1032.288033
561	1031.902407
562	1031.55701
563	1031.027979
564	1030.797877
565	1030.279301
566	1030.12304
567	1030.011532
568	1029.494834
569	1029.245295
570	1029.066645
571	1028.571192
572	1028.200283
573	1027.587252
574	1027.114531
575	1026.589198
576	1026.270927
577	1026.089138
578	1025.93155
579	1025.64053
580	1025.434001
581	1025.148774
582	1024.949967
583	1024.712708
584	1024.43105
585	1024.216697
586	1023.85494
587	1023.510572
588	1022.896217
589	1022.393923
590	1021.937445
591	1021.689744
592	1021.322494
593	1020.863443
594	1020.622292
595	1020.306123
596	1020.010239
597	1019.807429
598	1019.585811
599	1019.028656
600	1018.884118
601	1018.673703
602	1018.487599
603	1018.154176
604	1017.92162
605	1017.802806
606	1017.44654
607	1017.276675
608	1016.825931
609	1016.631272
610	1016.259023
611	1016.027225
612	1015.530496
613	1015.217893
614	1015.01847
615	1014.722807
616	1014.458277
617	1014.042508
618	1013.744322
619	1013.531088
620	1013.225213
621	1012.882581
622	1012.882575
623	1012.645899
624	1012.057835
625	1011.982873
626	1011.595851
627	1011.428498
628	1010.836359
629	1010.499747
630	1010.301571
631	1010.261377
632	1009.942715
633	1009.655707
634	1009.25953
635	1009.190699
636	1009.021605
637	1008.292395
638	1007.759581
639	1007.551983
640	1007.353297
641	1007.320714
642	1007.093116
643	1006.640283
644	1006.272468
645	1005.949534
646	1005.557577
647	1005.259408
648	1004.961012
649	1004.611052
650	1004.134394
651	1003.770343
652	1003.270152
653	1002.780228
654	1002.338611
655	1002.017165
656	1002.01716
657	1001.493866
658	1001.263571
659	1000.844248
660	1000.472649
661	1000.295597
662	999.9118635
663	999.6553984
664	999.2352844
665	999.1007354
666	998.6878872
667	998.4160795
668	998.0830878
669	997.58495
670	997.1201278
671	996.4894382
672	996.2143891
673	995.9140557
674	995.7143751
675	995.4549266
676	995.2577122
677	994.9397577
678	994.7948557
679	994.3957836
680	994.1285179
681	993.9078613
682	993.6347828
683	993.0878405
684	992.7783096
685	992.5875664
686	992.437296
687	991.9488435
688	991.718535
689	991.4923808
690	991.3131479
691	990.8092274
692	990.2709506
693	989.8757489
694	989.52734
695	989.3174693
696	989.179333
697	988.9220286
698	988.5023772
699	988.2184302
700	987.7413383
701	987.4357646
702	987.2361191
703	987.0864094
704	986.7587306
705	986.4400169
706	986.3729266
707	985.9589959
708	985.7027702
709	985.5093935
710	985.2134794
711	984.8950238
712	984.4824871
713	984.1013659
714	983.6624725
715	983.3026591
716	983.139376
717	982.900278
718	982.6857338
719	982.5398858
720	982.2430888
721	982.0814682
722	981.7247853
723	981.2905792
724	980.8472479
725	980.5922936
726	980.3069829
727	979.9496553
728	979.5925236
729	979.0927755
730	978.6330482
731	978.1547848
732	977.8649402
733	977.5277789
734	977.2902373
735	977.0949996
736	976.8358689
737	976.3629397
738	975.9520356
739	975.3186851
740	975.030769
741	974.7900012
742	974.6067609
743	974.5203623
744	974.3433721
745	974.1104285
746	973.8286764
747	973.6163214
748	973.1694864
749	972.8644377
750	972.5597994
751	972.2657272
752	971.8997873
753	971.7128159
754	971.380206
755	971.1131863
756	970.8361837
757	970.4695775
758	969.9372889
759	969.8014099
760	969.2552153
761	968.8354777
762	968.5881883
763	968.054972
764	967.4888319
765	967.121238
766	966.9754758
767	966.4616021
768	966.2324544
769	965.8850373
770	965.6983603
771	965.3466119
772	965.0773708
773	964.7940108
774	964.4648036
775	964.3508535
776	964.0146545
777	963.7824119
778	963.4471981
779	963.0508554
780	962.8341464
781	962.6069501
782	962.3670426
783	961.9964621
784	961.7634153
785	961.6859066
786	961.4635866
787	961.1126731
788	960.8343155
789	960.4686094
790	959.7924342
791	959.6030565
792	959.4828073
793	959.0257125
794	958.7352704
795	958.4373826
796	958.258106
797	957.7883606
798	957.3692383
799	957.0204789
800	956.9158643
801	956.5274315
802	956.3149442
803	956.0398768
804	955.7540085
805	955.4020252
806	955.2521195
807	955.1129648
808	954.671222
809	954.2684151
810	953.9863462
811	953.7025634
812	953.534428
813	953.2396122
814	952.9583965
815	952.6801676
816	952.5145418
817	952.0914919
818	951.8175686
819	951.4247988
820	951.0120671
821	950.7554358
822	950.4688515
823	950.0977593
824	949.9158746
825	949.6565049
826	949.3594423
827	949.3594367
828	948.9704286
829	948.7951021
830	948.6172149
831	948.2347646
832	948.0665754
833	947.7422645
834	947.2415266
835	946.9125586
836	946.5609363
837	946.2201967
838	946.0623682
839	945.9293086
840	945.7241071
841	945.4553886
842	945.2975908
843	944.8636131
844	944.6817488
845	944.032531
846	943.8135852
847	943.3324553
848	943.0875017
849	942.6228248
850	942.3600895
851	942.0187188
852	941.7998054
853	941.3595599
854	940.9311132
855	940.6642613
856	940.4811387
857	940.3015911
858	939.9061598
859	939.613444
860	939.3230985
861	938.9693719
862	938.8071638
863	938.5666065
864	938.208042
865	937.9405129
866	937.6094805
867	937.0521762
868	936.7715148
869	936.5400367
870	936.3971865
871	935.950347
872	935.6065861
873	935.0984514
874	934.9094684
875	934.6971359
876	934.3124419
877	934.1587892
878	934.0440452
879	933.7500423
880	933.28172
881	932.994394
882	932.3731627
883	932.0965174
884	931.9244351
885	931.5498505
886	931.1191732
887	930.9062544
888	930.6570526
889	930.3041964
890	930.2071813
891	929.9199144
892	929.6706656
893	929.3949011
894	929.1767327
895	928.9408057
896	928.46429
897	928.0960949
898	927.7776755
899	927.4934421
900	927.1752675
901	926.8657894
902	926.6770098
903	926.4846641
904	926.1935134
905	925.8896054
906	925.5556616
907	925.3709463
908	925.039697
909	924.7254921
910	924.4946266
911	924.1057727
912	923.9611168
913	923.6571083
914	923.3672084
915	923.2079757
916	922.9904511
917	922.4616406
918	922.1267199
919	921.5841939
920	921.3607862
921	920.9718982
922	920.7594984
923	920.4770298
924	920.0738982
925	919.8643137
926	919.6614978
927	919.4164541
928	919.4009543
929	919.0164048
930	918.9302582
931	918.713382
932	918.6760785
933	918.1734139
934	917.8001297
935	917.582841
936	917.1654348
937	916.9605317
938	916.5185044
939	916.1553979
940	915.9108933
941	915.6861188
942	915.4735268
943	915.1302443
944	914.9855442
945	914.7712092
946	914.5588236
947	914.2597789
948	913.9038845
949	913.4285231
950	913.184099
951	912.7692155
952	912.6950171
953	912.533622
954	912.1616158
955	911.9924425
956	911.696782
957	911.5006348
958	911.2348793
959	910.8320617
960	910.6047004
961	910.3937046
962	910.0145057
963	909.844527
964	909.7162725
965	909.1154116
966	908.8537474
967	908.5143547
968	908.3366517
969	908.1920093
970	907.794062
971	907.5676882
972	907.1278961
973	906.7474824
974	906.6372187
975	906.4540232
976	906.2280748
977	905.6668549
978	905.2282541
979	904.9287971
980	904.6919273
981	904.3701465
982	904.1599468
983	903.7805647
984	903.6312968
985	903.4130057
986	902.8725479
987	902.7562273
988	902.5680509
989	902.3379331
990	902.2200546
991	902.0994565
992	901.901704
993	901.3466497
994	901.2214692
995	901.0417354
996	900.6202399
997	900.4051636
998	900.2587794
999	900.1735763
