licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,47.507545,19.04763,2,Jászai Mari tér,Közvágóhíd H
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.465145,19.126652,,,
LOV872,VanHool AG318 csuklós autóbusz,BUS,47.450584,19.16079,50,Lajosmizsei sorompó,Határ út M
V4337,Tátra T5C5K,TRAM,47.509743,19.012493,59B,Márton Áron tér,Hűvösvölgy
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.418312,19.167006,54,"Péterimajor, Víztorony tér",Boráros tér H
V1441,Ganz csuklós,TRAM,47.46834,19.075253,2,Jászai Mari tér,Közvágóhíd H
V4331,Tátra T5C5K,TRAM,47.498898,19.024065,61,Móricz Zs. körtér M,Hűvösvölgy
BPO221,Ikarus 412-es típusú autóbusz,BUS,47.468143,19.243269,,,
BPO220,Ikarus 412-es típusú autóbusz,BUS,47.426537,19.158587,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.423813,19.131338,123A,Szentlőrinci úti ltp.,Határ út M
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.41237,19.17491,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,47.50385,19.136478,3,Mexikói út M,Gubacsi út / Határ út
V2208,CAF 5 modulos szerelvény,TRAM,47.446033,19.100136,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.444065,19.099949,23E,Boráros tér H,Pesterzsébeti lakótelep
V1444,Ganz csuklós,TRAM,47.482994,19.062847,2,Jászai Mari tér,Közvágóhíd H
V4339,Tátra T5C5,TRAM,47.46894,19.063023,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2205,CAF 5 modulos szerelvény,TRAM,47.509167,19.129766,3,Mexikói út M,Gubacsi út / Határ út
V2204,CAF 5 modulos szerelvény,TRAM,47.475704,19.118563,3,Mexikói út M,Gubacsi út / Határ út
V1443,Ganz csuklós,TRAM,47.47005,19.02523,,,
V2207,CAF 5 modulos szerelvény,TRAM,47.462296,19.11009,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.48482,19.053177,47,Városház tér,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,47.485256,19.131655,3,Mexikói út M,Gubacsi út / Határ út
V1451,Ganz csuklós,TRAM,47.468212,19.07533,2,Jászai Mari tér,Közvágóhíd H
V2212,CAF 5 modulos szerelvény,TRAM,47.522034,19.101034,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,47.483654,19.053476,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,47.4705,19.108786,3,Mexikói út M,Gubacsi út / Határ út
V2214,CAF 5 modulos szerelvény,TRAM,47.496067,19.13832,3,Mexikói út M,Gubacsi út / Határ út
LRV480,Renault ND Master mozgáskorl. száll.,BUS,47.511795,19.099274,,,
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.417236,19.130718,223M,Boráros tér H,Szentlőrinci úti ltp.
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.456303,19.214748,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2210,CAF 5 modulos szerelvény,TRAM,47.44391,19.096895,3,Mexikói út M,Gubacsi út / Határ út
V2219,CAF 5 modulos szerelvény,TRAM,47.507317,19.132833,3,Mexikói út M,Gubacsi út / Határ út
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.436802,19.222607,236,Havanna utcai lakótelep,Market Central Ferihegy
LRV481,Renault ND Master mozgáskorl. száll.,BUS,47.581074,19.09789,MOZG,Különjárat,Különjárat
V2216,CAF 5 modulos szerelvény,TRAM,47.499355,19.137615,3,Mexikói út M,Gubacsi út / Határ út
LRV482,Renault ND Master mozgáskorl. száll.,BUS,47.532677,19.061707,,,
V2215,CAF 5 modulos szerelvény,TRAM,47.518944,19.113045,3,Mexikói út M,Gubacsi út / Határ út
V2218,CAF 5 modulos szerelvény,TRAM,47.45401,19.111992,3,Mexikói út M,Gubacsi út / Határ út
V4313,Tátra T5C5K,TRAM,47.46935,19.082846,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4315,Tátra T5C5K,TRAM,47.484337,19.10593,1M,Népliget M,Bécsi út / Vörösvári út
LOV851,VanHool AG318 csuklós autóbusz,BUS,47.474277,19.070362,23E,Boráros tér H,Pesterzsébeti lakótelep
BPO841,Ikarus 280-as típusú autóbusz,BUS,47.5658,19.099812,20E,Keleti pályaudvar M,"Káp.megyer, Szilas-patak"
LOV857,VanHool AG318 csuklós autóbusz,BUS,47.44184,19.123701,123A,Szentlőrinci úti ltp.,Határ út M
MXJ001,MB515 minibusz,BUS,47.473892,19.299116,298,Zimonyi utca,Rákoscsaba vasútállomás
V2101,CAF 9 modulos szerelvény,TRAM,47.49116,19.10897,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4317,Tátra T5C5K,TRAM,47.493835,19.03822,56,Városház tér,Hűvösvölgy
MUT781,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.50425,19.089375,133E,"Újpalota, Nyírpalota út","Nagytétény, Erdélyi utca"
LOV853,VanHool AG318 csuklós autóbusz,BUS,47.469463,19.07487,54,"Péterimajor, Víztorony tér",Boráros tér H
LOV855,VanHool AG318 csuklós autóbusz,BUS,47.44416,19.120298,123A,Szentlőrinci úti ltp.,Határ út M
V4318,Tátra T5C5K,TRAM,47.506702,19.024374,56,Városház tér,Hűvösvölgy
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,47.473595,19.028553,,,
V2102,CAF 9 modulos szerelvény,TRAM,47.51116,19.099491,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV860,VanHool AG318 csuklós autóbusz,BUS,47.47525,19.069843,223M,Boráros tér H,Szentlőrinci úti ltp.
V4323,Tátra T5C5K,TRAM,47.536488,19.05826,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV861,VanHool AG318 csuklós autóbusz,BUS,47.45392,19.112267,123A,Szentlőrinci úti ltp.,Határ út M
V2104,CAF 9 modulos szerelvény,TRAM,47.46377,19.02321,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2103,CAF 9 modulos szerelvény,TRAM,47.491234,19.109013,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV858,VanHool AG318 csuklós autóbusz,BUS,47.456234,19.085775,54,"Péterimajor, Víztorony tér",Boráros tér H
V1437,Ganz csuklós,TRAM,47.47042,19.0246,,,
V2110,CAF 9 modulos szerelvény,TRAM,47.464577,19.02616,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
BPO851,Ikarus 280-as típusú autóbusz,BUS,47.573143,19.102966,20E,Keleti pályaudvar M,"Káp.megyer, Szilas-patak"
V1438,Ganz csuklós,TRAM,47.498894,19.04693,2,Jászai Mari tér,Közvágóhíd H
V2111,CAF 9 modulos szerelvény,TRAM,47.478165,19.100502,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1433,Ganz csuklós,TRAM,47.486565,19.056612,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V4328,Tátra T5C5K,TRAM,47.453545,19.039139,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V2106,CAF 9 modulos szerelvény,TRAM,47.463,19.039465,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV864,VanHool AG318 csuklós autóbusz,BUS,47.450924,19.16015,136E,Havanna utcai lakótelep,Kőbánya-Kispest M
