licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.42699,19.15944,,,
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42677,19.158379,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.396687,19.174305,54,"Péterimajor, Víztorony tér",Boráros tér H
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,47.432144,19.181166,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.47981,19.09621,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
BPO566,Ikarus 435-ös típusú autóbusz,BUS,47.501823,19.234943,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.44626,19.171108,950,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,47.428024,19.157125,,,
V1448,Ganz csuklós,TRAM,47.493744,19.059969,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.519108,19.091347,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42746,19.15773,,,
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427547,19.157593,,,
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427666,19.15746,,,
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.60286,19.066545,34,"B.megyer, Újmegyeri tér",Göncz Árpád városkp. M
V2205,CAF 5 modulos szerelvény,TRAM,47.450645,19.107014,3,Mexikói út M,Gubacsi út / Határ út
MPW617,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42647,19.158924,,,
V2206,CAF 5 modulos szerelvény,TRAM,47.519073,19.091211,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.494633,19.05952,47,Városház tér,Deák Ferenc tér M
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,47.43277,19.175251,,,
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,47.459446,19.149588,,,
V2212,CAF 5 modulos szerelvény,TRAM,47.460075,19.111406,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,47.47003,19.025688,47,Városház tér,Deák Ferenc tér M
V2214,CAF 5 modulos szerelvény,TRAM,47.465187,19.123613,,,
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426254,19.157955,,,
MPW623,VanHool A330 CNG típusú szóló autóbusz,BUS,47.47506,19.133768,,,
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.41852,19.138454,923,Békásmegyer H,Dél-pesti autóbuszgarázs
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.42687,19.159128,,,
MPW630,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426212,19.158308,,,
MPW629,VanHool A330 CNG típusú szóló autóbusz,BUS,47.429073,19.156898,,,
BPO582,Ikarus 435-ös típusú autóbusz,BUS,47.499214,19.236681,161,Rákoscsaba,Örs vezér tere M H
MPW631,VanHool A330 CNG típusú szóló autóbusz,BUS,47.428154,19.15698,,,
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427086,19.160423,,,
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,47.454918,19.11875,999,Dél-pesti autóbuszgarázs,Határ út M
V2215,CAF 5 modulos szerelvény,TRAM,47.499653,19.1375,3,Mexikói út M,Gubacsi út / Határ út
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426285,19.158474,,,
V2218,CAF 5 modulos szerelvény,TRAM,47.502117,19.137087,3,Mexikói út M,Gubacsi út / Határ út
LOV851,VanHool AG318 csuklós autóbusz,BUS,47.49757,19.070423,923,Békásmegyer H,Dél-pesti autóbuszgarázs
LOV857,VanHool AG318 csuklós autóbusz,BUS,47.42668,19.1582,,,
MXJ001,MB515 minibusz,BUS,47.481445,19.247667,,,
V2101,CAF 9 modulos szerelvény,TRAM,47.492542,19.103842,,,
