licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.426952,19.159426,,,
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426773,19.158367,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.455704,19.113708,54,"Péterimajor, Víztorony tér",Boráros tér H
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,47.43152,19.19553,282E,Alacskai úti lakótelep,Kőbánya-Kispest M
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.435448,19.174261,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
BPO566,Ikarus 435-ös típusú autóbusz,BUS,47.50183,19.234941,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.438747,19.167442,,,
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427883,19.159578,,,
V1448,Ganz csuklós,TRAM,47.476032,19.04224,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.502563,19.136456,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427452,19.15771,,,
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427563,19.157606,,,
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427658,19.157425,,,
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.584167,19.064857,34,"B.megyer, Újmegyeri tér",Göncz Árpád városkp. M
V2205,CAF 5 modulos szerelvény,TRAM,47.4564,19.114738,3,Mexikói út M,Gubacsi út / Határ út
MPW617,VanHool A330 CNG típusú szóló autóbusz,BUS,47.441826,19.185377,217E,Szarvas csárda tér,Blaha Lujza tér M
V2206,CAF 5 modulos szerelvény,TRAM,47.519012,19.091194,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.447647,19.037434,47,Városház tér,Deák Ferenc tér M
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,47.433365,19.22069,266,"Ganztelep, Mednyánszky u.",Pestszentimre vasútáll.
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,47.471256,19.141975,117,Mélytó utca,Kőbánya alsó vasútáll.
V2212,CAF 5 modulos szerelvény,TRAM,47.49213,19.139719,3,Mexikói út M,Gubacsi út / Határ út
V4073,Tátra T5C5K,TRAM,47.495064,19.035631,56A,Móricz Zs. körtér M,Hűvösvölgy
V1450,Ganz csuklós,TRAM,47.483044,19.053013,47,Városház tér,Deák Ferenc tér M
V2214,CAF 5 modulos szerelvény,TRAM,47.465267,19.123735,,,
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427025,19.15812,,,
MPW623,VanHool A330 CNG típusú szóló autóbusz,BUS,47.48319,19.128222,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.42761,19.159775,,,
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.45703,19.213297,,,
V2210,CAF 5 modulos szerelvény,TRAM,47.465107,19.122766,,,
MPW630,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426212,19.158298,,,
MPW629,VanHool A330 CNG típusú szóló autóbusz,BUS,47.472496,19.160084,,,
BPO582,Ikarus 435-ös típusú autóbusz,BUS,47.485752,19.283222,161,Rákoscsaba,Örs vezér tere M H
MPW631,VanHool A330 CNG típusú szóló autóbusz,BUS,47.428154,19.156982,,,
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,47.449898,19.146091,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42864,19.155428,,,
V2215,CAF 5 modulos szerelvény,TRAM,47.51858,19.092,3,Mexikói út M,Gubacsi út / Határ út
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,47.429375,19.156252,,,
V2218,CAF 5 modulos szerelvény,TRAM,47.465973,19.108562,3,Mexikói út M,Gubacsi út / Határ út
V4313,Tátra T5C5K,TRAM,47.52954,19.071367,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV851,VanHool AG318 csuklós autóbusz,BUS,47.524387,19.037725,923,Békásmegyer H,Dél-pesti autóbuszgarázs
LOV857,VanHool AG318 csuklós autóbusz,BUS,47.416122,19.143072,,,
MXJ001,MB515 minibusz,BUS,47.490974,19.282913,298,Zimonyi utca,Rákoscsaba vasútállomás
V4048,Tátra T5C5,TRAM,47.490833,19.088747,,,
1101-1113,MXA-MXA,SUBURBAN_RAILWAY,47.66032,19.074389,H5,Szentendre,Batthyány tér
V2101,CAF 9 modulos szerelvény,TRAM,47.492657,19.104046,,,
V4045,Tátra T5C5,TRAM,47.490704,19.088892,,,
LOV853,VanHool AG318 csuklós autóbusz,BUS,47.439163,19.13782,54,"Péterimajor, Víztorony tér",Boráros tér H
V4044,Tátra T5C5,TRAM,47.490604,19.088932,,,
LOV855,VanHool AG318 csuklós autóbusz,BUS,47.428303,19.15635,,,
925,MXA,SUBURBAN_RAILWAY,47.591442,19.307617,H8,Gödöllő,Örs vezér tere
V2102,CAF 9 modulos szerelvény,TRAM,47.46941,19.056255,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4323,Tátra T5C5K,TRAM,47.535694,19.08312,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV861,VanHool AG318 csuklós autóbusz,BUS,47.458363,19.11887,123A,Szentlőrinci úti ltp.,Határ út M
V4326,Tátra T5C5K,TRAM,47.50114,19.024647,56A,Móricz Zs. körtér M,Hűvösvölgy
V2103,CAF 9 modulos szerelvény,TRAM,47.464252,19.023037,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4325,Tátra T5C5,TRAM,47.462574,19.041603,,,
LOV858,VanHool AG318 csuklós autóbusz,BUS,47.396694,19.174385,54,"Péterimajor, Víztorony tér",Boráros tér H
BPO851,Ikarus 280-as típusú autóbusz,BUS,47.568172,19.030151,,,
V1438,Ganz csuklós,TRAM,47.471294,19.07297,2,Jászai Mari tér,Közvágóhíd H
V4328,Tátra T5C5K,TRAM,47.4612,19.041887,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
