licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
MOS267,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.48424,19.288958,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
V1440,Ganz csuklós,TRAM,47.470303,19.025421,,,
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.428116,19.15933,,,
MOS269,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.38534,19.019768,938,Szigetszentmiklós,"Csepel, Szent Imre tér"
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,47.428116,19.157045,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.473858,19.106152,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
MOS268,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.49712,19.070639,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.487354,19.066511,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
BPO220,Ikarus 412-es típusú autóbusz,BUS,47.42792,19.158525,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.462444,19.133142,950A,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
MOS275,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.477562,19.343111,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42742,19.157701,,,
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.479057,19.068012,923,Békásmegyer H,Dél-pesti autóbuszgarázs
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.428364,19.156193,,,
V4216,Tátra T5C5K,TRAM,47.552074,19.092674,,,
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427437,19.157717,,,
LOV881,VanHool AG318 csuklós autóbusz,BUS,47.428047,19.158342,,,
V1450,Ganz csuklós,TRAM,47.469963,19.025911,47,Városház tér,Deák Ferenc tér M
V1589,TW 6000,TRAM,47.47033,19.092318,,,
V2214,CAF 5 modulos szerelvény,TRAM,47.457104,19.113049,3,Mexikói út M,Gubacsi út / Határ út
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426258,19.15798,,,
V2213,CAF 5 modulos szerelvény,TRAM,47.46476,19.123594,3,Mexikói út M,Gubacsi út / Határ út
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.427216,19.159857,923,Békásmegyer H,Dél-pesti autóbuszgarázs
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.42852,19.156479,,,
V2210,CAF 5 modulos szerelvény,TRAM,47.46512,19.122713,3,Mexikói út M,Gubacsi út / Határ út
MPW631,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42816,19.156952,,,
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426414,19.15825,,,
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,47.479298,19.256458,980,Dél-pesti autóbuszgarázs,"Rákoskeresztúr, városkp."
V4313,Tátra T5C5K,TRAM,47.552536,19.092766,,,
MUT887,VanHool  NewAG300 csuklós autóbusz,BUS,47.428585,19.159016,,,
MUT889,VanHool  NewAG300 csuklós autóbusz,BUS,47.59789,19.05398,923,Békásmegyer H,Dél-pesti autóbuszgarázs
