licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
V4063,Tátra T5C5K,TRAM,47.48591,19.024689,61,Móricz Zs. körtér M,Hűvösvölgy
V1440,Ganz csuklós,TRAM,47.47286,19.033655,,,
V4335,Tátra T5C5,TRAM,47.49124,19.08824,,,
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426407,19.158688,,,
LOV872,VanHool AG318 csuklós autóbusz,BUS,47.42846,19.156084,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.408203,19.180374,54,"Péterimajor, Víztorony tér",Boráros tér H
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,47.413258,19.20156,282E,Alacskai úti lakótelep,Kőbánya-Kispest M
V1441,Ganz csuklós,TRAM,47.51112,19.03255,,,
BPO221,Ikarus 412-es típusú autóbusz,BUS,47.42653,19.158512,,,
BPO566,Ikarus 435-ös típusú autóbusz,BUS,47.501827,19.234915,,,
BPO220,Ikarus 412-es típusú autóbusz,BUS,47.426533,19.158552,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.42776,19.159801,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.398476,19.177608,54,"Péterimajor, Víztorony tér",Boráros tér H
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,47.49174,19.084183,99,Mátyás király tér,Blaha Lujza tér M
V1448,Ganz csuklós,TRAM,47.477757,19.047514,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.47201,19.112917,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426117,19.158493,,,
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,47.39904,19.205486,,,
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,47.454796,19.126469,99,Mátyás király tér,Blaha Lujza tér M
BPO569,Ikarus 435-ös típusú autóbusz,BUS,47.49623,19.26154,276E,"R.csaba-Újtelep, Naplás út",Örs vezér tere M H
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.44425,19.096893,,,
V2205,CAF 5 modulos szerelvény,TRAM,47.520008,19.110418,3,Mexikói út M,Gubacsi út / Határ út
V1444,Ganz csuklós,TRAM,47.47031,19.090025,,,
V4067,Tátra T5C5K,TRAM,47.47743,19.04663,19,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4339,Tátra T5C5,TRAM,47.49124,19.087952,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2204,CAF 5 modulos szerelvény,TRAM,47.449013,19.104511,3,Mexikói út M,Gubacsi út / Határ út
V4338,Tátra T5C5K,TRAM,47.475464,19.047209,56A,Móricz Zs. körtér M,Hűvösvölgy
MPW617,VanHool A330 CNG típusú szóló autóbusz,BUS,47.48142,19.128862,217E,Szarvas csárda tér,Blaha Lujza tér M
V2207,CAF 5 modulos szerelvény,TRAM,47.45644,19.114986,3,Mexikói út M,Gubacsi út / Határ út
V2206,CAF 5 modulos szerelvény,TRAM,47.44391,19.096039,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.497364,19.05546,47,Városház tér,Deák Ferenc tér M
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,47.4445,19.09659,166,Ferihegy vasútállomás,Gubacsi út / Határ út
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,47.47044,19.157753,117,Mélytó utca,Kőbánya alsó vasútáll.
V2212,CAF 5 modulos szerelvény,TRAM,47.48714,19.133718,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,47.472645,19.045856,47,Városház tér,Deák Ferenc tér M
V2214,CAF 5 modulos szerelvény,TRAM,47.465355,19.12294,3,Mexikói út M,Gubacsi út / Határ út
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42703,19.158123,,,
MPW623,VanHool A330 CNG típusú szóló autóbusz,BUS,47.485703,19.130161,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
LRV480,Renault ND Master mozgáskorl. száll.,BUS,47.55017,19.039337,,,
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.425884,19.159706,,,
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.45473,19.189514,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2210,CAF 5 modulos szerelvény,TRAM,47.485085,19.1317,3,Mexikói út M,Gubacsi út / Határ út
MPW630,VanHool A330 CNG típusú szóló autóbusz,BUS,47.43567,19.139124,99,Mátyás király tér,Blaha Lujza tér M
MPW629,VanHool A330 CNG típusú szóló autóbusz,BUS,47.484135,19.12736,117,Mélytó utca,Kőbánya alsó vasútáll.
BPO582,Ikarus 435-ös típusú autóbusz,BUS,47.492085,19.140844,161,Rákoscsaba,Örs vezér tere M H
V2219,CAF 5 modulos szerelvény,TRAM,47.44458,19.097809,,,
MPW631,VanHool A330 CNG típusú szóló autóbusz,BUS,47.428165,19.156946,,,
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.428913,19.156124,,,
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,47.462025,19.149693,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42864,19.155418,,,
V2215,CAF 5 modulos szerelvény,TRAM,47.474182,19.116306,3,Mexikói út M,Gubacsi út / Határ út
V4077,Tátra T5C5K,TRAM,47.58222,19.116903,14,"Káp.megyer, Megyeri út",Lehel tér M
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42383,19.234539,266,"Ganztelep, Mednyánszky u.",Pestszentimre vasútáll.
V2218,CAF 5 modulos szerelvény,TRAM,47.497036,19.138138,3,Mexikói út M,Gubacsi út / Határ út
LOV851,VanHool AG318 csuklós autóbusz,BUS,47.44432,19.09683,,,
BPO841,Ikarus 280-as típusú autóbusz,BUS,47.60443,19.05968,,,
LOV857,VanHool AG318 csuklós autóbusz,BUS,47.437595,19.129618,123A,Szentlőrinci úti ltp.,Határ út M
MXJ001,MB515 minibusz,BUS,47.490963,19.282902,298,Zimonyi utca,Rákoscsaba vasútállomás
1101-1113,MXA-MXA,SUBURBAN_RAILWAY,47.55271,19.045704,H5,Szentendre,Batthyány tér
V2101,CAF 9 modulos szerelvény,TRAM,47.492626,19.103659,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4317,Tátra T5C5K,TRAM,47.507744,19.021967,56A,Móricz Zs. körtér M,Hűvösvölgy
LOV853,VanHool AG318 csuklós autóbusz,BUS,47.47974,19.067932,54,"Péterimajor, Víztorony tér",Boráros tér H
V4044,Tátra T5C5,TRAM,47.464027,19.023338,,,
LOV855,VanHool AG318 csuklós autóbusz,BUS,47.46448,19.126314,123A,Szentlőrinci úti ltp.,Határ út M
BPO551,Ikarus 435-ös típusú autóbusz,BUS,47.4864,19.19612,161E,Rákoscsaba,Örs vezér tere M H
V4318,Tátra T5C5K,TRAM,47.511986,19.005632,,,
925,MXA,SUBURBAN_RAILWAY,47.50612,19.162046,H8,Gödöllő,Örs vezér tere
V2102,CAF 9 modulos szerelvény,TRAM,47.53335,19.065641,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4052,Tátra T5C5K,TRAM,47.513912,19.095795,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4323,Tátra T5C5K,TRAM,47.47171,19.093472,,,
V4051,Tátra T5C5K,TRAM,47.558075,19.088976,14,"Káp.megyer, Megyeri út",Lehel tér M
LOV861,VanHool AG318 csuklós autóbusz,BUS,47.4169,19.130548,123A,Szentlőrinci úti ltp.,Határ út M
V2104,CAF 9 modulos szerelvény,TRAM,47.496376,19.109118,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2103,CAF 9 modulos szerelvény,TRAM,47.54855,19.029871,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV858,VanHool AG318 csuklós autóbusz,BUS,47.47944,19.068007,54,"Péterimajor, Víztorony tér",Boráros tér H
V2110,CAF 9 modulos szerelvény,TRAM,47.490143,19.10642,,,
BPO851,Ikarus 280-as típusú autóbusz,BUS,47.577934,19.114202,,,
V1438,Ganz csuklós,TRAM,47.467815,19.075785,2,Jászai Mari tér,Közvágóhíd H
V2111,CAF 9 modulos szerelvény,TRAM,47.440994,19.035158,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1433,Ganz csuklós,TRAM,47.494762,19.05965,49,Kelenföld vasútállomás M,Deák Ferenc tér M
LOV864,VanHool AG318 csuklós autóbusz,BUS,47.45239,19.156872,136E,Havanna utcai lakótelep,Kőbánya-Kispest M
V2105,CAF 9 modulos szerelvény,TRAM,47.462337,19.04845,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4055,Tátra T5C5,TRAM,47.490307,19.089375,,,
V2108,CAF 9 modulos szerelvény,TRAM,47.4688,19.072819,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV865,VanHool AG318 csuklós autóbusz,BUS,47.44324,19.093258,23E,Boráros tér H,Pesterzsébeti lakótelep
V4330,Tátra T5C5K,TRAM,47.509613,19.012995,56,Városház tér,Hűvösvölgy
LOV866,VanHool AG318 csuklós autóbusz,BUS,47.423378,19.131964,123A,Szentlőrinci úti ltp.,Határ út M
V1434,Ganz csuklós,TRAM,47.49848,19.02879,,,
V2107,CAF 9 modulos szerelvény,TRAM,47.439697,19.035524,,,
V4329,Tátra T5C5K,TRAM,47.538067,19.031973,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
MRZ400,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.464386,19.018541,188E,Honfoglalás sétány,Kelenföld vasútállomás M
MRZ246,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.46494,19.018059,40,Budaörsi lakótelep,Kelenföld vasútállomás M
V4029,Tátra T5C5K,TRAM,47.47102,19.091404,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MRZ245,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.430107,18.935106,88,Budatétény vá. (Campona),Kelenföld vasútállomás M
V4295,Tátra T5C5K,TRAM,47.470303,19.024794,19,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MRZ397,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.507435,19.02557,222,"Budakeszi, Honfoglalás sét.",Széll Kálmán tér M
V4296,Tátra T5C5K,TRAM,47.52678,19.076212,1M,Népliget M,Bécsi út / Vörösvári út
V4032,Tátra T5C5K,TRAM,47.48168,18.999022,59,Márton Áron tér,Szent János Kórház
V4038,Tátra T5C5K,TRAM,47.546043,19.033554,,,
V4040,Tátra T5C5K,TRAM,47.44849,19.037615,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
MRZ352,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.45221,18.938503,,,
V4306,Tátra T5C5K,TRAM,47.497566,19.020992,59,Márton Áron tér,Szent János Kórház
V4305,Tátra T5C5K,TRAM,47.551914,19.093847,,,
V4036,Tátra T5C5,TRAM,47.487774,19.108341,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
PKD003,Ikarus 127V típusú szóló autóbusz,BUS,47.509983,19.009878,155,Fácános tér,Széll Kálmán tér M
MRZ247,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.45602,18.940628,40,Budaörsi lakótelep,Kelenföld vasútállomás M
V4271,Tátra T5C5K,TRAM,47.479954,19.051472,,,
V4277,Tátra T5C5,TRAM,47.544884,19.034727,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4276,Tátra T5C5K,TRAM,47.551983,19.093666,,,
V4272,Tátra T5C5,TRAM,47.49091,19.088428,,,
917-985,MXA-MXA,SUBURBAN_RAILWAY,47.553024,19.270842,H8,Gödöllő,Örs vezér tere
V4281,Tátra T5C5K,TRAM,47.486786,19.05083,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
BPO801,Ikarus 280-as típusú autóbusz,BUS,47.44113,19.13491,54,"Péterimajor, Víztorony tér",Boráros tér H
875-889,MX-MX,SUBURBAN_RAILWAY,47.176163,18.941706,H6,Ráckeve,Közvágóhíd
BPO806,Ikarus 280-as típusú autóbusz,BUS,47.537663,19.089441,20E,Keleti pályaudvar M,"Káp.megyer, Szilas-patak"
V4015,Tátra T5C5,TRAM,47.490086,19.106367,,,
V4290,Tátra T5C5K,TRAM,47.540226,19.04243,,,
BPO805,Ikarus 280-as típusú autóbusz,BUS,47.42634,19.158457,,,
V4017,Tátra T5C5K,TRAM,47.44132,18.98046,,,
V4283,Tátra T5C5K,TRAM,47.476383,19.09938,1M,Népliget M,Bécsi út / Vörösvári út
BPO808,Ikarus 280-as típusú autóbusz,BUS,47.541317,19.140028,7E,"Újpalota, Nyírpalota út",Blaha Lujza tér M
