licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1579,TW 6000,TRAM,BKK_C34821299J,47.471004,19.092268,24,Keleti pályaudvar M,Közvágóhíd H
LOV872,VanHool AG318 csuklós autóbusz,BUS,,47.427166,19.158808,,,
V1580,TW 6000,TRAM,BKK_C34821318J,47.470837,19.092102,24,Keleti pályaudvar M,Közvágóhíd H
LOV868,VanHool AG318 csuklós autóbusz,BUS,,47.42697,19.159042,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_C382811252,47.4331,19.174345,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42789,19.159082,,,
MOS275,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,BKK_C3476087,47.477562,19.34314,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C373702,47.433445,19.178223,980,Dél-pesti autóbuszgarázs,"Rákoskeresztúr, városkp."
V2205,CAF 5 modulos szerelvény,TRAM,BKK_C349541365,47.50209,19.1369,3,Mexikói út M,Gubacsi út / Határ út
LOV875,VanHool AG318 csuklós autóbusz,BUS,,47.428143,19.159235,,,
V1582,TW 6000,TRAM,,47.47113,19.092785,,,
V2204,CAF 5 modulos szerelvény,TRAM,,47.465496,19.122334,3,Mexikói út M,Gubacsi út / Határ út
V4216,Tátra T5C5K,TRAM,,47.552937,19.093088,14,"Káp.megyer, Megyeri út",Lehel tér M
MOS273,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,,47.507427,19.112753,,,
V1445,Ganz csuklós,TRAM,,47.470394,19.02446,47,Városház tér,Deák Ferenc tér M
V4218,Tátra T5C5K,TRAM,BKK_C35245910,47.56235,19.090431,14,"Káp.megyer, Megyeri út",Lehel tér M
