licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C21846817,47.443214,19.036745,47,Városház tér,Deák Ferenc tér M
V2112,CAF 9 modulos szerelvény,TRAM,BKK_C3489317949,47.469143,19.060389,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV871,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950497,47.432396,19.12696,123A,Szentlőrinci úti ltp.,Határ út M
LOV873,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690432,47.450466,19.160751,50,Lajosmizsei sorompó,Határ út M
V4331,Tátra T5C5K,TRAM,,47.425663,19.04,61,Móricz Zs. körtér M,Hűvösvölgy
BPO221,Ikarus 412-es típusú autóbusz,BUS,BKK_C356201819,47.440334,19.18466,282E,Alacskai úti lakótelep,Kőbánya-Kispest M
BPO220,Ikarus 412-es típusú autóbusz,BUS,BKK_C35157212,47.441547,19.140614,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C365811893,47.38928,19.162,54,"Péterimajor, Víztorony tér",Boráros tér H
V4333,Tátra T5C5K,TRAM,,47.470318,19.024286,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690463,47.457325,19.145123,50,Lajosmizsei sorompó,Határ út M
V1448,Ganz csuklós,TRAM,BKK_C36350457,47.49755,19.055197,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C349541158,47.50775,19.132221,3,Mexikói út M,Gubacsi út / Határ út
V2208,CAF 5 modulos szerelvény,TRAM,BKK_C349541146,47.51929,19.09117,3,Mexikói út M,Gubacsi út / Határ út
V1444,Ganz csuklós,TRAM,,47.47056,19.092815,2,Jászai Mari tér,Közvágóhíd H
V2205,CAF 5 modulos szerelvény,TRAM,,47.465317,19.122541,,,
V2204,CAF 5 modulos szerelvény,TRAM,BKK_C349541131,47.50396,19.136457,3,Mexikói út M,Gubacsi út / Határ út
V1443,Ganz csuklós,TRAM,BKK_C36350445,47.468704,19.024035,49,Kelenföld vasútállomás M,Deák Ferenc tér M
LOV875,VanHool AG318 csuklós autóbusz,BUS,,47.41688,19.13009,,,
V2207,CAF 5 modulos szerelvény,TRAM,BKK_C349541119,47.482525,19.127523,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,BKK_C21846796,47.488823,19.061016,47,Városház tér,Deák Ferenc tér M
LOV877,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950863,47.42688,19.157574,123A,Szentlőrinci úti ltp.,Határ út M
V4340,Tátra T5C5K,TRAM,BKK_C3474315579J,47.477924,19.047964,19,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
947,MXA,SUBURBAN_RAILWAY,BKK_H21189_419,47.33495,19.009617,H6,Ráckeve,Közvágóhíd
V2212,CAF 5 modulos szerelvény,TRAM,,47.465763,19.122387,3,Mexikói út M,Gubacsi út / Határ út
V1451,Ganz csuklós,TRAM,BKK_C377832585,47.51252,19.04765,2,Jászai Mari tér,Közvágóhíd H
V2211,CAF 5 modulos szerelvény,TRAM,BKK_C349541182,47.456257,19.114859,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,BKK_C21846829,47.478207,19.049004,47,Városház tér,Deák Ferenc tér M
V2214,CAF 5 modulos szerelvény,TRAM,BKK_C349544198,47.491337,19.138449,3,Mexikói út M,Gubacsi út / Határ út
V2213,CAF 5 modulos szerelvény,TRAM,BKK_C349541101,47.443783,19.095564,3,Mexikói út M,Gubacsi út / Határ út
V2210,CAF 5 modulos szerelvény,TRAM,BKK_C349541107,47.443886,19.09609,3,Mexikói út M,Gubacsi út / Határ út
V2219,CAF 5 modulos szerelvény,TRAM,BKK_C349541071,47.443027,19.095613,3,Mexikói út M,Gubacsi út / Határ út
BPO234,Ikarus 412-es típusú autóbusz,BUS,BKK_C36169589,47.452152,19.17418,182A,Gilice tér (Varjú utca),Kőbánya-Kispest M
V2216,CAF 5 modulos szerelvény,TRAM,BKK_C349541137,47.52061,19.108366,3,Mexikói út M,Gubacsi út / Határ út
V2218,CAF 5 modulos szerelvény,TRAM,BKK_C349541152,47.517796,19.093096,3,Mexikói út M,Gubacsi út / Határ út
V4313,Tátra T5C5K,TRAM,BKK_C3489317881,47.505333,19.105732,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4315,Tátra T5C5K,TRAM,,47.537865,19.052372,,,
LOV851,VanHool AG318 csuklós autóbusz,BUS,BKK_C355191572,47.464867,19.078697,23E,Boráros tér H,Pesterzsébeti lakótelep
BPO841,Ikarus 280-as típusú autóbusz,BUS,,47.56783,19.028904,,,
LOV857,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950482,47.459362,19.120296,123A,Szentlőrinci úti ltp.,Határ út M
V2101,CAF 9 modulos szerelvény,TRAM,BKK_C3489329346,47.464478,19.023485,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MXJ002,MB515 minibusz,BUS,BKK_C2479495,47.49112,19.282932,298,Zimonyi utca,Rákoscsaba vasútállomás
MUT781,MB Citaro C2-S1-G csuklós autóbusz,BUS,BKK_C364671135,47.49175,19.051846,133E,"Újpalota, Nyírpalota út","Nagytétény, Erdélyi utca"
LOV853,VanHool AG318 csuklós autóbusz,BUS,,47.450405,19.161362,,,
LOV855,VanHool AG318 csuklós autóbusz,BUS,BKK_C367251598,47.443993,19.1696,136E,Havanna utcai lakótelep,Kőbánya-Kispest M
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,BKK_C3528288,47.55651,19.084406,121,Újpest-városkapu M,R.palota-Újpest vasútáll.
V2104,CAF 9 modulos szerelvény,TRAM,BKK_C3489329335,47.48583,19.107254,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4326,Tátra T5C5K,TRAM,BKK_C3474322978,47.501125,19.024174,61,Móricz Zs. körtér M,Hűvösvölgy
LOV861,VanHool AG318 csuklós autóbusz,BUS,,47.427742,19.158743,,,
V2103,CAF 9 modulos szerelvény,TRAM,BKK_C3489317879,47.533283,19.065872,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4325,Tátra T5C5,TRAM,,47.491425,19.088333,,,
BPO846,Ikarus 280-as típusú autóbusz,BUS,BKK_C36087884,47.499744,19.084478,30,Keleti pályaudvar M,"Káp.megyer, Mogyoródi-p."
V1437,Ganz csuklós,TRAM,BKK_C36350439,47.474297,19.037403,49,Kelenföld vasútállomás M,Deák Ferenc tér M
BPO851,Ikarus 280-as típusú autóbusz,BUS,,47.568146,19.03018,,,
V2109,CAF 9 modulos szerelvény,TRAM,BKK_C34893894J,47.438477,19.036222,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1439,Ganz csuklós,TRAM,,47.47052,19.093174,,,
V2111,CAF 9 modulos szerelvény,TRAM,BKK_C34893933,47.48932,19.108866,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2106,CAF 9 modulos szerelvény,TRAM,BKK_C3489317884,47.476,19.099129,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4328,Tátra T5C5K,TRAM,BKK_C36352414,47.527752,19.037457,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V2105,CAF 9 modulos szerelvény,TRAM,BKK_C348931052,47.46243,19.042778,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4327,Tátra T5C5K,TRAM,BKK_C348093583,47.48168,18.999054,59,Márton Áron tér,Szent János Kórház
V2108,CAF 9 modulos szerelvény,TRAM,BKK_C3489317877,47.548424,19.029808,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV865,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690416,47.461094,19.136475,50,Lajosmizsei sorompó,Határ út M
V1434,Ganz csuklós,TRAM,BKK_C21846808,47.447723,19.03752,47,Városház tér,Deák Ferenc tér M
LOV866,VanHool AG318 csuklós autóbusz,BUS,BKK_C355191556,47.444397,19.097822,23E,Boráros tér H,Pesterzsébeti lakótelep
V4291,Tátra T5C5K,TRAM,BKK_C3474323662,47.4901,19.047241,56A,Móricz Zs. körtér M,Hűvösvölgy
V4292,Tátra T5C5K,TRAM,BKK_V4292-ssiT72BHSN6jruoljrK8KQ,47.48676,19.10752,,,
BPO811,Ikarus 280-as típusú autóbusz,BUS,BKK_C3781025646,47.485928,19.142069,85,Kőbánya-Kispest M,Örs vezér tere M H
MRZ246,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,,47.405407,19.013933,,,
MRZ245,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C2764110019,47.461605,18.96452,40,Budaörsi lakótelep,Kelenföld vasútállomás M
V4303,Tátra T5C5K,TRAM,BKK_C3489317947,47.46343,19.023144,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MRZ352,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,,47.452084,18.945524,,,
PKD002,Ikarus 127V típusú szóló autóbusz,BUS,BKK_C37268929,47.537563,19.06388,115,Göncz Árpád városkp. M,Boráros tér H
V4306,Tátra T5C5K,TRAM,BKK_C348093578,47.492825,19.016943,59,Márton Áron tér,Szent János Kórház
MRZ247,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C276419289,47.46121,18.999786,40B,Budaörsi lakótelep,Kelenföld vasútállomás M
V4275,Tátra T5C5K,TRAM,BKK_C3474323669,47.478065,19.044903,61,Móricz Zs. körtér M,Hűvösvölgy
V4281,Tátra T5C5K,TRAM,BKK_C36352390,47.438606,19.029465,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
BPO801,Ikarus 280-as típusú autóbusz,BUS,,47.42846,19.156971,,,
BPO806,Ikarus 280-as típusú autóbusz,BUS,,47.567394,19.033,,,
V4287,Tátra T5C5K,TRAM,BKK_C36352408,47.514393,19.039663,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
BPO805,Ikarus 280-as típusú autóbusz,BUS,,47.428596,19.156816,,,
V4290,Tátra T5C5K,TRAM,,47.55266,19.092642,14,"Káp.megyer, Megyeri út",Lehel tér M
BPO804,Ikarus 280-as típusú autóbusz,BUS,BKK_C37178382,47.507538,19.093641,7E,"Újpalota, Nyírpalota út",Blaha Lujza tér M
V4289,Tátra T5C5K,TRAM,,47.510895,19.09955,,,
V4284,Tátra T5C5K,TRAM,,47.551327,19.091587,,,
BPO808,Ikarus 280-as típusú autóbusz,BUS,BKK_C37178391,47.536045,19.133636,7E,"Újpalota, Nyírpalota út",Blaha Lujza tér M
V4253,Tátra T5C5K,TRAM,,47.553036,19.092825,,,
PHG656,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,,47.50144,19.23426,,,
PDN684,VanHool NewA330 szóló autóbusz,BUS,BKK_C352481180,47.45988,19.236074,198,"R.csaba-Újtelep, Tóalmás u.",Dél-pesti autóbuszgarázs
PHG659,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C35826773,47.461834,19.336607,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
PHG660,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C35826718,47.48343,19.127556,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
PHG658,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,,47.501747,19.235104,,,
V4265,Tátra T5C5K,TRAM,BKK_C3489317945,47.463028,19.023075,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4267,Tátra T5C5K,TRAM,,47.527493,19.07929,,,
V4262,Tátra T5C5K,TRAM,BKK_V4262-zW2JVu8jQiiYqyoN59C2RA,47.491405,19.093609,,,
V4261,Tátra T5C5K,TRAM,BKK_C3489317948,47.468693,19.050186,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4264,Tátra T5C5K,TRAM,,47.49251,19.08642,,,
PKN601,MERCEDES Conecto szóló (BKV),BUS,,47.500385,19.235588,,,
PKN602,MERCEDES Conecto szóló (BKV),BUS,,47.50025,19.235645,,,
PKN609,MERCEDES Conecto szóló (BKV),BUS,,47.5012,19.23528,,,
PKN610,MERCEDES Conecto szóló (BKV),BUS,,47.51351,19.199976,,,
PKN607,MERCEDES Conecto szóló (BKV),BUS,BKK_C369643918,47.52149,19.15212,31,"Árpádföld, Bekecs utca",Örs vezér tere M H
PKN608,MERCEDES Conecto szóló (BKV),BUS,BKK_C27376992,47.484455,19.230911,67,"Rákoskeresztúr, Aranylúd u.",Örs vezér tere M H
PKN606,MERCEDES Conecto szóló (BKV),BUS,,47.520046,19.113129,,,
PKN603,MERCEDES Conecto szóló (BKV),BUS,BKK_C369911835,47.516376,19.107136,110,Bosnyák tér,Thomán István utca
PKN604,MERCEDES Conecto szóló (BKV),BUS,BKK_C3691011692,47.458412,19.175417,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
PHG643,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C0803672,47.541977,19.150852,175,Cinkota H,"Újpalota, Szentmihályi út"
PHG644,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C35826785,47.489624,19.16105,162A,"Rákoskeresztúr, városkp.",Kőbánya alsó vasútáll.
PHG642,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C2479594,47.457233,19.295492,197,Rákoskert vasútállomás,Sáránd utca
PHG639,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C28043700,47.504204,19.136942,144,"R.szentmihály, Csömöri út",Örs vezér tere M H
PHG640,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C0803674,47.522823,19.211267,175,Cinkota H,"Újpalota, Szentmihályi út"
PHG637,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C28043805,47.50975,19.143332,144,"R.szentmihály, Csömöri út",Örs vezér tere M H
PHG638,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C28043801,47.51461,19.13843,144,"R.szentmihály, Csömöri út",Örs vezér tere M H
PHG636,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,BKK_C279983119,47.509583,19.17911,92,Kistarcsa - Auchan Liget,Rákosszentmihály vasútáll.
PHG654,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,BKK_C369643922,47.50617,19.138922,31,"Árpádföld, Bekecs utca",Örs vezér tere M H
PHG655,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,,47.499058,19.11486,95,Felsőcsatári köz,Puskás Ferenc Stadion M
V4246,Tátra T5C5K,TRAM,BKK_C34893932,47.475903,19.098852,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4241,Tátra T5C5K,TRAM,BKK_C36352396,47.47433,19.046556,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
PHG652,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,BKK_C35826755,47.45882,19.334108,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
PHG653,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,,47.513103,19.19367,,,
PHG651,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,,47.500374,19.236813,,,
PHG648,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C28043802,47.53009,19.178404,144,"R.szentmihály, Csömöri út",Örs vezér tere M H
PHG647,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C35826775,47.480785,19.250675,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
PHG625,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,BKK_C35157239,47.469074,19.15637,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
