licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
RIW880,MAN Lions City GL NG313 csuklós busz,BUS,,47.1956,18.460331,,,
V1440,Ganz csuklós,TRAM,BKK_C21846226,47.461624,19.04192,47,Városház tér,Deák Ferenc tér M
V2112,CAF 9 modulos szerelvény,TRAM,BKK_C34893179,47.486073,19.107351,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV871,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950237,47.41588,19.1596,123,"Soroksár, IKEA áruház",Határ út M
V4337,Tátra T5C5K,TRAM,BKK_C347437396,47.497013,19.032198,56A,Móricz Zs. körtér M,Hűvösvölgy
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C38559659,47.495926,19.072048,99,Mátyás király tér,Blaha Lujza tér M
LOV873,VanHool AG318 csuklós autóbusz,BUS,BKK_LOV873-_2RGD4yGTl-iZgbyLn4xuQ,47.42699,19.157864,,,
V1441,Ganz csuklós,TRAM,BKK_C36350163,47.487213,19.057913,49,Kelenföld vasútállomás M,Deák Ferenc tér M
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C373771576,47.404434,19.185898,266,"Ganztelep, Mednyánszky u.",Pestszentimre vasútáll.
V4331,Tátra T5C5K,TRAM,BKK_C347438667,47.49245,19.041101,56A,Móricz Zs. körtér M,Hűvösvölgy
BPO221,Ikarus 412-es típusú autóbusz,BUS,BKK_C356201212,47.428234,19.20181,282E,Alacskai úti lakótelep,Kőbánya-Kispest M
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_LOV868-RLaMWEiuTc-bk3YjzaixQw,47.464832,19.142563,,,
BPO220,Ikarus 412-es típusú autóbusz,BUS,BKK_C3515796,47.48224,19.21921,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
V4061,Tátra T5C5K,TRAM,,47.476414,19.04705,56,Városház tér,Hűvösvölgy
V1448,Ganz csuklós,TRAM,BKK_C36350167,47.475506,19.041002,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C34954434,47.482315,19.127293,3,Mexikói út M,Gubacsi út / Határ út
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C38559645,47.495235,19.075153,99,Mátyás király tér,Blaha Lujza tér M
V1444,Ganz csuklós,TRAM,,47.47084,19.092527,,,
V2204,CAF 5 modulos szerelvény,TRAM,BKK_C34954413,47.519527,19.097168,3,Mexikói út M,Gubacsi út / Határ út
V1443,Ganz csuklós,TRAM,BKK_C36350185,47.496788,19.056538,49,Kelenföld vasútállomás M,Deák Ferenc tér M
LOV875,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950241,47.434044,19.129581,123A,Szentlőrinci úti ltp.,Határ út M
V4338,Tátra T5C5K,TRAM,BKK_C347438665,47.50488,19.024271,61,Móricz Zs. körtér M,Hűvösvölgy
MPW617,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C1858556,47.42377,19.234562,236,Havanna utcai lakótelep,Market Central Ferihegy
V4069,Tátra T5C5K,TRAM,BKK_C348092787,47.49054,19.014174,59,Márton Áron tér,Szent János Kórház
V2207,CAF 5 modulos szerelvény,TRAM,,47.465366,19.122797,,,
V1445,Ganz csuklós,TRAM,BKK_C21846193,47.480217,19.051867,47,Városház tér,Deák Ferenc tér M
V4340,Tátra T5C5K,TRAM,BKK_C3483816190,47.547302,19.029053,17,Savoya Park,Bécsi út / Vörösvári út
947,MXA,SUBURBAN_RAILWAY,BKK_H21625_390,47.360317,19.072487,H6,Ráckeve,Közvágóhíd
LOV881,VanHool AG318 csuklós autóbusz,BUS,BKK_C365811100,47.453857,19.094086,54,"Péterimajor, Víztorony tér",Boráros tér H
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C36292289,47.485893,19.130873,185,Újhegy,Kőbánya alsó vasútáll.
V2212,CAF 5 modulos szerelvény,TRAM,,47.465126,19.122698,,,
V1450,Ganz csuklós,TRAM,BKK_C21846234,47.488407,19.060373,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,BKK_C34954377,47.443886,19.096268,3,Mexikói út M,Gubacsi út / Határ út
V2214,CAF 5 modulos szerelvény,TRAM,BKK_C34954422,47.51439,19.120861,3,Mexikói út M,Gubacsi út / Határ út
LOV878,VanHool AG318 csuklós autóbusz,BUS,,47.426853,19.159428,,,
V2210,CAF 5 modulos szerelvény,TRAM,BKK_C34954395,47.476078,19.119259,3,Mexikói út M,Gubacsi út / Határ út
V2219,CAF 5 modulos szerelvény,TRAM,BKK_C34954440,47.47177,19.1106,3,Mexikói út M,Gubacsi út / Határ út
V2216,CAF 5 modulos szerelvény,TRAM,BKK_C34954416,47.519238,19.0911,3,Mexikói út M,Gubacsi út / Határ út
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C35157101,47.470516,19.157827,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
LRV482,Renault ND Master mozgáskorl. száll.,BUS,,47.560486,19.08901,,,
V2218,CAF 5 modulos szerelvény,TRAM,BKK_C34954428,47.502983,19.136683,3,Mexikói út M,Gubacsi út / Határ út
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C373771529,47.415726,19.204388,266,"Ganztelep, Mednyánszky u.",Pestszentimre vasútáll.
V4043,Tátra T5C5K,TRAM,BKK_C36352167,47.444405,19.036951,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
LOV851,VanHool AG318 csuklós autóbusz,BUS,BKK_C35519168,47.47548,19.069626,23E,Boráros tér H,Pesterzsébeti lakótelep
V4042,Tátra T5C5K,TRAM,,47.517513,19.06089,,,
BPO841,Ikarus 280-as típusú autóbusz,BUS,BKK_C36087172,47.57737,19.114601,30,Keleti pályaudvar M,"Káp.megyer, Mogyoródi-p."
V4049,Tátra T5C5K,TRAM,BKK_C35245207,47.533924,19.082197,14,"Káp.megyer, Megyeri út",Lehel tér M
LOV857,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950226,47.455406,19.114637,123A,Szentlőrinci úti ltp.,Határ út M
V2101,CAF 9 modulos szerelvény,TRAM,BKK_C34893175,47.463432,19.02312,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MXJ002,MB515 minibusz,BUS,BKK_C2479431,47.48031,19.29171,298,Zimonyi utca,Rákoscsaba vasútállomás
LOV852,VanHool AG318 csuklós autóbusz,BUS,,47.427155,19.158682,,,
LOV853,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690186,47.465256,19.126474,50,Lajosmizsei sorompó,Határ út M
BPO552,Ikarus 435-ös típusú autóbusz,BUS,BKK_C35763738,47.49205,19.140635,161,Rákoscsaba,Örs vezér tere M H
V4047,Tátra T5C5K,TRAM,BKK_C3524545,47.593395,19.120506,14,"Káp.megyer, Megyeri út",Lehel tér M
LOV855,VanHool AG318 csuklós autóbusz,BUS,BKK_C36725926,47.46266,19.14978,136E,Havanna utcai lakótelep,Kőbánya-Kispest M
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,BKK_C3528244,47.564392,19.110777,121,Újpest-városkapu M,R.palota-Újpest vasútáll.
925,MXA,SUBURBAN_RAILWAY,BKK_H15824_271,47.515842,19.206985,H9,Csömör,Örs vezér tere
LOV860,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950245,47.459328,19.120066,123,"Soroksár, IKEA áruház",Határ út M
V4051,Tátra T5C5K,TRAM,BKK_C35245210,47.58211,19.116953,14,"Káp.megyer, Megyeri út",Lehel tér M
V2104,CAF 9 modulos szerelvény,TRAM,BKK_C34893191,47.46919,19.06,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2103,CAF 9 modulos szerelvény,TRAM,BKK_C3489326259,47.51231,19.097916,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
BPO846,Ikarus 280-as típusú autóbusz,BUS,BKK_C36087244,47.56205,19.090496,30,Keleti pályaudvar M,"Káp.megyer, Mogyoródi-p."
LOV858,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950223,47.425602,19.12853,123,"Soroksár, IKEA áruház",Határ út M
V4321,Tátra T5C5K,TRAM,,47.551403,19.091528,,,
V1437,Ganz csuklós,TRAM,BKK_C36350177,47.473835,19.036102,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2109,CAF 9 modulos szerelvény,TRAM,,47.44101,19.034925,,,
V1439,Ganz csuklós,TRAM,,47.470425,19.092838,,,
V2111,CAF 9 modulos szerelvény,TRAM,BKK_C34893181,47.516834,19.091486,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2106,CAF 9 modulos szerelvény,TRAM,BKK_C34893192,47.462486,19.04277,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2105,CAF 9 modulos szerelvény,TRAM,BKK_C34893194,47.462933,19.023104,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4327,Tátra T5C5K,TRAM,BKK_C348098552,47.490498,19.015882,59,Márton Áron tér,Szent János Kórház
V2108,CAF 9 modulos szerelvény,TRAM,BKK_C34893113,47.539536,19.045818,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV865,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690193,47.450817,19.160408,50,Lajosmizsei sorompó,Határ út M
