licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C21846402,47.46317,19.042515,47,Városház tér,Deák Ferenc tér M
LOV871,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950295,47.42523,19.1291,123,"Soroksár, IKEA áruház",Határ út M
V2112,CAF 9 modulos szerelvény,TRAM,BKK_C34893844,47.53705,19.055649,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW614-iZDgMyH1QCOHPiO4Y1iiWQ,47.464626,19.141476,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,BKK_LOV873-_2RGD4yGTl-iZgbyLn4xuQ,47.42697,19.157852,,,
V1441,Ganz csuklós,TRAM,BKK_C36350229,47.469933,19.025494,49,Kelenföld vasútállomás M,Deák Ferenc tér M
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C373771841,47.42373,19.234562,266,"Ganztelep, Mednyánszky u.",Pestszentimre vasútáll.
BPO221,Ikarus 412-es típusú autóbusz,BUS,BKK_C356201329,47.43417,19.182978,282E,Alacskai úti lakótelep,Kőbánya-Kispest M
BPO220,Ikarus 412-es típusú autóbusz,BUS,BKK_C35157114,47.441746,19.140942,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
LOV868,VanHool AG318 csuklós autóbusz,BUS,,47.464817,19.142548,,,
V1448,Ganz csuklós,TRAM,BKK_C36350235,47.475513,19.04104,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C34954506,47.484966,19.131626,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42755,19.157969,,,
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C38559767,47.43275,19.13291,99,Mátyás király tér,Blaha Lujza tér M
V1444,Ganz csuklós,TRAM,,47.470814,19.092497,2,Jászai Mari tér,Közvágóhíd H
