licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C21846721,47.486843,19.057095,47,Városház tér,Deák Ferenc tér M
LOV871,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950382,47.438393,19.12858,123A,Szentlőrinci úti ltp.,Határ út M
V2112,CAF 9 modulos szerelvény,TRAM,BKK_C3489317837,47.49887,19.108652,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4334,Tátra T5C5K,TRAM,BKK_C3474319983,47.43755,19.03704,56,Városház tér,Hűvösvölgy
V4337,Tátra T5C5K,TRAM,BKK_C3474319993,47.51372,19.002499,61,Móricz Zs. körtér M,Hűvösvölgy
LOV873,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690319,47.452686,19.156094,50,Lajosmizsei sorompó,Határ út M
V1441,Ganz csuklós,TRAM,,47.469967,19.025581,,,
V4331,Tátra T5C5K,TRAM,BKK_C3474369343,47.483727,19.053608,56,Városház tér,Hűvösvölgy
BPO221,Ikarus 412-es típusú autóbusz,BUS,BKK_C356201571,47.408276,19.193716,284E,"Pestszentimre, Benjámin u.",Kőbánya-Kispest M
BPO220,Ikarus 412-es típusú autóbusz,BUS,BKK_C35157185,47.469067,19.156366,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C365811815,47.479477,19.06739,54,"Péterimajor, Víztorony tér",Boráros tér H
V1448,Ganz csuklós,TRAM,BKK_C36350331,47.496323,19.058197,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C34954939,47.472008,19.11292,3,Mexikói út M,Gubacsi út / Határ út
V2208,CAF 5 modulos szerelvény,TRAM,BKK_C34954927,47.44385,19.096323,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690304,47.45506,19.15054,50,Lajosmizsei sorompó,Határ út M
V1444,Ganz csuklós,TRAM,BKK_C377832664,47.474354,19.070585,2,Jászai Mari tér,Közvágóhíd H
LOV875,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950409,47.454037,19.112312,123A,Szentlőrinci úti ltp.,Határ út M
V1443,Ganz csuklós,TRAM,BKK_C36350349,47.47891,19.049917,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2204,CAF 5 modulos szerelvény,TRAM,BKK_C349541032,47.461254,19.110687,3,Mexikói út M,Gubacsi út / Határ út
V2207,CAF 5 modulos szerelvény,TRAM,BKK_C349543680,47.491413,19.138588,3,Mexikói út M,Gubacsi út / Határ út
LOV877,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950857,47.454643,19.113428,123,"Soroksár, IKEA áruház",Határ út M
V1445,Ganz csuklós,TRAM,BKK_C21846700,47.4477,19.037512,47,Városház tér,Deák Ferenc tér M
947,MXA,SUBURBAN_RAILWAY,BKK_H211311_389,47.404224,19.11311,H6,Ráckeve,Közvágóhíd
LOV881,VanHool AG318 csuklós autóbusz,BUS,BKK_LOV881-0kfOED8ITC-6jpIxzZ1Qmg,47.3893,19.161995,,,
V1451,Ganz csuklós,TRAM,BKK_C377832529,47.467766,19.075666,2,Jászai Mari tér,Közvágóhíd H
V2212,CAF 5 modulos szerelvény,TRAM,BKK_C34954957,47.502094,19.136919,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,BKK_C21846691,47.487186,19.057833,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,BKK_C34954969,47.522236,19.101603,3,Mexikói út M,Gubacsi út / Határ út
V2214,CAF 5 modulos szerelvény,TRAM,BKK_C349541044,47.443768,19.096758,3,Mexikói út M,Gubacsi út / Határ út
V2213,CAF 5 modulos szerelvény,TRAM,BKK_C34954984,47.517567,19.094154,3,Mexikói út M,Gubacsi út / Határ út
LRV480,Renault ND Master mozgáskorl. száll.,BUS,,47.511814,19.038925,,,
BPO231,Ikarus 412-es típusú autóbusz,BUS,BKK_C35157168,47.447124,19.141914,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
V2210,CAF 5 modulos szerelvény,TRAM,BKK_C34954990,47.516945,19.116535,3,Mexikói út M,Gubacsi út / Határ út
V2219,CAF 5 modulos szerelvény,TRAM,BKK_C34954945,47.48392,19.131239,3,Mexikói út M,Gubacsi út / Határ út
BPO234,Ikarus 412-es típusú autóbusz,BUS,BKK_C36169565,47.46226,19.150055,182A,Gilice tér (Varjú utca),Kőbánya-Kispest M
V2216,CAF 5 modulos szerelvény,TRAM,BKK_C349541038,47.448517,19.103933,3,Mexikói út M,Gubacsi út / Határ út
