licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V4063,Tátra T5C5K,TRAM,BKK_C3474325984,47.498005,19.029627,56A,Móricz Zs. körtér M,Hűvösvölgy
LOV871,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690532,47.46526,19.126265,50,Lajosmizsei sorompó,Határ út M
LOV872,VanHool AG318 csuklós autóbusz,BUS,,47.42808,19.159231,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,,47.428776,19.155844,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950571,47.459385,19.120298,123,"Soroksár, IKEA áruház",Határ út M
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_C365812046,47.40519,19.18447,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,BKK_V2209-PWkipugiQ3-Zh15eOvsL4w,47.46504,19.124134,,,
V2208,CAF 5 modulos szerelvény,TRAM,BKK_C349541293,47.471325,19.10937,3,Mexikói út M,Gubacsi út / Határ út
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427883,19.157238,,,
BPO569,Ikarus 435-ös típusú autóbusz,BUS,,47.501423,19.236675,,,
V2205,CAF 5 modulos szerelvény,TRAM,BKK_C349541281,47.44389,19.096352,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,,47.4278,19.158772,,,
V2204,CAF 5 modulos szerelvény,TRAM,BKK_C349541299,47.50303,19.136686,3,Mexikói út M,Gubacsi út / Határ út
LOV875,VanHool AG318 csuklós autóbusz,BUS,,47.42794,19.15824,,,
V4338,Tátra T5C5K,TRAM,BKK_C3474325991,47.5098,19.00991,61,Móricz Zs. körtér M,Hűvösvölgy
V1445,Ganz csuklós,TRAM,BKK_C21846940,47.48029,19.051655,47,Városház tér,Deák Ferenc tér M
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427475,19.158398,,,
923,MXA,SUBURBAN_RAILWAY,BKK_H1098_332,47.510418,19.18681,H8,Gödöllő,Örs vezér tere
LOV881,VanHool AG318 csuklós autóbusz,BUS,,47.426266,19.160734,,,
V2211,CAF 5 modulos szerelvény,TRAM,,47.465145,19.123775,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,,47.470127,19.025187,47,Városház tér,Deák Ferenc tér M
MPW623,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.428074,19.157076,,,
LOV878,VanHool AG318 csuklós autóbusz,BUS,,47.42713,19.160402,,,
V2210,CAF 5 modulos szerelvény,TRAM,BKK_C349543849J,47.464443,19.126675,3,Mexikói út M,Gubacsi út / Határ út
BPO231,Ikarus 412-es típusú autóbusz,BUS,BKK_C3691011962,47.49572,19.27491,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2219,CAF 5 modulos szerelvény,TRAM,BKK_C349541338,47.500664,19.137238,3,Mexikói út M,Gubacsi út / Határ út
MPW629,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426296,19.158508,,,
MPW631,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426197,19.158886,,,
V2215,CAF 5 modulos szerelvény,TRAM,BKK_C349541326,47.51844,19.092215,3,Mexikói út M,Gubacsi út / Határ út
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW625-yEA2oyWTSgajCrY5j60gZQ,47.426422,19.158772,,,
LRV482,Renault ND Master mozgáskorl. száll.,BUS,,47.568104,19.027815,,,
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C373773574,47.43554,19.221905,166,Ferihegy vasútállomás,Gubacsi út / Határ út
V4043,Tátra T5C5K,TRAM,BKK_C36352477,47.505966,19.039454,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
LOV851,VanHool AG318 csuklós autóbusz,BUS,,47.491837,19.102987,,,
LOV857,VanHool AG318 csuklós autóbusz,BUS,,47.426945,19.158772,,,
V4050,Tátra T5C5K,TRAM,BKK_C3474325965,47.501728,19.024176,56A,Móricz Zs. körtér M,Hűvösvölgy
MXJ002,MB515 minibusz,BUS,,47.500713,19.236254,,,
LOV853,VanHool AG318 csuklós autóbusz,BUS,,47.426723,19.159203,,,
LOV855,VanHool AG318 csuklós autóbusz,BUS,,47.42765,19.157751,,,
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,BKK_C355503050,47.47786,19.045786,27,Citadella - Sánc utca,Móricz Zs. körtér M
925,MXA,SUBURBAN_RAILWAY,BKK_H1051_334,47.508972,19.178923,H8,Gödöllő,Örs vezér tere
LOV861,VanHool AG318 csuklós autóbusz,BUS,,47.427963,19.158333,,,
