licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V4063,Tátra T5C5K,TRAM,BKK_C3474325984,47.47837,19.049044,56A,Móricz Zs. körtér M,Hűvösvölgy
LOV871,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690539,47.46472,19.127733,50,Lajosmizsei sorompó,Határ út M
LOV872,VanHool AG318 csuklós autóbusz,BUS,,47.428165,19.15788,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,,47.42876,19.155865,,,
BPO221,Ikarus 412-es típusú autóbusz,BUS,,47.42697,19.15942,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950581,47.464455,19.126316,123A,Szentlőrinci úti ltp.,Határ út M
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_C365812048,47.412342,19.17494,54,"Péterimajor, Víztorony tér",Boráros tér H
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42761,19.157516,,,
V2208,CAF 5 modulos szerelvény,TRAM,BKK_C349541293,47.454082,19.111942,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42808,19.157026,,,
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427914,19.157225,,,
BPO569,Ikarus 435-ös típusú autóbusz,BUS,,47.50142,19.236643,,,
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.428,19.157116,,,
V2205,CAF 5 modulos szerelvény,TRAM,BKK_C349541362,47.443653,19.096571,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,,47.42783,19.158758,,,
V2204,CAF 5 modulos szerelvény,TRAM,BKK_C349541299,47.485294,19.131643,3,Mexikói út M,Gubacsi út / Határ út
LOV875,VanHool AG318 csuklós autóbusz,BUS,,47.428,19.158253,,,
V4338,Tátra T5C5K,TRAM,BKK_C3474325991,47.49802,19.02394,61,Móricz Zs. körtér M,Hűvösvölgy
V1445,Ganz csuklós,TRAM,BKK_C21846940,47.497368,19.055582,47,Városház tér,Deák Ferenc tér M
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42817,19.158358,,,
923,MXA,SUBURBAN_RAILWAY,BKK_H1098_332,47.526886,19.229786,H8,Gödöllő,Örs vezér tere
LOV881,VanHool AG318 csuklós autóbusz,BUS,BKK_C314781,47.444183,19.123583,948,"Csepel, Hollandi út",Dél-pesti autóbuszgarázs
V2211,CAF 5 modulos szerelvény,TRAM,,47.46549,19.123457,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,,47.470173,19.025322,,,
LOV878,VanHool AG318 csuklós autóbusz,BUS,,47.46898,19.103495,,,
V2210,CAF 5 modulos szerelvény,TRAM,,47.46502,19.12421,3,Mexikói út M,Gubacsi út / Határ út
BPO231,Ikarus 412-es típusú autóbusz,BUS,BKK_C3691011962,47.46814,19.249737,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2219,CAF 5 modulos szerelvény,TRAM,BKK_C349541338,47.519115,19.112827,3,Mexikói út M,Gubacsi út / Határ út
MPW629,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426235,19.158533,,,
MPW631,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426193,19.15889,,,
V2215,CAF 5 modulos szerelvény,TRAM,BKK_C349541329,47.51917,19.09133,3,Mexikói út M,Gubacsi út / Határ út
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_MPW625-yEA2oyWTSgajCrY5j60gZQ,47.42611,19.158493,,,
LRV482,Renault ND Master mozgáskorl. száll.,BUS,,47.568108,19.027822,,,
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C373773574,47.40268,19.184193,166,Ferihegy vasútállomás,Gubacsi út / Határ út
V4043,Tátra T5C5K,TRAM,BKK_C36352477,47.52791,19.037542,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
LOV851,VanHool AG318 csuklós autóbusz,BUS,,47.49979,19.084137,,,
LOV857,VanHool AG318 csuklós autóbusz,BUS,,47.42734,19.159441,,,
V4050,Tátra T5C5K,TRAM,BKK_C3474325965,47.509853,19.008854,56A,Móricz Zs. körtér M,Hűvösvölgy
MXJ002,MB515 minibusz,BUS,,47.500706,19.23621,,,
LOV853,VanHool AG318 csuklós autóbusz,BUS,,47.426796,19.159184,,,
LOV855,VanHool AG318 csuklós autóbusz,BUS,,47.427605,19.157722,,,
V4318,Tátra T5C5K,TRAM,BKK_C3474325998,47.5102,19.007975,56A,Móricz Zs. körtér M,Hűvösvölgy
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,,47.4836,19.03978,27,Citadella - Sánc utca,Móricz Zs. körtér M
925,MXA,SUBURBAN_RAILWAY,BKK_H15988_324,47.503708,19.137417,H9,Csömör,Örs vezér tere
V4052,Tátra T5C5K,TRAM,BKK_C3489329441,47.462223,19.04339,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2104,CAF 9 modulos szerelvény,TRAM,BKK_C34893979,47.46495,19.02549,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
