licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
LOV871,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690531,47.457977,19.143583,50,Lajosmizsei sorompó,Határ út M
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427578,19.157545,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,,47.427223,19.158766,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950569,47.415253,19.153439,123,"Soroksár, IKEA áruház",Határ út M
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_C365812046,47.479656,19.067953,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,BKK_V2209-PWkipugiQ3-Zh15eOvsL4w,47.4656,19.122656,,,
V2208,CAF 5 modulos szerelvény,TRAM,BKK_C349541293,47.522522,19.101883,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C369922608,47.474545,19.16935,95,Felsőcsatári köz,Puskás Ferenc Stadion M
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427902,19.157213,,,
BPO569,Ikarus 435-ös típusú autóbusz,BUS,,47.501434,19.236654,,,
V2205,CAF 5 modulos szerelvény,TRAM,BKK_C349541281,47.50018,19.137388,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,,47.427387,19.158258,,,
V2204,CAF 5 modulos szerelvény,TRAM,BKK_C349541296,47.51926,19.091166,3,Mexikói út M,Gubacsi út / Határ út
LOV875,VanHool AG318 csuklós autóbusz,BUS,,47.42809,19.158266,,,
V1445,Ganz csuklós,TRAM,BKK_C21846937,47.434414,19.036644,47,Városház tér,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,BKK_C349543741J,47.465576,19.122517,3,Mexikói út M,Gubacsi út / Határ út
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42738,19.157965,,,
923,MXA,SUBURBAN_RAILWAY,BKK_H1041_331,47.51636,19.208742,H8,Gödöllő,Örs vezér tere
V2212,CAF 5 modulos szerelvény,TRAM,,47.465294,19.12452,3,Mexikói út M,Gubacsi út / Határ út
LOV881,VanHool AG318 csuklós autóbusz,BUS,,47.427216,19.15992,,,
V2211,CAF 5 modulos szerelvény,TRAM,BKK_C349541275,47.480373,19.125998,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,BKK_C218463737J,47.47011,19.025352,47,Városház tér,Deák Ferenc tér M
MPW623,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42612,19.158726,,,
V2210,CAF 5 modulos szerelvény,TRAM,BKK_C349541287,47.5096,19.129017,3,Mexikói út M,Gubacsi út / Határ út
BPO231,Ikarus 412-es típusú autóbusz,BUS,BKK_C3691011959,47.462875,19.1494,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2219,CAF 5 modulos szerelvény,TRAM,BKK_C349541338,47.443604,19.096548,3,Mexikói út M,Gubacsi út / Határ út
BPO582,Ikarus 435-ös típusú autóbusz,BUS,,47.50142,19.236313,,,
MPW629,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426136,19.158508,,,
MPW631,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426193,19.158913,,,
V2215,CAF 5 modulos szerelvény,TRAM,BKK_C349541326,47.471096,19.10923,3,Mexikói út M,Gubacsi út / Határ út
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C373774548,47.427975,19.22135,266,"Ganztelep, Mednyánszky u.",Pestszentimre vasútáll.
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C373773572,47.43679,19.222614,266,"Ganztelep, Mednyánszky u.",Pestszentimre vasútáll.
V4043,Tátra T5C5K,TRAM,BKK_C36352477,47.44075,19.023542,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
LOV851,VanHool AG318 csuklós autóbusz,BUS,,47.428307,19.156113,,,
V4042,Tátra T5C5K,TRAM,BKK_C35245895,47.571804,19.114025,14,"Káp.megyer, Megyeri út",Lehel tér M
LOV857,VanHool AG318 csuklós autóbusz,BUS,,47.426975,19.158695,,,
LOV853,VanHool AG318 csuklós autóbusz,BUS,,47.4281,19.159132,,,
V4044,Tátra T5C5,TRAM,,47.49078,19.088186,,,
LOV855,VanHool AG318 csuklós autóbusz,BUS,,47.4288,19.155779,,,
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,BKK_C355503049,47.478085,19.045708,27,Citadella - Sánc utca,Móricz Zs. körtér M
925,MXA,SUBURBAN_RAILWAY,BKK_H1051_334,47.592823,19.328041,H8,Gödöllő,Örs vezér tere
LOV861,VanHool AG318 csuklós autóbusz,BUS,BKK_LOV861-IjlNxlRdTiKp8K1rb7TlfA,47.427246,19.160221,,,
V2104,CAF 9 modulos szerelvény,TRAM,BKK_C34893979,47.541092,19.040516,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2103,CAF 9 modulos szerelvény,TRAM,BKK_C34893976,47.46962,19.083775,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4325,Tátra T5C5,TRAM,BKK_C34893975,47.46198,19.04585,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV858,VanHool AG318 csuklós autóbusz,BUS,,47.428284,19.156351,,,
V1437,Ganz csuklós,TRAM,BKK_C36350543,47.497498,19.055162,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2110,CAF 9 modulos szerelvény,TRAM,BKK_C348931074,47.548782,19.02953,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
BPO561,Ikarus 435-ös típusú autóbusz,BUS,,47.501408,19.23668,,,
V2109,CAF 9 modulos szerelvény,TRAM,BKK_C348931076,47.518066,19.089657,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1433,Ganz csuklós,TRAM,BKK_C36350547,47.4717,19.030891,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V4328,Tátra T5C5K,TRAM,BKK_C36352458,47.477222,19.047298,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
LOV864,VanHool AG318 csuklós autóbusz,BUS,,47.427147,19.158762,,,
V2105,CAF 9 modulos szerelvény,TRAM,BKK_C348931075,47.539646,19.045227,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV865,VanHool AG318 csuklós autóbusz,BUS,BKK_C365812040,47.41981,19.165043,54,"Péterimajor, Víztorony tér",Boráros tér H
V2108,CAF 9 modulos szerelvény,TRAM,,47.43976,19.035473,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2107,CAF 9 modulos szerelvény,TRAM,BKK_C348931079,47.463047,19.023008,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV866,VanHool AG318 csuklós autóbusz,BUS,,47.42752,19.157806,,,
MRZ400,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_MRZ400-PQ_RggKWTPu_jdZSx9IRHw,47.43193,19.042765,,,
MRZ246,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C14969240,47.46193,18.994505,188,Honfoglalás sétány,Kelenföld vasútállomás M
MRZ245,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C2764110139,47.455803,18.941183,40,Budaörsi lakótelep,Kelenföld vasútállomás M
V4023,Tátra T5C5K,TRAM,BKK_C35245145,47.52477,19.076351,14,"Káp.megyer, Megyeri út",Lehel tér M
MRZ398,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_MRZ398-2ncM4EnISLKOgupUcyimuQ,47.432274,19.042967,,,
MRZ352,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,,47.43232,19.042841,H8,"Gödöllő, Szabadság tér H",Gödöllő H
PKD002,Ikarus 127V típusú szóló autóbusz,BUS,,47.473503,19.027729,,,
PKD003,Ikarus 127V típusú szóló autóbusz,BUS,BKK_PKD003-o15L-c8vS12_kF28uplBKg,47.474033,19.027897,,,
V4271,Tátra T5C5K,TRAM,BKK_C36352499,47.548187,19.028913,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4276,Tátra T5C5K,TRAM,BKK_C352453233,47.566586,19.112047,14,"Káp.megyer, Megyeri út",Lehel tér M
V4279,Tátra T5C5K,TRAM,BKK_C3474325956,47.49099,19.045107,56A,Móricz Zs. körtér M,Hűvösvölgy
V4273,Tátra T5C5K,TRAM,BKK_C3489330851,47.51655,19.091702,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4017,Tátra T5C5K,TRAM,BKK_C36352493,47.505733,19.039366,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
NCA431,MERCEDES Conecto csuklós,BUS,BKK_C326931152,47.45453,19.18239,36,"Csepel, Csillagtelep",Pestszentlőrinc vasútáll.
PHG656,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,BKK_C273761127,47.50498,19.15155,67,"Rákoskeresztúr, Aranylúd u.",Örs vezér tere M H
NCA437,MERCEDES Conecto csuklós,BUS,BKK_C365512423,47.493755,19.057758,8E,"Újpalota, Nyírpalota út",Kelenföld vasútállomás M
NCA438,MERCEDES Conecto csuklós,BUS,BKK_C365621003,47.50174,19.13626,97E,Rákoskert sugárút,Örs vezér tere M H
NCA435,MERCEDES Conecto csuklós,BUS,BKK_C38109466,47.471794,19.109018,100E,Liszt Ferenc Airport 2,Deák Ferenc tér M
PHG659,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,,47.499973,19.236649,,,
PHG660,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C34397278,47.501984,19.144867,277,Bosnyák tér,Örs vezér tere M H
NCA436,MERCEDES Conecto csuklós,BUS,,47.497467,19.055725,,,
NCA434,MERCEDES Conecto csuklós,BUS,BKK_NCA434-Ima5WvI0T2itUwT86gFWWw,47.47253,19.033905,,,
V4262,Tátra T5C5K,TRAM,,47.49,19.089499,,,
PKN602,MERCEDES Conecto szóló (BKV),BUS,BKK_C358261358,47.48433,19.231705,162A,"Rákoskeresztúr, városkp.",Kőbánya alsó vasútáll.
853,MIXA,SUBURBAN_RAILWAY,BKK_H32888_254,47.43082,19.067617,H7,Csepel,Boráros tér
