licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C21846772,47.478848,19.05004,47,Városház tér,Deák Ferenc tér M
V2112,CAF 9 modulos szerelvény,TRAM,BKK_C3489317867,47.54854,19.029669,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV871,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950466,47.425323,19.128986,123A,Szentlőrinci úti ltp.,Határ út M
LOV873,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690404,47.450615,19.160831,50,Lajosmizsei sorompó,Határ út M
BPO221,Ikarus 412-es típusú autóbusz,BUS,BKK_C356201744,47.417767,19.207481,282E,Alacskai úti lakótelep,Kőbánya-Kispest M
BPO220,Ikarus 412-es típusú autóbusz,BUS,BKK_C35157212,47.444584,19.13812,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C365811890,47.460045,19.08245,54,"Péterimajor, Víztorony tér",Boráros tér H
V4333,Tátra T5C5K,TRAM,BKK_C34931622,47.469807,19.026537,19,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV869,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690409,47.452576,19.156298,50,Lajosmizsei sorompó,Határ út M
V1448,Ganz csuklós,TRAM,BKK_C36350425,47.47083,19.028978,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C349541158,47.443733,19.096718,3,Mexikói út M,Gubacsi út / Határ út
V2208,CAF 5 modulos szerelvény,TRAM,BKK_C349541146,47.477253,19.121132,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690396,47.464825,19.12754,50,Lajosmizsei sorompó,Határ út M
V1444,Ganz csuklós,TRAM,BKK_C377832574,47.47823,19.068293,2,Jászai Mari tér,Közvágóhíd H
LOV875,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950473,47.41688,19.130095,123A,Szentlőrinci úti ltp.,Határ út M
V1443,Ganz csuklós,TRAM,BKK_C36350415,47.477547,19.046879,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2204,CAF 5 modulos szerelvény,TRAM,BKK_C349541128,47.50929,19.129509,3,Mexikói út M,Gubacsi út / Határ út
V2207,CAF 5 modulos szerelvény,TRAM,BKK_C349541116,47.519123,19.091314,3,Mexikói út M,Gubacsi út / Határ út
LOV877,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950863,47.464527,19.126316,123A,Szentlőrinci úti ltp.,Határ út M
V1445,Ganz csuklós,TRAM,BKK_C21846793,47.42848,19.038242,47,Városház tér,Deák Ferenc tér M
V4340,Tátra T5C5K,TRAM,BKK_C3474321056,47.438587,19.036476,56,Városház tér,Hűvösvölgy
V2212,CAF 5 modulos szerelvény,TRAM,BKK_C349541077,47.453957,19.111832,3,Mexikói út M,Gubacsi út / Határ út
V1451,Ganz csuklós,TRAM,BKK_C377832575,47.48718,19.056326,2,Jászai Mari tér,Közvágóhíd H
V2211,CAF 5 modulos szerelvény,TRAM,BKK_C349541089,47.487144,19.13357,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,BKK_C21846784,47.44845,19.03764,47,Városház tér,Deák Ferenc tér M
V2214,CAF 5 modulos szerelvény,TRAM,BKK_C349541047,47.443096,19.095732,3,Mexikói út M,Gubacsi út / Határ út
V2213,CAF 5 modulos szerelvény,TRAM,BKK_C349541101,47.5073,19.132812,3,Mexikói út M,Gubacsi út / Határ út
V2210,CAF 5 modulos szerelvény,TRAM,BKK_C349541107,47.518963,19.11301,3,Mexikói út M,Gubacsi út / Határ út
V2219,CAF 5 modulos szerelvény,TRAM,BKK_C349541071,47.445175,19.095982,3,Mexikói út M,Gubacsi út / Határ út
BPO234,Ikarus 412-es típusú autóbusz,BUS,BKK_C36169581,47.447243,19.190977,182A,Gilice tér (Varjú utca),Kőbánya-Kispest M
V2216,CAF 5 modulos szerelvény,TRAM,BKK_C349541134,47.49179,19.13915,3,Mexikói út M,Gubacsi út / Határ út
LRV482,Renault ND Master mozgáskorl. száll.,BUS,,47.568214,19.027653,,,
V2218,CAF 5 modulos szerelvény,TRAM,BKK_C349541152,47.456654,19.113543,3,Mexikói út M,Gubacsi út / Határ út
V4313,Tátra T5C5K,TRAM,BKK_C3489317936,47.463516,19.023027,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV851,VanHool AG318 csuklós autóbusz,BUS,BKK_C355191551,47.47441,19.070507,23E,Boráros tér H,Pesterzsébeti lakótelep
BPO841,Ikarus 280-as típusú autóbusz,BUS,,47.612072,19.069494,,,
LOV857,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950481,47.45311,19.11092,123A,Szentlőrinci úti ltp.,Határ út M
V2101,CAF 9 modulos szerelvény,TRAM,BKK_C3489317944,47.50089,19.108023,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MXJ002,MB515 minibusz,BUS,BKK_C2479493,47.491055,19.282797,298,Zimonyi utca,Rákoscsaba vasútállomás
MUT781,MB Citaro C2-S1-G csuklós autóbusz,BUS,BKK_C364671135,47.389805,18.978502,133E,"Újpalota, Nyírpalota út","Nagytétény, Erdélyi utca"
V4317,Tátra T5C5K,TRAM,BKK_C3474321972,47.508698,19.01787,61,Móricz Zs. körtér M,Hűvösvölgy
LOV853,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690406,47.45044,19.160662,50,Lajosmizsei sorompó,Határ út M
LOV855,VanHool AG318 csuklós autóbusz,BUS,BKK_C367251578,47.454304,19.152237,136E,Havanna utcai lakótelep,Kőbánya-Kispest M
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,BKK_C3528284,47.562347,19.10874,121,Újpest-városkapu M,R.palota-Újpest vasútáll.
V2104,CAF 9 modulos szerelvény,TRAM,BKK_C3489317938,47.463825,19.03243,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2103,CAF 9 modulos szerelvény,TRAM,BKK_C3489317879,47.462566,19.042774,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
BPO846,Ikarus 280-as típusú autóbusz,BUS,BKK_C36087884,47.515697,19.075497,30,Keleti pályaudvar M,"Káp.megyer, Mogyoródi-p."
V1437,Ganz csuklós,TRAM,BKK_C36350407,47.49752,19.055239,49,Kelenföld vasútállomás M,Deák Ferenc tér M
BPO851,Ikarus 280-as típusú autóbusz,BUS,BKK_C365861936,47.57794,19.106739,20E,Keleti pályaudvar M,"Káp.megyer, Szilas-patak"
V2109,CAF 9 modulos szerelvény,TRAM,BKK_C3489317939,47.46436,19.049034,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1438,Ganz csuklós,TRAM,,47.47056,19.093187,2,Jászai Mari tér,Közvágóhíd H
V2111,CAF 9 modulos szerelvény,TRAM,BKK_C3489317870,47.537796,19.052896,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2106,CAF 9 modulos szerelvény,TRAM,BKK_C3489317940,47.469334,19.058018,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2105,CAF 9 modulos szerelvény,TRAM,BKK_C3489317943,47.487846,19.10835,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4327,Tátra T5C5K,TRAM,BKK_C348093548,47.500732,19.024193,59,Márton Áron tér,Szent János Kórház
LOV865,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690415,47.46474,19.12776,50,Lajosmizsei sorompó,Határ út M
V2108,CAF 9 modulos szerelvény,TRAM,BKK_C3489317877,47.46876,19.073627,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4330,Tátra T5C5K,TRAM,BKK_C3474339998,47.477276,19.047287,56,Városház tér,Hűvösvölgy
LOV866,VanHool AG318 csuklós autóbusz,BUS,BKK_C355191554,47.4471,19.0912,23E,Boráros tér H,Pesterzsébeti lakótelep
V1434,Ganz csuklós,TRAM,BKK_C21846805,47.493965,19.060047,47,Városház tér,Deák Ferenc tér M
V4329,Tátra T5C5K,TRAM,BKK_C36352350,47.483685,19.053562,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
BPO811,Ikarus 280-as típusú autóbusz,BUS,BKK_C3781025644,47.475266,19.157116,85,Kőbánya-Kispest M,Örs vezér tere M H
MRZ246,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,,47.41319,19.03437,,,
MRZ245,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C2764110013,47.466324,19.016685,40E,Budaörsi lakótelep,Kelenföld vasútállomás M
V4297,Tátra T5C5K,TRAM,BKK_V4297-kv2Nz0_jT6uUCz0iz6gzfQ,47.479202,19.177925,,,
1111-1147,MXA-MXA,SUBURBAN_RAILWAY,BKK_H41332_3,47.51523,19.03935,H5,Szentendre,Batthyány tér
V4304,Tátra T5C5K,TRAM,,47.55206,19.09346,,,
V4303,Tátra T5C5K,TRAM,BKK_C3489317947,47.525715,19.077534,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MRZ352,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C29078298,47.50744,19.025581,22A,"Budakeszi, Dózsa Gy. tér",Széll Kálmán tér M
V4306,Tátra T5C5K,TRAM,BKK_C348093543,47.50984,19.009424,59,Márton Áron tér,Szent János Kórház
PKD002,Ikarus 127V típusú szóló autóbusz,BUS,BKK_C37268929,47.479786,19.06655,115,Göncz Árpád városkp. M,Boráros tér H
V4308,Tátra T5C5K,TRAM,BKK_C36352366,47.44111,18.9795,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4307,Tátra T5C5K,TRAM,BKK_C35245274,47.564983,19.09347,14,"Káp.megyer, Megyeri út",Lehel tér M
MRZ247,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C276419289,47.45607,18.94094,40B,Budaörsi lakótelep,Kelenföld vasútállomás M
V4276,Tátra T5C5K,TRAM,BKK_C35245273,47.545967,19.08878,14,"Káp.megyer, Megyeri út",Lehel tér M
V4270,Tátra T5C5K,TRAM,BKK_C29022319,47.477882,19.1003,1M,Népliget M,Bécsi út / Vörösvári út
V4269,Tátra T5C5K,TRAM,BKK_C29022322,47.532986,19.066128,1M,Népliget M,Bécsi út / Vörösvári út
V4282,Tátra T5C5K,TRAM,BKK_C3489317869,47.53982,19.04429,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4281,Tátra T5C5K,TRAM,BKK_C36352390,47.51687,19.036642,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
BPO801,Ikarus 280-as típusú autóbusz,BUS,BKK_C37690400,47.458103,19.143482,50,Lajosmizsei sorompó,Határ út M
BPO806,Ikarus 280-as típusú autóbusz,BUS,,47.567505,19.032097,,,
BPO805,Ikarus 280-as típusú autóbusz,BUS,,47.439552,19.171988,,,
V4290,Tátra T5C5K,TRAM,,47.511402,19.099136,,,
BPO804,Ikarus 280-as típusú autóbusz,BUS,BKK_C37178381,47.511627,19.099174,7E,"Újpalota, Nyírpalota út",Blaha Lujza tér M
V4283,Tátra T5C5K,TRAM,BKK_C29022253,47.513912,19.09577,1M,Népliget M,Bécsi út / Vörösvári út
V4286,Tátra T5C5K,TRAM,BKK_C3474316038J,47.42677,19.03939,56,Városház tér,Hűvösvölgy
BPO808,Ikarus 280-as típusú autóbusz,BUS,BKK_C37178368,47.533253,19.129925,7E,"Újpalota, Nyírpalota út",Blaha Lujza tér M
V4285,Tátra T5C5K,TRAM,BKK_C36352344,47.52422,19.036884,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4255,Tátra T5C5K,TRAM,BKK_C35245271,47.51718,19.0614,14,"Káp.megyer, Megyeri út",Lehel tér M
V4254,Tátra T5C5K,TRAM,,47.548763,19.029463,,,
V4256,Tátra T5C5K,TRAM,BKK_C29022323,47.548782,19.029575,1M,Népliget M,Bécsi út / Vörösvári út
V4253,Tátra T5C5K,TRAM,,47.5533,19.092564,14,"Káp.megyer, Megyeri út",Lehel tér M
V4252,Tátra T5C5K,TRAM,BKK_C35245114,47.563217,19.090858,14,"Káp.megyer, Megyeri út",Lehel tér M
V4249,Tátra T5C5K,TRAM,BKK_C29022254,47.48445,19.105972,1M,Népliget M,Bécsi út / Vörösvári út
PDN684,VanHool NewA330 szóló autóbusz,BUS,BKK_C35248412,47.42697,19.159685,198,"R.csaba-Újtelep, Tóalmás u.",Dél-pesti autóbuszgarázs
PHG659,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C35826720,47.47908,19.25839,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
PHG660,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C35826718,47.47177,19.294973,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
PHG658,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C2925251,47.525105,19.175978,174,Cinkota H,Örs vezér tere M H
V4265,Tátra T5C5K,TRAM,BKK_C3489317945,47.518677,19.08856,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4268,Tátra T5C5K,TRAM,BKK_C29022251,47.541557,19.039988,1M,Népliget M,Bécsi út / Vörösvári út
V4261,Tátra T5C5K,TRAM,BKK_C3489317948,47.54103,19.040567,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
PKN601,MERCEDES Conecto szóló (BKV),BUS,,47.499744,19.105154,,,
PKN602,MERCEDES Conecto szóló (BKV),BUS,,47.498474,19.237856,,,
V4259,Tátra T5C5K,TRAM,BKK_C3474321916,47.477802,19.047588,56,Városház tér,Hűvösvölgy
PKN610,MERCEDES Conecto szóló (BKV),BUS,BKK_C369643860,47.50431,19.136883,31,"Árpádföld, Bekecs utca",Örs vezér tere M H
PKN607,MERCEDES Conecto szóló (BKV),BUS,BKK_C369643874,47.53068,19.198141,31,"Árpádföld, Bekecs utca",Örs vezér tere M H
PKN608,MERCEDES Conecto szóló (BKV),BUS,BKK_C27376932,47.50212,19.135933,67,"Rákoskeresztúr, Aranylúd u.",Örs vezér tere M H
PKN606,MERCEDES Conecto szóló (BKV),BUS,BKK_C369911703,47.49114,19.013533,110E,Bosnyák tér,Apor Vilmos tér
PKN603,MERCEDES Conecto szóló (BKV),BUS,BKK_C369911832,47.491337,19.012154,110,Bosnyák tér,Thomán István utca
PKN604,MERCEDES Conecto szóló (BKV),BUS,BKK_C3691011689,47.479935,19.256865,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
PHG645,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_PHG645-3x5JUBiuQPqBqMmu2o2Amg,47.50154,19.234926,,,
PHG643,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C0803671,47.53059,19.191458,175,Cinkota H,"Újpalota, Szentmihályi út"
PHG644,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C35826683,47.483524,19.127499,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
PHG642,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C2479591,47.457344,19.295069,197,Rákoskert vasútállomás,Sáránd utca
