licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C21846952,47.426743,19.039402,47,Városház tér,Deák Ferenc tér M
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42637,19.158623,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,,47.42819,19.156418,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,,47.428097,19.156345,,,
V1448,Ganz csuklós,TRAM,,47.469883,19.025412,,,
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C349541362,47.453796,19.111626,3,Mexikói út M,Gubacsi út / Határ út
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42713,19.158934,,,
V2208,CAF 5 modulos szerelvény,TRAM,BKK_C349541293,47.44456,19.09781,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42794,19.158436,,,
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42605,19.158525,,,
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427845,19.15827,,,
V2205,CAF 5 modulos szerelvény,TRAM,BKK_C349541263,47.465122,19.12277,3,Mexikói út M,Gubacsi út / Határ út
V4067,Tátra T5C5K,TRAM,BKK_C3474325984,47.475853,19.046896,56A,Móricz Zs. körtér M,Hűvösvölgy
V2207,CAF 5 modulos szerelvény,TRAM,,47.46532,19.12277,3,Mexikói út M,Gubacsi út / Határ út
V4069,Tátra T5C5K,TRAM,BKK_C348095507,47.48165,18.998934,59A,Márton Áron tér,Széll Kálmán tér M
V1445,Ganz csuklós,TRAM,,47.470207,19.024986,47,Városház tér,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,BKK_C349543849J,47.465282,19.123405,3,Mexikói út M,Gubacsi út / Határ út
LOV877,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950574,47.42185,19.133974,123A,Szentlőrinci úti ltp.,Határ út M
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427864,19.158,,,
LOV881,VanHool AG318 csuklós autóbusz,BUS,,47.42754,19.15936,,,
V1450,Ganz csuklós,TRAM,BKK_C21846953,47.46229,19.042128,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,BKK_C349541329,47.51912,19.091295,3,Mexikói út M,Gubacsi út / Határ út
V4073,Tátra T5C5K,TRAM,BKK_C348095502,47.50734,19.023342,59A,Márton Áron tér,Széll Kálmán tér M
BPO231,Ikarus 412-es típusú autóbusz,BUS,,47.42859,19.156635,,,
V2210,CAF 5 modulos szerelvény,TRAM,BKK_C349541299,47.482555,19.127596,3,Mexikói út M,Gubacsi út / Határ út
V2219,CAF 5 modulos szerelvény,TRAM,BKK_C349541311,47.508606,19.130594,3,Mexikói út M,Gubacsi út / Határ út
BPO234,Ikarus 412-es típusú autóbusz,BUS,BKK_C369922614,47.479557,19.153843,95,Felsőcsatári köz,Puskás Ferenc Stadion M
