licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
LOV871,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690540,47.450474,19.160723,50,Lajosmizsei sorompó,Határ út M
LOV872,VanHool AG318 csuklós autóbusz,BUS,,47.42816,19.156496,,,
BPO221,Ikarus 412-es típusú autóbusz,BUS,,47.426987,19.159424,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950581,47.427128,19.160574,123A,Szentlőrinci úti ltp.,Határ út M
LOV869,VanHool AG318 csuklós autóbusz,BUS,,47.42829,19.15789,,,
V2208,CAF 5 modulos szerelvény,TRAM,,47.46529,19.123384,3,Mexikói út M,Gubacsi út / Határ út
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.4279,19.157215,,,
BPO569,Ikarus 435-ös típusú autóbusz,BUS,,47.50147,19.23661,,,
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.428802,19.15533,,,
V2205,CAF 5 modulos szerelvény,TRAM,BKK_C349541362,47.502224,19.136871,3,Mexikói út M,Gubacsi út / Határ út
V2204,CAF 5 modulos szerelvény,TRAM,BKK_C349543860J,47.4436,19.096512,3,Mexikói út M,Gubacsi út / Határ út
LOV875,VanHool AG318 csuklós autóbusz,BUS,,47.427765,19.157719,,,
V1445,Ganz csuklós,TRAM,BKK_C21846957,47.447605,19.037436,47,Városház tér,Deák Ferenc tér M
923,MXA,SUBURBAN_RAILWAY,BKK_H1098_332,47.597347,19.347342,H8,Gödöllő,Örs vezér tere
LOV881,VanHool AG318 csuklós autóbusz,BUS,BKK_C314781,47.479538,19.067238,948,"Csepel, Hollandi út",Dél-pesti autóbuszgarázs
V2211,CAF 5 modulos szerelvény,TRAM,,47.465492,19.123503,,,
V4075,Tátra T5C5K,TRAM,BKK_C3474325993,47.50692,19.02413,56A,Móricz Zs. körtér M,Hűvösvölgy
LOV878,VanHool AG318 csuklós autóbusz,BUS,BKK_C3552828294,47.59003,19.065598,34,"B.megyer, Újmegyeri tér",Göncz Árpád városkp. M
V2210,CAF 5 modulos szerelvény,TRAM,,47.46554,19.12298,3,Mexikói út M,Gubacsi út / Határ út
BPO231,Ikarus 412-es típusú autóbusz,BUS,BKK_C3691011962,47.46312,19.149422,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2219,CAF 5 modulos szerelvény,TRAM,BKK_C349541341,47.519188,19.0913,3,Mexikói út M,Gubacsi út / Határ út
MPW629,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42699,19.15862,,,
MPW631,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42618,19.158895,,,
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42766,19.157486,,,
V2215,CAF 5 modulos szerelvény,TRAM,BKK_C349541329,47.50381,19.136461,3,Mexikói út M,Gubacsi út / Határ út
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.426315,19.158052,,,
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.451485,19.119013,,,
LOV851,VanHool AG318 csuklós autóbusz,BUS,BKK_C360871091,47.561012,19.09019,30,Keleti pályaudvar M,"Káp.megyer, Mogyoródi-p."
LOV853,VanHool AG318 csuklós autóbusz,BUS,BKK_C3828226,47.422497,19.129253,923,Békásmegyer H,Dél-pesti autóbuszgarázs
LOV855,VanHool AG318 csuklós autóbusz,BUS,,47.428883,19.155697,,,
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,BKK_C355503058,47.483677,19.039087,27,Citadella - Sánc utca,Móricz Zs. körtér M
925,MXA,SUBURBAN_RAILWAY,BKK_H17212_347,47.54505,19.225159,H9,Csömör,Örs vezér tere
V4052,Tátra T5C5K,TRAM,BKK_C3489329441,47.517563,19.090338,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2104,CAF 9 modulos szerelvény,TRAM,BKK_C348934916,47.472466,19.095644,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV861,VanHool AG318 csuklós autóbusz,BUS,,47.4275,19.15844,,,
V2103,CAF 9 modulos szerelvény,TRAM,BKK_C348931082,47.548473,19.029856,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4325,Tátra T5C5,TRAM,BKK_C348934923,47.548435,19.029888,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV858,VanHool AG318 csuklós autóbusz,BUS,BKK_LOV858-FM3c8OqpR3KDK3nYeD7mZA,47.426617,19.158958,923,Békásmegyer H,Dél-pesti autóbuszgarázs
V1437,Ganz csuklós,TRAM,BKK_C36350565,47.47479,19.038757,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2110,CAF 9 modulos szerelvény,TRAM,BKK_C348934919,47.463043,19.037338,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
BPO561,Ikarus 435-ös típusú autóbusz,BUS,,47.49939,19.236458,,,
V2109,CAF 9 modulos szerelvény,TRAM,BKK_C34893984,47.464046,19.02312,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1433,Ganz csuklós,TRAM,BKK_C36350557,47.47005,19.02511,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V4056,Tátra T5C5K,TRAM,BKK_C3474326012,47.495083,19.0358,56A,Móricz Zs. körtér M,Hűvösvölgy
V2105,CAF 9 modulos szerelvény,TRAM,BKK_C348931098J,47.44055,19.035473,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV865,VanHool AG318 csuklós autóbusz,BUS,BKK_C365812058,47.45444,19.097788,54,"Péterimajor, Víztorony tér",Boráros tér H
V2107,CAF 9 modulos szerelvény,TRAM,BKK_C348934921,47.52227,19.083044,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV866,VanHool AG318 csuklós autóbusz,BUS,,47.427883,19.157742,,,
V4329,Tátra T5C5K,TRAM,BKK_C36352511,47.4833,19.053087,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
MRZ245,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_MRZ245-qOXXIFIFQ0eeXrZnig8eOQ,47.396904,19.003948,,,
V4023,Tátra T5C5K,TRAM,,47.55157,19.093014,,,
V4040,Tátra T5C5K,TRAM,BKK_C363526145J,47.547848,19.030563,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
PKD002,Ikarus 127V típusú szóló autóbusz,BUS,,47.473454,19.02773,,,
PKD003,Ikarus 127V típusú szóló autóbusz,BUS,,47.47366,19.027222,,,
V4276,Tátra T5C5K,TRAM,,47.551067,19.09322,,,
V4018,Tátra T5C5K,TRAM,,47.55114,19.093304,,,
V4284,Tátra T5C5K,TRAM,BKK_C36352489,47.498344,19.040955,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4257,Tátra T5C5K,TRAM,BKK_C348931083,47.529057,19.072458,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
