licensePlate,model,vehicleRouteType,tripId,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,BKK_C21846443,47.435116,19.036377,47,Városház tér,Deák Ferenc tér M
LOV871,VanHool AG318 csuklós autóbusz,BUS,,47.4265,19.157915,,,
V2112,CAF 9 modulos szerelvény,TRAM,BKK_C3489328986,47.463642,19.033327,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4334,Tátra T5C5K,TRAM,BKK_C3474381136,47.42703,19.039207,56,Városház tér,Hűvösvölgy
V4337,Tátra T5C5K,TRAM,BKK_C3474312508,47.506275,19.024658,56,Városház tér,Hűvösvölgy
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.46459,19.14105,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690251,47.45949,19.140005,50,Lajosmizsei sorompó,Határ út M
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C373771843,47.40444,19.185917,266,"Ganztelep, Mednyánszky u.",Pestszentimre vasútáll.
V1441,Ganz csuklós,TRAM,,47.47009,19.025196,,,
V4331,Tátra T5C5K,TRAM,BKK_C3474311285,47.480686,19.051813,56A,Móricz Zs. körtér M,Hűvösvölgy
BPO221,Ikarus 412-es típusú autóbusz,BUS,BKK_C356201378,47.46243,19.14911,284E,"Pestszentimre, Benjámin u.",Kőbánya-Kispest M
BPO220,Ikarus 412-es típusú autóbusz,BUS,BKK_C35157140,47.48664,19.18722,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
LOV868,VanHool AG318 csuklós autóbusz,BUS,,47.46436,19.142172,,,
V4061,Tátra T5C5K,TRAM,BKK_C3474311281,47.509583,19.013311,56A,Móricz Zs. körtér M,Hűvösvölgy
V1448,Ganz csuklós,TRAM,BKK_C36350267,47.46871,19.024183,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,BKK_C34954509,47.50378,19.136452,3,Mexikói út M,Gubacsi út / Határ út
V2208,CAF 5 modulos szerelvény,TRAM,,47.464977,19.12245,3,Mexikói út M,Gubacsi út / Határ út
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.427864,19.158398,,,
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C38559862,47.48385,19.09845,99,Mátyás király tér,Blaha Lujza tér M
V1444,Ganz csuklós,TRAM,BKK_C377832488,47.511124,19.047228,2,Jászai Mari tér,Közvágóhíd H
V2204,CAF 5 modulos szerelvény,TRAM,BKK_C34954485,47.443672,19.095564,3,Mexikói út M,Gubacsi út / Határ út
V1443,Ganz csuklós,TRAM,BKK_C36350255,47.497475,19.05528,49,Kelenföld vasútállomás M,Deák Ferenc tér M
LOV875,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950337,47.423267,19.132017,123,"Soroksár, IKEA áruház",Határ út M
V4338,Tátra T5C5K,TRAM,BKK_C3474311283,47.495502,19.023706,61,Móricz Zs. körtér M,Hűvösvölgy
MPW617,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C1858592,47.42378,19.234612,236,Havanna utcai lakótelep,Market Central Ferihegy
V4069,Tátra T5C5K,TRAM,BKK_C348093086,47.498863,19.023989,59,Márton Áron tér,Szent János Kórház
V1445,Ganz csuklós,TRAM,BKK_C21846422,47.496967,19.056374,47,Városház tér,Deák Ferenc tér M
V4340,Tátra T5C5K,TRAM,BKK_C3483816304,47.462597,19.042229,17,Savoya Park,Bécsi út / Vörösvári út
LOV881,VanHool AG318 csuklós autóbusz,BUS,BKK_C365811773,47.42879,19.15423,54,"Péterimajor, Víztorony tér",Boráros tér H
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C36292377,47.48334,19.128216,185,Újhegy,Kőbánya alsó vasútáll.
V1451,Ganz csuklós,TRAM,,47.4707,19.092365,,,
V1450,Ganz csuklós,TRAM,BKK_C21846455,47.4741,19.046494,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,BKK_C34954524,47.522392,19.102463,3,Mexikói út M,Gubacsi út / Határ út
V4073,Tátra T5C5K,TRAM,BKK_C3474311144,47.443455,19.036816,56,Városház tér,Hűvösvölgy
V2214,CAF 5 modulos szerelvény,TRAM,BKK_C34954497,47.47189,19.112583,3,Mexikói út M,Gubacsi út / Határ út
MPW623,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.42834,19.157991,,,
V2210,CAF 5 modulos szerelvény,TRAM,BKK_C34954536,47.494766,19.140213,3,Mexikói út M,Gubacsi út / Határ út
BPO231,Ikarus 412-es típusú autóbusz,BUS,BKK_C35157147,47.468307,19.16934,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
V2219,CAF 5 modulos szerelvény,TRAM,BKK_C34954515,47.51958,19.11147,3,Mexikói út M,Gubacsi út / Határ út
V2216,CAF 5 modulos szerelvény,TRAM,BKK_C34954491,47.445576,19.099457,3,Mexikói út M,Gubacsi út / Határ út
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C35157122,47.441387,19.140461,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
LRV481,Renault ND Master mozgáskorl. száll.,BUS,,47.515514,19.093506,,,
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,,47.46463,19.141388,,,
LRV482,Renault ND Master mozgáskorl. száll.,BUS,,47.51135,19.098673,MOZG,Különjárat,Különjárat
V4077,Tátra T5C5K,TRAM,BKK_C3524572,47.53475,19.082687,14,"Káp.megyer, Megyeri út",Lehel tér M
V2218,CAF 5 modulos szerelvény,TRAM,BKK_C34954503,47.48364,19.131155,3,Mexikói út M,Gubacsi út / Határ út
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,BKK_C373771857,47.429626,19.218344,266,"Ganztelep, Mednyánszky u.",Pestszentimre vasútáll.
V4043,Tátra T5C5K,TRAM,BKK_C36352227,47.501534,19.040123,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
LOV851,VanHool AG318 csuklós autóbusz,BUS,BKK_C35519841,47.479565,19.067127,23E,Boráros tér H,Pesterzsébeti lakótelep
V4049,Tátra T5C5K,TRAM,,47.517345,19.060688,,,
BPO841,Ikarus 280-as típusú autóbusz,BUS,,47.57734,19.11463,,,
LOV857,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950311,47.464443,19.126345,123,"Soroksár, IKEA áruház",Határ út M
V2101,CAF 9 modulos szerelvény,TRAM,BKK_C34893816,47.507214,19.104107,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MXJ002,MB515 minibusz,BUS,BKK_C2479474,47.471775,19.300041,298,Zimonyi utca,Rákoscsaba vasútállomás
MUT781,MB Citaro C2-S1-G csuklós autóbusz,BUS,BKK_C36467621,47.517796,19.109545,133E,"Újpalota, Nyírpalota út","Nagytétény, Erdélyi utca"
LOV852,VanHool AG318 csuklós autóbusz,BUS,,47.427353,19.157007,,,
V4044,Tátra T5C5,TRAM,BKK_C3489329440,47.46446,19.023397,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
BPO552,Ikarus 435-ös típusú autóbusz,BUS,BKK_C35763776,47.50156,19.135962,161,Rákoscsaba,Örs vezér tere M H
LOV855,VanHool AG318 csuklós autóbusz,BUS,BKK_C367251110,47.46305,19.14846,136E,Havanna utcai lakótelep,Kőbánya-Kispest M
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,BKK_C3528256,47.56487,19.111055,121,Újpest-városkapu M,R.palota-Újpest vasútáll.
925,MXA,SUBURBAN_RAILWAY,BKK_H15344_271,47.50872,19.177397,H9,Csömör,Örs vezér tere
LOV860,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950326,47.446167,19.11748,123A,Szentlőrinci úti ltp.,Határ út M
V4323,Tátra T5C5K,TRAM,BKK_C34893852,47.481327,19.103113,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4051,Tátra T5C5K,TRAM,BKK_C35245232,47.565006,19.093964,14,"Káp.megyer, Megyeri út",Lehel tér M
V2104,CAF 9 modulos szerelvény,TRAM,,47.54851,19.03013,,,
V2103,CAF 9 modulos szerelvény,TRAM,BKK_C34893853,47.50034,19.108105,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
BPO846,Ikarus 280-as típusú autóbusz,BUS,BKK_C36087660,47.598724,19.121325,30,Keleti pályaudvar M,"Káp.megyer, Mogyoródi-p."
LOV858,VanHool AG318 csuklós autóbusz,BUS,BKK_C36950341,47.44671,19.116611,123A,Szentlőrinci úti ltp.,Határ út M
V1437,Ganz csuklós,TRAM,BKK_C36350277,47.480152,19.051481,49,Kelenföld vasútállomás M,Deák Ferenc tér M
BPO851,Ikarus 280-as típusú autóbusz,BUS,,47.56823,19.0292,,,
V2111,CAF 9 modulos szerelvény,TRAM,BKK_C34893823,47.463463,19.023169,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2106,CAF 9 modulos szerelvény,TRAM,BKK_C34893859,47.548454,19.029915,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2105,CAF 9 modulos szerelvény,TRAM,BKK_C34893815,47.528526,19.073229,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4327,Tátra T5C5K,TRAM,BKK_C348093078,47.484306,19.005697,59,Márton Áron tér,Szent János Kórház
LOV864,VanHool AG318 csuklós autóbusz,BUS,,47.427616,19.157887,,,
V4055,Tátra T5C5,TRAM,,47.489746,19.090084,,,
V2108,CAF 9 modulos szerelvény,TRAM,BKK_C34893851,47.469627,19.083807,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV865,VanHool AG318 csuklós autóbusz,BUS,BKK_C37690245,47.449184,19.159292,50,Lajosmizsei sorompó,Határ út M
V4058,Tátra T5C5K,TRAM,BKK_C34893849,47.462543,19.041603,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1434,Ganz csuklós,TRAM,BKK_C21846434,47.450195,19.037933,47,Városház tér,Deák Ferenc tér M
LOV866,VanHool AG318 csuklós autóbusz,BUS,BKK_C35519844,47.465862,19.07794,23E,Boráros tér H,Pesterzsébeti lakótelep
V4329,Tátra T5C5K,TRAM,BKK_C36352221,47.530594,19.037815,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4057,Tátra T5C5K,TRAM,BKK_C36352239,47.436466,19.033924,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
1143-879,MXA-MX,SUBURBAN_RAILWAY,BKK_H200514_388,47.314224,18.9753,H6,Ráckeve,Közvágóhíd
BPO811,Ikarus 280-as típusú autóbusz,BUS,BKK_C3781025314,47.50008,19.135689,85,Kőbánya-Kispest M,Örs vezér tere M H
MRZ399,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,,47.432106,19.042984,,,
MRZ246,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,,47.431034,19.042841,,,
MRZ245,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C276416096,47.46435,19.018576,88A,"Törökbálint, Márta utca",Kelenföld vasútállomás M
V4025,Tátra T5C5K,TRAM,BKK_C348093081,47.485714,19.006693,59,Márton Áron tér,Szent János Kórház
V4297,Tátra T5C5K,TRAM,,47.490074,19.104198,,,
MRZ397,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C2907862,47.507416,19.025444,22,"Budakeszi, Tesco áruház",Széll Kálmán tér M
V4024,Tátra T5C5K,TRAM,BKK_C3474312977,47.510784,19.007233,61,Móricz Zs. körtér M,Hűvösvölgy
1111-1147,MXA-MXA,SUBURBAN_RAILWAY,BKK_H4035_3,47.557384,19.045603,H5,Szentendre,Batthyány tér
V4031,Tátra T5C5K,TRAM,BKK_C36352243,47.441193,18.979582,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4309,Tátra T5C5K,TRAM,BKK_C34893817,47.4863,19.107645,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
MRZ352,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,,47.431686,19.044083,,,
PKD002,Ikarus 127V típusú szóló autóbusz,BUS,BKK_C37268514,47.51135,19.051987,115,Göncz Árpád városkp. M,Boráros tér H
V4306,Tátra T5C5K,TRAM,BKK_C348093073,47.5011,19.024183,59,Márton Áron tér,Szent János Kórház
MRZ247,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,BKK_C276415567,47.46312,18.984297,40,Budaörsi lakótelep,Kelenföld vasútállomás M
V4030,Tátra T5C5K,TRAM,BKK_C3474311165,47.484085,19.053528,56,Városház tér,Hűvösvölgy
V4278,Tátra T5C5K,TRAM,BKK_V4278-EcKnD_KyS0CII-Vk195tWA,47.56519,19.10054,,,
V4274,Tátra T5C5K,TRAM,BKK_C3474359722,47.461987,19.042078,56,Városház tér,Hűvösvölgy
V4282,Tátra T5C5K,TRAM,,47.463398,19.02319,,,
V4281,Tátra T5C5K,TRAM,BKK_C36352261,47.477943,19.048113,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4015,Tátra T5C5,TRAM,BKK_C34893814,47.547474,19.031263,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4287,Tátra T5C5K,TRAM,BKK_C36352273,47.542904,19.030128,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4018,Tátra T5C5K,TRAM,BKK_C36352233,47.470264,19.045015,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
BPO804,Ikarus 280-as típusú autóbusz,BUS,BKK_C37178269,47.547466,19.141945,7E,"Újpalota, Nyírpalota út",Blaha Lujza tér M
V4289,Tátra T5C5K,TRAM,,47.491325,19.088127,1M,Népliget M,Bécsi út / Vörösvári út
BPO808,Ikarus 280-as típusú autóbusz,BUS,BKK_C37178266,47.54488,19.139927,7E,"Újpalota, Nyírpalota út",Blaha Lujza tér M
V4255,Tátra T5C5K,TRAM,BKK_C35245233,47.57436,19.115149,14,"Káp.megyer, Megyeri út",Lehel tér M
V4254,Tátra T5C5K,TRAM,BKK_C3489326260,47.462574,19.048594,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
NCA431,MERCEDES Conecto csuklós,BUS,BKK_C346218944,47.431835,19.06786,151,Kőbánya alsó vasútáll.,"Csepel, Határ utca"
NCA432,MERCEDES Conecto csuklós,BUS,BKK_C346218937,47.434544,19.097382,151,Kőbánya alsó vasútáll.,"Csepel, Határ utca"
PHG656,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,,47.499893,19.23653,,,
V4249,Tátra T5C5K,TRAM,BKK_C29022320J,47.54007,19.085655,1M,Népliget M,Bécsi út / Vörösvári út
PDN684,VanHool NewA330 szóló autóbusz,BUS,BKK_C35248304,47.427227,19.159883,198,"R.csaba-Újtelep, Tóalmás u.",Dél-pesti autóbuszgarázs
NCA440,MERCEDES Conecto csuklós,BUS,BKK_C364694890,47.439407,19.10453,66,"Soroksár, közp. raktárak",Határ út M
NCA437,MERCEDES Conecto csuklós,BUS,BKK_C36551812,47.488373,19.030388,8E,"Újpalota, Nyírpalota út",Kelenföld vasútállomás M
PHG659,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C35826493,47.484455,19.231237,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
PHG660,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C35826510,47.489365,19.16441,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
NCA436,MERCEDES Conecto csuklós,BUS,BKK_C38109310,47.470703,19.111925,100E,Liszt Ferenc Airport 2,Deák Ferenc tér M
NCA433,MERCEDES Conecto csuklós,BUS,BKK_C24060396,47.43876,19.042633,33,"Nagytétény, ipartelep",Móricz Zs. körtér M
NCA434,MERCEDES Conecto csuklós,BUS,BKK_C38109331,47.496964,19.055738,100E,Liszt Ferenc Airport 2,Deák Ferenc tér M
V4268,Tátra T5C5K,TRAM,,47.491558,19.092005,,,
V4267,Tátra T5C5K,TRAM,,47.55175,19.092228,1M,Népliget M,Bécsi út / Vörösvári út
PKN601,MERCEDES Conecto szóló (BKV),BUS,,47.492046,19.118858,,,
1127-1129,MXA-MXA,SUBURBAN_RAILWAY,BKK_H47551_25,47.59787,19.05434,H5,Szentendre,Batthyány tér
PKN606,MERCEDES Conecto szóló (BKV),BUS,BKK_C369911043,47.494656,18.998459,110,Bosnyák tér,Thomán István utca
PKN603,MERCEDES Conecto szóló (BKV),BUS,BKK_C369911079,47.50027,19.081057,110E,Bosnyák tér,Apor Vilmos tér
PKN604,MERCEDES Conecto szóló (BKV),BUS,BKK_C3691011413,47.4917,19.281921,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
PHG645,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,,47.483356,19.127613,,,
PHG643,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C0803647,47.541428,19.152058,175,Cinkota H,"Újpalota, Szentmihályi út"
NAY349,MAN Lions City A21 (ArrivaBus),BUS,BKK_C350343502,47.431095,19.0707,71,Szentmiklósi út,Szent Imre tér
PHG644,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C35826495,47.482857,19.290064,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
NAY350,MAN Lions City A21 (ArrivaBus),BUS,BKK_C369731742,47.461803,19.127937,194,Gloriett lakótelep,Határ út M
NAY347,MAN Lions City A21 (ArrivaBus),BUS,,47.434917,19.070812,,,
PHG642,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,BKK_C2479561,47.457428,19.29478,197,Rákoskert vasútállomás,Sáránd utca
