iter	Passed	Remaining
402	11413	16908
403	11427	16858
404	11450	16822
405	11479	16795
406	11497	16752
407	11525	16723
408	11552	16692
409	11566	16644
410	11585	16602
411	11622	16587
412	11649	16558
413	11691	16548
414	11722	16524
415	11751	16497
416	11785	16477
417	11838	16483
418	11885	16481
419	11901	16435
420	11922	16397
421	11944	16360
422	11973	16333
423	11997	16299
424	12025	16269
425	12045	16230
426	12074	16203
427	12095	16164
428	12132	16148
429	12183	16149
430	12227	16142
431	12261	16121
432	12307	16115
433	12339	16091
434	12357	16050
435	12387	16024
436	12403	15979
437	12429	15948
438	12444	15902
439	12469	15870
440	12494	15837
441	12511	15795
442	12540	15767
443	12558	15726
444	12581	15692
445	12601	15653
446	12627	15622
447	12655	15593
448	12676	15555
449	12697	15519
450	12718	15482
451	12736	15442
452	12759	15407
453	12789	15381
454	12810	15344
455	12844	15323
456	12866	15287
457	12885	15248
458	12908	15214
459	12930	15178
460	12953	15145
461	12970	15104
462	12994	15071
463	13022	15042
464	13043	15007
465	13071	14978
466	13089	14939
467	13107	14899
468	13133	14870
469	13157	14837
470	13186	14810
471	13213	14780
472	13240	14752
473	13278	14735
474	13328	14730
475	13380	14729
476	13411	14704
477	13442	14679
478	13460	14640
479	13490	14614
480	13521	14589
481	13547	14558
482	13561	14516
483	13591	14490
484	13615	14457
485	13645	14431
486	13670	14400
487	13696	14370
488	13717	14334
489	13744	14305
490	13759	14263
491	13780	14229
492	13811	14203
493	13839	14175
494	13859	14139
495	13876	14100
496	13906	14074
497	13930	14042
498	13964	14020
499	13985	13985
500	14007	13951
501	14022	13911
502	14050	13883
503	14076	13852
504	14101	13821
505	14127	13792
506	14147	13756
507	14176	13730
508	14193	13691
509	14206	13649
510	14232	13620
511	14256	13588
512	14287	13563
513	14310	13531
514	14336	13501
515	14359	13469
516	14380	13435
517	14404	13403
518	14424	13368
519	14447	13336
520	14468	13301
521	14487	13266
522	14503	13228
523	14526	13195
524	14552	13166
525	14577	13136
526	14598	13102
527	14613	13063
528	14644	13038
529	14664	13004
530	14685	12971
531	14702	12933
532	14729	12905
533	14741	12864
534	14761	12829
535	14774	12790
536	14801	12762
537	14826	12732
538	14846	12697
539	14865	12663
540	14879	12624
541	14903	12593
542	14926	12562
543	14943	12525
544	14967	12496
545	14988	12462
546	15015	12435
547	15031	12398
548	15053	12366
549	15078	12336
550	15092	12298
551	15110	12263
552	15133	12233
553	15153	12199
554	15180	12171
555	15213	12148
556	15241	12122
557	15261	12088
558	15280	12054
559	15297	12019
560	15316	11985
561	15352	11965
562	15376	11935
563	15401	11906
564	15421	11872
565	15447	11844
566	15467	11811
567	15484	11776
568	15503	11743
569	15522	11709
570	15548	11681
571	15569	11650
572	15589	11617
573	15610	11585
574	15635	11556
575	15665	11531
576	15679	11494
577	15712	11471
578	15733	11440
579	15750	11405
580	15777	11378
581	15795	11344
582	15824	11318
583	15839	11283
584	15854	11247
585	15879	11218
586	15907	11191
587	15925	11158
588	15956	11134
589	15971	11098
590	15998	11071
591	16013	11036
592	16025	10998
593	16049	10969
594	16070	10938
595	16089	10906
596	16112	10876
597	16139	10849
598	16162	10820
599	16190	10793
600	16220	10768
601	16247	10741
602	16266	10709
603	16288	10679
604	16307	10647
605	16327	10615
606	16345	10582
607	16363	10550
608	16380	10516
609	16405	10488
610	16419	10453
611	16439	10422
612	16466	10395
613	16481	10361
614	16503	10331
615	16528	10303
616	16552	10275
617	16570	10242
618	16586	10208
619	16604	10176
620	16625	10146
621	16649	10118
622	16675	10090
623	16697	10061
624	16724	10034
625	16741	10002
626	16756	9968
627	16781	9940
628	16799	9908
629	16823	9880
630	16841	9848
631	16861	9817
632	16878	9785
633	16897	9754
634	16919	9725
635	16934	9692
636	16947	9657
637	16977	9632
638	16993	9600
639	17014	9570
640	17045	9546
641	17065	9516
642	17089	9488
643	17103	9454
644	17132	9429
645	17151	9398
646	17176	9371
647	17199	9343
648	17225	9315
649	17238	9282
650	17263	9254
651	17287	9226
652	17300	9193
653	17318	9162
654	17339	9133
655	17357	9102
656	17386	9077
657	17410	9049
658	17429	9018
659	17448	8988
660	17460	8954
661	17481	8925
662	17499	8894
663	17518	8865
664	17544	8838
665	17571	8812
666	17589	8781
667	17608	8751
668	17625	8720
669	17644	8690
670	17664	8661
671	17690	8634
672	17708	8604
673	17724	8573
674	17741	8542
675	17757	8510
676	17777	8481
677	17812	8459
678	17832	8430
679	17857	8403
680	17882	8376
681	17900	8346
682	17918	8316
683	17946	8291
684	17962	8259
685	17974	8227
686	17992	8197
687	18008	8166
688	18033	8140
689	18050	8109
690	18065	8078
691	18085	8049
692	18111	8023
693	18134	7995
694	18148	7964
695	18167	7935
696	18194	7909
697	18219	7882
698	18240	7854
699	18260	7826
700	18285	7799
701	18304	7770
702	18325	7741
703	18347	7714
704	18379	7690
705	18403	7663
706	18431	7638
707	18449	7609
708	18470	7581
709	18493	7553
710	18514	7525
711	18535	7497
712	18554	7468
713	18569	7438
714	18585	7408
715	18611	7382
716	18633	7354
717	18648	7324
718	18670	7296
719	18690	7268
720	18715	7242
721	18734	7213
722	18754	7185
723	18769	7155
724	18791	7127
725	18817	7101
726	18841	7075
727	18860	7046
728	18875	7016
729	18892	6987
730	18906	6957
731	18927	6929
732	18952	6903
733	18977	6877
734	19001	6850
735	19033	6827
736	19053	6799
737	19073	6771
738	19093	6743
739	19118	6717
740	19136	6688
741	19157	6661
742	19177	6633
743	19198	6605
744	19217	6577
745	19228	6547
746	19254	6521
747	19277	6494
748	19300	6468
749	19315	6438
750	19332	6409
751	19346	6380
752	19372	6354
753	19389	6326
754	19407	6297
755	19426	6269
756	19441	6240
757	19460	6213
758	19479	6185
759	19507	6160
760	19535	6135
761	19558	6108
762	19575	6080
763	19600	6054
764	19626	6028
765	19641	6000
766	19667	5974
767	19679	5944
768	19698	5917
769	19712	5888
770	19733	5861
771	19744	5831
772	19763	5803
773	19791	5778
774	19812	5751
775	19836	5726
776	19853	5697
777	19869	5669
778	19887	5642
779	19911	5616
780	19938	5591
781	19969	5566
782	19983	5538
783	20001	5510
784	20016	5482
785	20043	5457
786	20057	5428
787	20071	5399
788	20088	5372
789	20105	5344
790	20123	5317
791	20146	5291
792	20159	5262
793	20173	5234
794	20201	5209
795	20224	5183
796	20239	5155
797	20256	5127
798	20279	5101
799	20305	5076
800	20321	5048
801	20339	5021
802	20352	4993
803	20377	4967
804	20393	4939
805	20406	4911
806	20421	4883
807	20437	4856
808	20454	4829
809	20472	4802
810	20488	4774
811	20504	4747
812	20518	4719
813	20549	4695
814	20568	4668
815	20589	4642
816	20602	4614
817	20622	4588
818	20641	4561
819	20664	4536
820	20679	4508
821	20705	4483
822	20723	4456
823	20742	4430
824	20759	4403
825	20775	4376
826	20791	4349
827	20807	4322
828	20828	4296
829	20854	4271
830	20876	4245
831	20892	4218
832	20909	4191
833	20933	4166
834	20947	4139
835	20977	4115
836	20996	4088
837	21021	4063
838	21045	4038
839	21059	4011
840	21076	3984
841	21090	3957
842	21110	3931
843	21129	3905
844	21144	3878
845	21162	3852
846	21183	3826
847	21199	3799
848	21219	3773
849	21229	3746
850	21247	3720
851	21265	3694
852	21281	3667
853	21297	3641
854	21311	3614
855	21324	3587
856	21342	3561
857	21359	3535
858	21383	3509
859	21399	3483
860	21416	3457
861	21440	3432
862	21464	3407
863	21482	3381
864	21506	3356
865	21521	3330
866	21538	3304
867	21563	3279
868	21578	3252
869	21601	3227
870	21621	3202
871	21638	3176
872	21665	3151
873	21693	3127
874	21706	3100
875	21717	3074
876	21741	3049
877	21760	3023
878	21776	2997
879	21801	2972
880	21816	2946
881	21836	2921
882	21856	2896
883	21875	2870
884	21899	2845
885	21913	2819
886	21935	2794
887	21962	2770
888	21990	2745
889	22003	2719
890	22020	2693
891	22036	2668
892	22057	2642
893	22081	2618
894	22095	2592
895	22115	2566
896	22134	2541
897	22159	2516
898	22173	2491
899	22194	2466
900	22219	2441
901	22236	2415
902	22258	2390
903	22285	2366
904	22300	2340
905	22328	2316
906	22342	2290
907	22358	2265
908	22381	2240
909	22410	2216
910	22428	2191
911	22454	2166
912	22480	2142
913	22493	2116
914	22516	2091
915	22547	2067
916	22572	2043
917	22605	2019
918	22627	1994
919	22650	1969
920	22675	1945
921	22693	1919
922	22715	1894
923	22739	1870
924	22755	1845
925	22773	1819
926	22791	1794
927	22809	1769
928	22827	1744
929	22855	1720
930	22874	1695
931	22894	1670
932	22910	1645
933	22924	1619
934	22947	1595
935	22969	1570
936	22989	1545
937	23012	1521
938	23038	1496
939	23058	1471
940	23083	1447
941	23108	1422
942	23135	1398
943	23163	1374
944	23183	1349
945	23200	1324
946	23218	1299
947	23246	1275
948	23261	1250
949	23283	1225
950	23308	1200
951	23325	1176
952	23353	1151
953	23373	1127
954	23389	1102
955	23411	1077
956	23427	1052
957	23454	1028
958	23488	1004
959	23516	979
960	23535	955
961	23554	930
962	23569	905
963	23594	881
964	23612	856
965	23632	831
966	23650	807
967	23667	782
968	23685	757
969	23711	733
970	23726	708
971	23743	683
972	23783	659
973	23811	635
974	23832	611
975	23851	586
976	23882	562
977	23913	537
978	23940	513
979	23967	489
980	23985	464
981	24015	440
982	24029	415
983	24044	390
984	24059	366
985	24074	341
986	24104	317
987	24128	293
988	24151	268
989	24172	244
990	24221	219
991	24250	195
992	24271	171
993	24288	146
994	24303	122
995	24332	97
996	24359	73
997	24380	48
998	24399	24
999	24417	0
