licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.464935,19.12724,50,Lajosmizsei sorompó,Határ út M
V2112,CAF 9 modulos szerelvény,TRAM,47.4411,19.034363,,,
V4337,Tátra T5C5K,TRAM,47.45434,19.039139,56,Városház tér,Hűvösvölgy
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.455017,19.10166,54,"Péterimajor, Víztorony tér",Boráros tér H
V1441,Ganz csuklós,TRAM,47.480095,19.066063,2,Jászai Mari tér,Közvágóhíd H
BPO220,Ikarus 412-es típusú autóbusz,BUS,47.44065,19.184431,236,Havanna utcai lakótelep,Market Central Ferihegy
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.416748,19.13072,123A,Szentlőrinci úti ltp.,Határ út M
V4333,Tátra T5C5K,TRAM,47.48714,19.02469,61,Móricz Zs. körtér M,Hűvösvölgy
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.46798,19.076115,54,"Péterimajor, Víztorony tér",Boráros tér H
V1448,Ganz csuklós,TRAM,47.467243,19.022167,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,47.45736,19.112982,3,Mexikói út M,Gubacsi út / Határ út
V2208,CAF 5 modulos szerelvény,TRAM,47.518677,19.09578,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.464626,19.078695,23E,Boráros tér H,Pesterzsébeti lakótelep
V1444,Ganz csuklós,TRAM,47.47532,19.071579,2,Jászai Mari tér,Közvágóhíd H
V2205,CAF 5 modulos szerelvény,TRAM,47.445114,19.09603,3,Mexikói út M,Gubacsi út / Határ út
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.4283,19.15634,,,
V2204,CAF 5 modulos szerelvény,TRAM,47.51714,19.116499,3,Mexikói út M,Gubacsi út / Határ út
V4338,Tátra T5C5K,TRAM,47.484352,19.053177,56,Városház tér,Hűvösvölgy
V2207,CAF 5 modulos szerelvény,TRAM,47.49974,19.137463,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.458183,19.040697,47,Városház tér,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,47.50402,19.136616,3,Mexikói út M,Gubacsi út / Határ út
V4340,Tátra T5C5K,TRAM,47.46704,19.021957,19,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2212,CAF 5 modulos szerelvény,TRAM,47.4468,19.101244,3,Mexikói út M,Gubacsi út / Határ út
V1451,Ganz csuklós,TRAM,47.47975,19.066263,2,Jászai Mari tér,Közvágóhíd H
V1450,Ganz csuklós,TRAM,47.49757,19.055252,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,47.488754,19.135313,3,Mexikói út M,Gubacsi út / Határ út
V2214,CAF 5 modulos szerelvény,TRAM,47.51927,19.091059,3,Mexikói út M,Gubacsi út / Határ út
LRV480,Renault ND Master mozgáskorl. száll.,BUS,47.595444,19.052292,MOZG,Különjárat,Különjárat
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.426945,19.157925,223M,Boráros tér H,Szentlőrinci úti ltp.
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.45343,19.194166,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2210,CAF 5 modulos szerelvény,TRAM,47.522182,19.103088,3,Mexikói út M,Gubacsi út / Határ út
V2219,CAF 5 modulos szerelvény,TRAM,47.443096,19.09573,,,
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.436897,19.22268,236A,Havanna utcai lakótelep,"Ganztelep, Mednyánszky u."
V2216,CAF 5 modulos szerelvény,TRAM,47.444447,19.097574,3,Mexikói út M,Gubacsi út / Határ út
LRV482,Renault ND Master mozgáskorl. száll.,BUS,47.47459,19.101234,MOZG,Különjárat,Különjárat
V2215,CAF 5 modulos szerelvény,TRAM,47.465443,19.108826,3,Mexikói út M,Gubacsi út / Határ út
V2218,CAF 5 modulos szerelvény,TRAM,47.514954,19.119831,3,Mexikói út M,Gubacsi út / Határ út
BPO841,Ikarus 280-as típusú autóbusz,BUS,47.530903,19.085608,20E,Keleti pályaudvar M,"Káp.megyer, Szilas-patak"
MXJ003,MB515 minibusz,BUS,47.491085,19.282846,298,Zimonyi utca,Rákoscsaba vasútállomás
1101-1113,MXA-MXA,SUBURBAN_RAILWAY,47.660755,19.075342,H5,Szentendre,Batthyány tér
MUT781,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.403515,19.012276,133E,"Újpalota, Nyírpalota út","Nagytétény, Erdélyi utca"
LOV853,VanHool AG318 csuklós autóbusz,BUS,47.41665,19.169079,54,"Péterimajor, Víztorony tér",Boráros tér H
LOV855,VanHool AG318 csuklós autóbusz,BUS,47.432373,19.126953,123,"Soroksár, IKEA áruház",Határ út M
LZZ332,Ikarus 405-ös alacsonypadlós autóbusz,BUS,47.483704,19.043066,27,Citadella - Sánc utca,Móricz Zs. körtér M
V2102,CAF 9 modulos szerelvény,TRAM,47.471104,19.09185,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV860,VanHool AG318 csuklós autóbusz,BUS,47.416885,19.130548,,,
V4323,Tátra T5C5K,TRAM,47.469723,19.08453,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV861,VanHool AG318 csuklós autóbusz,BUS,47.46293,19.11959,,,
V2104,CAF 9 modulos szerelvény,TRAM,47.538815,19.048409,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4326,Tátra T5C5K,TRAM,47.427185,19.039127,56,Városház tér,Hűvösvölgy
V2103,CAF 9 modulos szerelvény,TRAM,47.481472,19.10325,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4325,Tátra T5C5,TRAM,47.46862,19.078407,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV858,VanHool AG318 csuklós autóbusz,BUS,47.433895,19.147963,54,"Péterimajor, Víztorony tér",Boráros tér H
V2110,CAF 9 modulos szerelvény,TRAM,47.544365,19.035675,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1437,Ganz csuklós,TRAM,47.46599,19.022009,49,Kelenföld vasútállomás M,Deák Ferenc tér M
BPO851,Ikarus 280-as típusú autóbusz,BUS,47.58243,19.105028,,,
V2109,CAF 9 modulos szerelvény,TRAM,47.481415,19.103321,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1438,Ganz csuklós,TRAM,47.50291,19.045467,2,Jászai Mari tér,Közvágóhíd H
V2111,CAF 9 modulos szerelvény,TRAM,47.508747,19.102076,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V1433,Ganz csuklós,TRAM,47.473377,19.03481,49,Kelenföld vasútállomás M,Deák Ferenc tér M
LOV864,VanHool AG318 csuklós autóbusz,BUS,47.463474,19.14718,136E,Havanna utcai lakótelep,Kőbánya-Kispest M
V2105,CAF 9 modulos szerelvény,TRAM,47.52632,19.077105,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2108,CAF 9 modulos szerelvény,TRAM,47.462418,19.042582,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV865,VanHool AG318 csuklós autóbusz,BUS,47.44373,19.100323,23E,Boráros tér H,Pesterzsébeti lakótelep
LOV866,VanHool AG318 csuklós autóbusz,BUS,47.451813,19.109434,123,"Soroksár, IKEA áruház",Határ út M
V2107,CAF 9 modulos szerelvény,TRAM,47.462868,19.023102,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4329,Tátra T5C5K,TRAM,47.51507,19.03906,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4291,Tátra T5C5K,TRAM,47.495003,19.019316,59,Márton Áron tér,Szent János Kórház
MRZ246,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.413174,19.034525,,,
MRZ245,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.455765,18.97647,40E,Budaörsi lakótelep,Kelenföld vasútállomás M
V4296,Tátra T5C5K,TRAM,47.47503,19.098166,1M,Népliget M,Bécsi út / Vörösvári út
1111-1147,MXA-MXA,SUBURBAN_RAILWAY,47.585197,19.044464,H5,Szentendre,Batthyány tér
V4304,Tátra T5C5K,TRAM,47.551395,19.091562,12,"Rákospalota, Kossuth utca",Angyalföld kocsiszín
V4310,Tátra T5C5K,TRAM,47.509693,19.009981,59,Márton Áron tér,Szent János Kórház
PKD002,Ikarus 127V típusú szóló autóbusz,BUS,47.487164,19.02265,,,
V4305,Tátra T5C5K,TRAM,47.52733,19.079151,14,"Káp.megyer, Megyeri út",Lehel tér M
V4308,Tátra T5C5K,TRAM,47.55173,19.093489,,,
V4307,Tátra T5C5K,TRAM,47.589058,19.118797,14,"Káp.megyer, Megyeri út",Lehel tér M
MRZ247,"MAN A21 szóló (Volán, helyi, 3 ajtós)",BUS,47.45594,18.940441,40,Budaörsi lakótelep,Kelenföld vasútállomás M
V4271,Tátra T5C5K,TRAM,47.440834,19.036312,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4276,Tátra T5C5K,TRAM,47.546227,19.08905,14,"Káp.megyer, Megyeri út",Lehel tér M
V4273,Tátra T5C5K,TRAM,47.53306,19.06601,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4275,Tátra T5C5K,TRAM,47.47478,19.046743,56,Városház tér,Hűvösvölgy
917-985,MXA-MXA,SUBURBAN_RAILWAY,47.503613,19.137487,H8,Gödöllő,Örs vezér tere
V4282,Tátra T5C5K,TRAM,47.5517,19.093054,,,
V4281,Tátra T5C5K,TRAM,47.455746,19.039862,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
BPO801,Ikarus 280-as típusú autóbusz,BUS,47.47963,19.06723,54,"Péterimajor, Víztorony tér",Boráros tér H
BPO806,Ikarus 280-as típusú autóbusz,BUS,47.56816,19.03015,,,
V4287,Tátra T5C5K,TRAM,47.489567,19.09045,,,
V4289,Tátra T5C5K,TRAM,47.49623,19.109076,1M,Népliget M,Bécsi út / Vörösvári út
V4284,Tátra T5C5K,TRAM,47.441193,18.979973,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
BPO808,Ikarus 280-as típusú autóbusz,BUS,47.523712,19.117542,7E,"Újpalota, Nyírpalota út",Blaha Lujza tér M
V4280,Tátra T5C5K,TRAM,47.463108,19.022964,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4255,Tátra T5C5K,TRAM,47.560146,19.08982,14,"Káp.megyer, Megyeri út",Lehel tér M
V4253,Tátra T5C5K,TRAM,47.529064,19.07254,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
PHG656,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.48725,19.189852,67,"Rákoskeresztúr, Aranylúd u.",Örs vezér tere M H
V4250,Tátra T5C5K,TRAM,47.537205,19.032612,41,Kamaraerdei Ifj. Park,Bécsi út / Vörösvári út
V4249,Tátra T5C5K,TRAM,47.546913,19.03213,,,
PDN684,VanHool NewA330 szóló autóbusz,BUS,47.44107,19.18488,,,
PHG660,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.53535,19.139294,277,Bosnyák tér,Örs vezér tere M H
PHG657,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.50565,19.159191,,,
PHG658,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.52946,19.194033,174,Cinkota H,Örs vezér tere M H
V4262,Tátra T5C5K,TRAM,47.54021,19.042522,1M,Népliget M,Bécsi út / Vörösvári út
V4261,Tátra T5C5K,TRAM,47.552753,19.091825,14,"Káp.megyer, Megyeri út",Lehel tér M
V4264,Tátra T5C5K,TRAM,47.522263,19.083157,1M,Népliget M,Bécsi út / Vörösvári út
PKN602,MERCEDES Conecto szóló (BKV),BUS,47.483517,19.127485,162A,"Rákoskeresztúr, városkp.",Kőbánya alsó vasútáll.
V4259,Tátra T5C5K,TRAM,47.506565,19.02449,59,Márton Áron tér,Szent János Kórház
V4258,Tátra T5C5K,TRAM,47.552593,19.093052,,,
PKN609,MERCEDES Conecto szóló (BKV),BUS,47.47946,19.256058,162A,"Rákoskeresztúr, városkp.",Kőbánya alsó vasútáll.
PKN610,MERCEDES Conecto szóló (BKV),BUS,47.462452,19.149693,98E,Rákoshegy vasútállomás,Kőbánya-Kispest M
PKN607,MERCEDES Conecto szóló (BKV),BUS,47.459187,19.331982,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
PKN608,MERCEDES Conecto szóló (BKV),BUS,47.468636,19.295471,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
PKN606,MERCEDES Conecto szóló (BKV),BUS,47.485905,19.209743,162,"Maglód, Auchan áruház",Kőbánya alsó vasútáll.
PKN604,MERCEDES Conecto szóló (BKV),BUS,47.49723,18.99998,110,Bosnyák tér,Thomán István utca
PHG645,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.468273,19.301102,197,Rákoskert vasútállomás,Sáránd utca
PHG643,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.54172,19.151867,175,Cinkota H,"Újpalota, Szentmihályi út"
PHG644,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.50256,19.150291,277,Bosnyák tér,Örs vezér tere M H
PHG641,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.484028,19.234259,161A,"R.keresztúr, Kis utcai ltp.",Örs vezér tere M H
PHG639,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.501488,19.234798,,,
PHG640,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.520496,19.21863,175,Cinkota H,"Újpalota, Szentmihályi út"
PHG637,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.45265,19.142698,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
PHG636,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.521973,19.169033,144,"R.szentmihály, Csömöri út",Örs vezér tere M H
PHG654,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.441525,19.140541,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
V4246,Tátra T5C5K,TRAM,47.55173,19.09346,,,
V4245,Tátra T5C5K,TRAM,47.51504,19.093946,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
1127-1107,MXA-MXA,SUBURBAN_RAILWAY,47.52217,19.03844,H5,Szentendre,Batthyány tér
PHG653,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.502636,19.136349,67,"Rákoskeresztúr, Aranylúd u.",Örs vezér tere M H
PHG651,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.51066,19.188889,92,Kistarcsa - Auchan Liget,Rákosszentmihály vasútáll.
PHG648,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.50641,19.139187,144,"R.szentmihály, Csömöri út",Örs vezér tere M H
PHG649,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.49904,19.237444,,,
PHG646,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.504677,19.136887,144,"R.szentmihály, Csömöri út",Örs vezér tere M H
PHG647,"Volvo hibrid szóló (BKV, 2 ajt) autóbusz",BUS,47.504723,19.13688,174,Cinkota H,Örs vezér tere M H
PHG625,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.52004,19.14885,144,"R.szentmihály, Csömöri út",Örs vezér tere M H
PHG623,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.52105,19.167423,92,Kistarcsa - Auchan Liget,Rákosszentmihály vasútáll.
PHG624,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.50122,19.23466,,,
NCA482,MERCEDES Conecto csuklós,BUS,47.454884,19.14128,151,Kőbánya alsó vasútáll.,"Csepel, Határ utca"
PHG621,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.541294,19.246998,92,Kistarcsa - Auchan Liget,Rákosszentmihály vasútáll.
PHG622,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.526005,19.16249,92,Kistarcsa - Auchan Liget,Rákosszentmihály vasútáll.
NCA480,MERCEDES Conecto csuklós,BUS,47.437794,19.171028,36,"Csepel, Csillagtelep",Pestszentlőrinc vasútáll.
NCA481,MERCEDES Conecto csuklós,BUS,47.48363,19.127752,151,Kőbánya alsó vasútáll.,"Csepel, Határ utca"
NCA478,MERCEDES Conecto csuklós,BUS,47.44243,19.08214,,,
NCA479,MERCEDES Conecto csuklós,BUS,47.40996,19.060194,36,"Csepel, Csillagtelep",Pestszentlőrinc vasútáll.
NCA476,MERCEDES Conecto csuklós,BUS,47.45779,19.02738,,,
NCA477,MERCEDES Conecto csuklós,BUS,47.464672,19.126612,194M,Gloriett lakótelep,Határ út M
NCA474,MERCEDES Conecto csuklós,BUS,47.414,19.037674,133E,"Újpalota, Nyírpalota út","Nagytétény, Erdélyi utca"
NCA475,MERCEDES Conecto csuklós,BUS,47.394703,18.992786,33,"Nagytétény, ipartelep",Móricz Zs. körtér M
PHG634,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.56632,19.12332,231,"R.palota, Széchenyi tér",Örs vezér tere M H
PHG635,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.501545,19.234999,,,
PHG632,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.482113,19.218847,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
PHG633,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.50121,19.13754,277,Bosnyák tér,Örs vezér tere M H
935-921,MXA-MXA,SUBURBAN_RAILWAY,47.506214,19.162786,H8,Gödöllő,Örs vezér tere
PHG630,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.449787,19.145874,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
PHG631,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.50128,19.234774,,,
PHG628,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.50251,19.13641,176E,"R.csaba-Újtelep, Tóalmás u.",Örs vezér tere M H
PHG629,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.5014,19.235064,,,
PHG626,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.50138,19.235006,,,
PHG627,"Volvo hibrid szóló (BKV, 3 ajt) autóbusz",BUS,47.50822,19.175333,176E,"R.csaba-Újtelep, Tóalmás u.",Örs vezér tere M H
NCA462,MERCEDES Conecto csuklós,BUS,47.435276,19.108683,151,Kőbánya alsó vasútáll.,"Csepel, Határ utca"
NCA460,MERCEDES Conecto csuklós,BUS,47.40767,19.090696,148,"Csepel, Soroksári rév",Kőbánya-Kispest M
NCA461,MERCEDES Conecto csuklós,BUS,47.4311,19.070442,,,
911-933,MXA-MXA,SUBURBAN_RAILWAY,47.54929,19.265553,H8,Gödöllő,Örs vezér tere
961-959,MXA-MXA,SUBURBAN_RAILWAY,47.468803,19.070175,H7,Csepel,Boráros tér
945,MXA,SUBURBAN_RAILWAY,47.31683,18.978243,H6,Ráckeve,Közvágóhíd
NCA458,MERCEDES Conecto csuklós,BUS,47.40111,19.014439,,,
PDN650,MAN Lions City A21 (ArrivaBus),BUS,47.421238,19.035172,250,Savoya Park,Kelenföld vasútállomás M
NCA459,MERCEDES Conecto csuklós,BUS,47.472485,19.02154,139,Széll Kálmán tér M,Gazdagréti tér
PDN609,MAN Lions City A21 (ArrivaBus),BUS,47.4056,19.01415,150,Budatétény vá. (Campona),Móricz Zs. körtér M
PDN649,MAN Lions City A21 (ArrivaBus),BUS,47.474438,19.023455,53,Mindszenty J. bíboros tér,Móricz Zs. körtér M
NCA457,MERCEDES Conecto csuklós,BUS,47.45872,19.028162,,,
NCA473,MERCEDES Conecto csuklós,BUS,47.49017,19.045372,8E,"Újpalota, Nyírpalota út",Kelenföld vasútállomás M
NCA471,MERCEDES Conecto csuklós,BUS,47.437023,19.171488,194M,Gloriett lakótelep,Határ út M
NCA472,MERCEDES Conecto csuklós,BUS,47.54687,19.142565,133E,"Újpalota, Nyírpalota út","Nagytétény, Erdélyi utca"
NCA469,MERCEDES Conecto csuklós,BUS,47.43702,19.099712,66E,"Soroksár, BILK",Határ út M
NCA470,MERCEDES Conecto csuklós,BUS,47.447285,19.150368,194M,Gloriett lakótelep,Határ út M
