licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
RIW880,MAN Lions City GL NG313 csuklós busz,BUS,47.20821,18.381489,,,
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.450478,19.160744,50,Lajosmizsei sorompó,Határ út M
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.479473,19.06752,54,"Péterimajor, Víztorony tér",Boráros tér H
V1441,Ganz csuklós,TRAM,47.509216,19.046741,2,Jászai Mari tér,Közvágóhíd H
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.465187,19.121328,123A,Szentlőrinci úti ltp.,Határ út M
BPO220,Ikarus 412-es típusú autóbusz,BUS,47.43306,19.22054,236,Havanna utcai lakótelep,Market Central Ferihegy
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.406097,19.183317,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,47.511845,19.125158,3,Mexikói út M,Gubacsi út / Határ út
V1448,Ganz csuklós,TRAM,47.497005,19.056313,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.477055,19.120848,3,Mexikói út M,Gubacsi út / Határ út
V2205,CAF 5 modulos szerelvény,TRAM,47.485058,19.131548,3,Mexikói út M,Gubacsi út / Határ út
V1444,Ganz csuklós,TRAM,47.47485,19.070183,2,Jászai Mari tér,Közvágóhíd H
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.479362,19.067816,23E,Boráros tér H,Pesterzsébeti lakótelep
V4339,Tátra T5C5,TRAM,47.541096,19.040546,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2204,CAF 5 modulos szerelvény,TRAM,47.457474,19.112986,3,Mexikói út M,Gubacsi út / Határ út
V1443,Ganz csuklós,TRAM,47.49748,19.055487,49,Kelenföld vasútállomás M,Deák Ferenc tér M
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.438564,19.10264,23E,Boráros tér H,Pesterzsébeti lakótelep
V2207,CAF 5 modulos szerelvény,TRAM,47.5201,19.098026,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.426506,19.039444,47,Városház tér,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,47.44849,19.103857,3,Mexikói út M,Gubacsi út / Határ út
V2212,CAF 5 modulos szerelvény,TRAM,47.474064,19.116186,3,Mexikói út M,Gubacsi út / Határ út
V1451,Ganz csuklós,TRAM,47.4678,19.07569,2,Jászai Mari tér,Közvágóhíd H
V1450,Ganz csuklós,TRAM,47.47821,19.048662,47,Városház tér,Deák Ferenc tér M
V2211,CAF 5 modulos szerelvény,TRAM,47.51923,19.09105,3,Mexikói út M,Gubacsi út / Határ út
V2214,CAF 5 modulos szerelvény,TRAM,47.4902,19.13702,3,Mexikói út M,Gubacsi út / Határ út
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.479504,19.067308,223M,Boráros tér H,Szentlőrinci úti ltp.
V2210,CAF 5 modulos szerelvény,TRAM,47.504093,19.136463,3,Mexikói út M,Gubacsi út / Határ út
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.486137,19.258703,98,Rákoscsaba vasútállomás,Kőbánya-Kispest M
V2219,CAF 5 modulos szerelvény,TRAM,47.44387,19.095942,3,Mexikói út M,Gubacsi út / Határ út
BPO234,Ikarus 412-es típusú autóbusz,BUS,47.42385,19.234629,236A,Havanna utcai lakótelep,"Ganztelep, Mednyánszky u."
V2216,CAF 5 modulos szerelvény,TRAM,47.502136,19.13695,3,Mexikói út M,Gubacsi út / Határ út
LRV481,Renault ND Master mozgáskorl. száll.,BUS,47.495827,19.109028,,,
V2215,CAF 5 modulos szerelvény,TRAM,47.457054,19.11315,3,Mexikói út M,Gubacsi út / Határ út
LRV482,Renault ND Master mozgáskorl. száll.,BUS,47.53087,19.024118,MOZG,Különjárat,Különjárat
V2218,CAF 5 modulos szerelvény,TRAM,47.517044,19.11641,3,Mexikói út M,Gubacsi út / Határ út
V4313,Tátra T5C5K,TRAM,47.462994,19.02315,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4315,Tátra T5C5K,TRAM,47.54059,19.041609,1M,Népliget M,Bécsi út / Vörösvári út
MXJ003,MB515 minibusz,BUS,47.491,19.282911,298,Zimonyi utca,Rákoscsaba vasútállomás
BPO841,Ikarus 280-as típusú autóbusz,BUS,47.55562,19.090265,20E,Keleti pályaudvar M,"Káp.megyer, Szilas-patak"
1101-1113,MXA-MXA,SUBURBAN_RAILWAY,47.50717,19.03948,H5,Szentendre,Batthyány tér
V2101,CAF 9 modulos szerelvény,TRAM,47.47662,19.099558,,,
MUT781,MB Citaro C2-S1-G csuklós autóbusz,BUS,47.48869,19.048231,133E,"Újpalota, Nyírpalota út","Nagytétény, Erdélyi utca"
