licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
V4063,Tátra T5C5K,TRAM,47.47787,19.046228,61,Móricz Zs. körtér M,Hűvösvölgy
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.46474,19.127777,50,Lajosmizsei sorompó,Határ út M
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42793,19.1584,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.434853,19.130882,123A,Szentlőrinci úti ltp.,Határ út M
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.396545,19.174482,54,"Péterimajor, Víztorony tér",Boráros tér H
V2209,CAF 5 modulos szerelvény,TRAM,47.517574,19.115486,3,Mexikói út M,Gubacsi út / Határ út
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427597,19.157543,,,
V2208,CAF 5 modulos szerelvény,TRAM,47.48231,19.127342,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,47.482677,19.158249,95,Felsőcsatári köz,Puskás Ferenc Stadion M
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427917,19.157225,,,
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,47.416744,19.144297,,,
V2205,CAF 5 modulos szerelvény,TRAM,47.517155,19.116316,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.42742,19.157969,,,
V2204,CAF 5 modulos szerelvény,TRAM,47.47088,19.109123,3,Mexikói út M,Gubacsi út / Határ út
LOV875,VanHool AG318 csuklós autóbusz,BUS,47.428043,19.15832,,,
V4338,Tátra T5C5K,TRAM,47.498405,19.028713,56A,Móricz Zs. körtér M,Hűvösvölgy
V1445,Ganz csuklós,TRAM,47.478638,19.049643,47,Városház tér,Deák Ferenc tér M
V2206,CAF 5 modulos szerelvény,TRAM,47.44373,19.096704,3,Mexikói út M,Gubacsi út / Határ út
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427544,19.157763,,,
923,MXA,SUBURBAN_RAILWAY,47.59601,19.297098,H8,Gödöllő,Örs vezér tere
