licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
V1440,Ganz csuklós,TRAM,47.51259,19.047705,,,
LOV872,VanHool AG318 csuklós autóbusz,BUS,47.462933,19.131952,50,Lajosmizsei sorompó,Határ út M
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.42797,19.155151,54,"Péterimajor, Víztorony tér",Boráros tér H
V1441,Ganz csuklós,TRAM,47.471237,19.072998,2,Jászai Mari tér,Közvágóhíd H
BPO221,Ikarus 412-es típusú autóbusz,BUS,47.426506,19.158503,,,
BPO220,Ikarus 412-es típusú autóbusz,BUS,47.426548,19.15855,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.41699,19.13128,123A,Szentlőrinci úti ltp.,Határ út M
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.458557,19.08398,54,"Péterimajor, Víztorony tér",Boráros tér H
V1448,Ganz csuklós,TRAM,47.483456,19.053251,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2209,CAF 5 modulos szerelvény,TRAM,47.465565,19.122236,3,Mexikói út M,Gubacsi út / Határ út
V2208,CAF 5 modulos szerelvény,TRAM,47.521748,19.100498,3,Mexikói út M,Gubacsi út / Határ út
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.442036,19.095003,23E,Boráros tér H,Pesterzsébeti lakótelep
V2205,CAF 5 modulos szerelvény,TRAM,47.46518,19.108826,3,Mexikói út M,Gubacsi út / Határ út
V1444,Ganz csuklós,TRAM,47.473797,19.070911,2,Jászai Mari tér,Közvágóhíd H
V2204,CAF 5 modulos szerelvény,TRAM,47.504147,19.136393,3,Mexikói út M,Gubacsi út / Határ út
V2207,CAF 5 modulos szerelvény,TRAM,47.512165,19.124569,3,Mexikói út M,Gubacsi út / Határ út
V2206,CAF 5 modulos szerelvény,TRAM,47.482384,19.128918,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.43499,19.036324,47,Városház tér,Deák Ferenc tér M
LOV877,VanHool AG318 csuklós autóbusz,BUS,47.427597,19.15863,,,
V2212,CAF 5 modulos szerelvény,TRAM,47.444267,19.097445,3,Mexikói út M,Gubacsi út / Határ út
V1450,Ganz csuklós,TRAM,47.48332,19.053047,47,Városház tér,Deák Ferenc tér M
V2214,CAF 5 modulos szerelvény,TRAM,47.485058,19.131598,3,Mexikói út M,Gubacsi út / Határ út
LRV480,Renault ND Master mozgáskorl. száll.,BUS,47.444347,19.15481,,,
