licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
MOS267,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.502605,19.130022,,,
V1440,Ganz csuklós,TRAM,47.47039,19.025307,,,
NAY327,MAN Lions City A21 (ArrivaBus),BUS,47.45781,19.028172,,,
MOS269,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.363556,19.024614,938,Szigetszentmiklós,"Csepel, Szent Imre tér"
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,47.428074,19.157053,,,
LOV872,VanHool AG318 csuklós autóbusz,BUS,47.427982,19.158304,,,
MOS268,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.47963,19.255466,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.557194,19.088842,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
V1441,Ganz csuklós,TRAM,47.47018,19.025524,,,
RVY720,MERCEDES Conecto G 2 csuklós autóbusz,BUS,47.464615,19.126263,,,
NCV294,Karsan ATAK típusú midi autóbusz,BUS,47.473763,19.029024,,,
PDN635,MAN Lions City A21 (ArrivaBus),BUS,47.457836,19.027912,,,
T0216,GVM (Ikarus 280)típusú trolibusz,TROLLEYBUS,47.49172,19.11604,,,
NAY322,MAN Lions City A21 (ArrivaBus),BUS,47.443497,19.082518,,,
T8016,SKODA-SOLARIS Trollino 12 szóló tr.,TROLLEYBUS,47.491943,19.116783,,,
NCV292,Karsan ATAK típusú midi autóbusz,BUS,47.473595,19.028385,,,
RVY718,MERCEDES Conecto G 2 csuklós autóbusz,BUS,47.427097,19.159746,,,
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.42719,19.159887,914,"Káp.megyer, Mogyoródi-p.",Dél-pesti autóbuszgarázs
BPO220,Ikarus 412-es típusú autóbusz,BUS,47.427372,19.159367,,,
NAY320,MAN Lions City A21 (ArrivaBus),BUS,47.498898,19.054668,979A,"Csepel, Csillagtelep",Deák Ferenc tér M
T8013,SKODA-SOLARIS Trollino 12 szóló tr.,TROLLEYBUS,47.491962,19.117775,,,
MHK907,Volvo 7000A típusú csuklós autóbusz,BUS,47.500046,19.23642,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.53157,19.068258,950A,"Rákospalota, Kossuth utca",Pestszentimre vasútáll.
RVY716,MERCEDES Conecto G 2 csuklós autóbusz,BUS,47.426517,19.157965,,,
MHK906,Volvo 7000A típusú csuklós autóbusz,BUS,47.50131,19.235924,,,
MOS275,"Volvo 7900 csuklós (Volán, helyi, 4 ajt)",BUS,47.479465,19.257017,956,"Pécel, Kun József utca",Pesthidegkút-Hűvösvölgy
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.42688,19.160889,923,Békásmegyer H,Dél-pesti autóbuszgarázs
V2204,CAF 5 modulos szerelvény,TRAM,47.46556,19.122578,,,
PDN638,MAN Lions City A21 (ArrivaBus),BUS,47.457954,19.028229,,,
NTM426,Modulo M108d szóló autóbusz (rend.tart.),BUS,47.550312,19.042063,918,Óbudai autóbuszgarázs,Kelenföld vasútállomás M
NAY318,MAN Lions City A21 (ArrivaBus),BUS,47.44349,19.082373,,,
