licensePlate,model,vehicleRouteType,lat,lon,shortName,From,To
LOV871,VanHool AG318 csuklós autóbusz,BUS,47.42696,19.159342,,,
MPW614,VanHool A330 CNG típusú szóló autóbusz,BUS,47.426785,19.158371,,,
LOV873,VanHool AG318 csuklós autóbusz,BUS,47.467697,19.07653,54,"Péterimajor, Víztorony tér",Boráros tér H
MPW613,VanHool A330 CNG típusú szóló autóbusz,BUS,47.455093,19.187986,282E,Alacskai úti lakótelep,Kőbánya-Kispest M
LOV868,VanHool AG318 csuklós autóbusz,BUS,47.427723,19.15976,,,
BPO566,Ikarus 435-ös típusú autóbusz,BUS,47.501823,19.234959,,,
LOV869,VanHool AG318 csuklós autóbusz,BUS,47.42925,19.156595,,,
V4332,Tátra T5C5,TRAM,47.49074,19.088444,,,
MPW619,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42466,19.150988,,,
V1448,Ganz csuklós,TRAM,47.465744,19.02197,49,Kelenföld vasútállomás M,Deák Ferenc tér M
V2208,CAF 5 modulos szerelvény,TRAM,47.48719,19.133562,3,Mexikói út M,Gubacsi út / Határ út
MPW618,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42745,19.15773,,,
MPW621,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42642,19.158745,,,
MPW620,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427673,19.157461,,,
LOV874,VanHool AG318 csuklós autóbusz,BUS,47.563015,19.047915,34,"B.megyer, Újmegyeri tér",Göncz Árpád városkp. M
V2205,CAF 5 modulos szerelvény,TRAM,47.478943,19.123888,3,Mexikói út M,Gubacsi út / Határ út
MPW617,VanHool A330 CNG típusú szóló autóbusz,BUS,47.462524,19.165487,217E,Szarvas csárda tér,Blaha Lujza tér M
V2206,CAF 5 modulos szerelvény,TRAM,47.51896,19.113,3,Mexikói út M,Gubacsi út / Határ út
V1445,Ganz csuklós,TRAM,47.426373,19.039574,47,Városház tér,Deák Ferenc tér M
MPW616,VanHool A330 CNG típusú szóló autóbusz,BUS,47.43679,19.222637,166,Ferihegy vasútállomás,Gubacsi út / Határ út
MPW622,VanHool A330 CNG típusú szóló autóbusz,BUS,47.48607,19.141886,185,Újhegy,Kőbánya alsó vasútáll.
V2212,CAF 5 modulos szerelvény,TRAM,47.512264,19.124458,3,Mexikói út M,Gubacsi út / Határ út
V4073,Tátra T5C5K,TRAM,47.477043,19.047295,56A,Móricz Zs. körtér M,Hűvösvölgy
V1450,Ganz csuklós,TRAM,47.470005,19.044945,47,Városház tér,Deák Ferenc tér M
V2214,CAF 5 modulos szerelvény,TRAM,47.465084,19.123537,,,
MPW624,VanHool A330 CNG típusú szóló autóbusz,BUS,47.427032,19.158134,,,
MPW623,VanHool A330 CNG típusú szóló autóbusz,BUS,47.46838,19.149492,217,Szarvas csárda tér,Kőbánya alsó vasútáll.
LOV878,VanHool AG318 csuklós autóbusz,BUS,47.4276,19.15978,,,
BPO231,Ikarus 412-es típusú autóbusz,BUS,47.46823,19.249838,,,
V2210,CAF 5 modulos szerelvény,TRAM,47.465073,19.122719,3,Mexikói út M,Gubacsi út / Határ út
MPW630,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42896,19.157286,,,
MPW629,VanHool A330 CNG típusú szóló autóbusz,BUS,47.47713,19.15853,185,Újhegy,Kőbánya alsó vasútáll.
BPO582,Ikarus 435-ös típusú autóbusz,BUS,47.47723,19.263712,161,Rákoscsaba,Örs vezér tere M H
MPW631,VanHool A330 CNG típusú szóló autóbusz,BUS,47.42815,19.156986,,,
MPW626,VanHool A330 CNG típusú szóló autóbusz,BUS,47.466812,19.15403,68,"Akadémiaújtelep, 525. tér",Vas Gereben utca
MPW625,VanHool A330 CNG típusú szóló autóbusz,BUS,47.428646,19.155437,,,
V2215,CAF 5 modulos szerelvény,TRAM,47.51919,19.091005,3,Mexikói út M,Gubacsi út / Határ út
MPW628,VanHool A330 CNG típusú szóló autóbusz,BUS,47.429375,19.156233,,,
V2218,CAF 5 modulos szerelvény,TRAM,47.44468,19.09807,3,Mexikói út M,Gubacsi út / Határ út
V4313,Tátra T5C5K,TRAM,47.50618,19.104954,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
LOV851,VanHool AG318 csuklós autóbusz,BUS,47.54947,19.04366,923,Békásmegyer H,Dél-pesti autóbuszgarázs
LOV857,VanHool AG318 csuklós autóbusz,BUS,47.415905,19.134165,123A,Szentlőrinci úti ltp.,Határ út M
MXJ001,MB515 minibusz,BUS,47.490955,19.282879,298,Zimonyi utca,Rákoscsaba vasútállomás
1101-1113,MXA-MXA,SUBURBAN_RAILWAY,47.629707,19.042849,H5,Szentendre,Batthyány tér
V2101,CAF 9 modulos szerelvény,TRAM,47.49265,19.103779,,,
V4050,Tátra T5C5K,TRAM,47.48054,19.052074,56A,Móricz Zs. körtér M,Hűvösvölgy
LOV853,VanHool AG318 csuklós autóbusz,BUS,47.40634,19.182854,54,"Péterimajor, Víztorony tér",Boráros tér H
V4044,Tátra T5C5,TRAM,47.49013,19.10702,,,
V4047,Tátra T5C5K,TRAM,47.58209,19.116936,14,"Káp.megyer, Megyeri út",Lehel tér M
LOV855,VanHool AG318 csuklós autóbusz,BUS,47.42826,19.156343,,,
BPO551,Ikarus 435-ös típusú autóbusz,BUS,47.499077,19.236124,,,
925,MXA,SUBURBAN_RAILWAY,47.597282,19.347246,H8,Gödöllő,Örs vezér tere
V2102,CAF 9 modulos szerelvény,TRAM,47.479626,19.10188,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V4323,Tátra T5C5K,TRAM,47.538063,19.051886,,,
LOV861,VanHool AG318 csuklós autóbusz,BUS,47.46448,19.12632,123A,Szentlőrinci úti ltp.,Határ út M
V4326,Tátra T5C5K,TRAM,47.509872,19.01203,56A,Móricz Zs. körtér M,Hűvösvölgy
V2104,CAF 9 modulos szerelvény,TRAM,47.43948,19.035767,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
V2103,CAF 9 modulos szerelvény,TRAM,47.469757,19.053745,1,Kelenföld vasútállomás M,Bécsi út / Vörösvári út
